type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	skewProb	colorDiffMin	colorDiffMax	condition	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	621	1520719281404	0	1	0	1	0	1	0	9	0	11.75	53.25	COLORDIFFS	119	41	50	67	22	50	318	35	50	166	37	50	247	62	50	356	9	50	98	50	50	344	64	50	139	64	50	135	80	50	110	72	50	354	61	50	44	46	50	55	6	50	349	27	50	64	47	50	41	69	50	55	52	50	135	80	50	110	72	50	354	61	50	44	46	50	55	6	50	349	27	50	64	47	50	41	69	50	55	52	50	119	41	50	67	22	50	318	35	50	166	37	50	247	62	50	356	9	50	98	50	50	344	64	50	139	64	50
StateGrid	621	1520719281404	1	1	0	1	1	0	1	9	0	15.5	74.5	COLORDIFFS	128	70	50	28	1	50	347	74	50	135	45	50	77	87	50	127	69	50	252	71	50	318	96	50	98	73	50	17	2	50	223	53	50	325	91	50	68	23	50	31	72	50	184	23	50	99	47	50	0	69	50	223	35	50	128	70	50	28	1	50	347	74	50	135	45	50	77	87	50	127	69	50	252	71	50	318	96	50	98	73	50	17	2	50	223	53	50	325	91	50	68	23	50	31	72	50	184	23	50	99	47	50	0	69	50	223	35	50
StateGrid	621	1520719281404	2	0	1	0	1	0	1	9	0	8.75	36.25	COLORDIFFS	265	32	50	170	27	50	303	53	50	100	96	50	112	8	50	70	45	50	28	49	50	150	35	50	169	92	50	8	47	50	103	74	50	337	68	50	91	42	50	191	48	50	32	91	50	350	11	50	130	46	50	73	33	50	8	47	50	103	74	50	337	68	50	91	42	50	191	48	50	32	91	50	350	11	50	130	46	50	73	33	50	265	32	50	170	27	50	303	53	50	100	96	50	112	8	50	70	45	50	28	49	50	150	35	50	169	92	50
StateGrid	621	1520719281404	3	0	0	1	1	1	0	9	0	11	49	COLORDIFFS	137	77	50	138	41	50	24	22	50	89	90	50	42	60	50	336	20	50	138	62	50	229	49	50	264	27	50	59	54	50	324	9	50	76	95	50	144	34	50	185	58	50	25	17	50	95	3	50	314	75	50	197	81	50	59	54	50	324	9	50	76	95	50	144	34	50	185	58	50	25	17	50	95	3	50	314	75	50	197	81	50	137	77	50	138	41	50	24	22	50	89	90	50	42	60	50	336	20	50	138	62	50	229	49	50	264	27	50
StateGrid	621	1520719281404	4	1	0	1	0	1	0	9	0	9.5	40.5	COLORDIFFS	312	26	50	84	51	50	357	35	50	223	1	50	357	79	50	269	35	50	158	53	50	338	7	50	168	42	50	309	2	50	39	1	50	291	35	50	124	15	50	303	75	50	328	93	50	199	84	50	255	54	50	94	52	50	309	2	50	39	1	50	291	35	50	124	15	50	303	75	50	328	93	50	199	84	50	255	54	50	94	52	50	312	26	50	84	51	50	357	35	50	223	1	50	357	79	50	269	35	50	158	53	50	338	7	50	168	42	50
StateGrid	621	1520719281404	5	0	0	1	1	1	0	9	0	17	83	COLORDIFFS	157	69	50	154	13	50	36	94	50	1	77	50	135	20	50	329	55	50	317	98	50	298	54	50	62	27	50	42	37	50	49	35	50	281	82	50	308	43	50	95	73	50	306	6	50	357	50	50	301	5	50	126	45	50	42	37	50	49	35	50	281	82	50	308	43	50	95	73	50	306	6	50	357	50	50	301	5	50	126	45	50	157	69	50	154	13	50	36	94	50	1	77	50	135	20	50	329	55	50	317	98	50	298	54	50	62	27	50
StateGrid	621	1520719281404	6	0	0	1	0	0	1	9	0	13.25	61.75000000000001	COLORDIFFS	204	47	50	20	55	50	80	43	50	113	79	50	292	33	50	278	61	50	203	40	50	116	0	50	296	94	50	105	13	50	282	68	50	1	43	50	355	10	50	347	70	50	352	73	50	137	57	50	289	99	50	206	89	50	204	47	50	20	55	50	80	43	50	113	79	50	292	33	50	278	61	50	203	40	50	116	0	50	296	94	50	105	13	50	282	68	50	1	43	50	355	10	50	347	70	50	352	73	50	137	57	50	289	99	50	206	89	50
StateGrid	621	1520719281404	7	0	1	0	1	0	1	9	0	17.75	87.25	COLORDIFFS	25	67	50	340	95	50	327	47	50	168	79	50	195	24	50	159	3	50	13	6	50	159	40	50	141	72	50	230	19	50	127	32	50	29	71	50	139	29	50	143	76	50	141	65	50	243	53	50	192	75	50	201	19	50	230	19	50	127	32	50	29	71	50	139	29	50	143	76	50	141	65	50	243	53	50	192	75	50	201	19	50	25	67	50	340	95	50	327	47	50	168	79	50	195	24	50	159	3	50	13	6	50	159	40	50	141	72	50
StateGrid	621	1520719281404	8	0	1	0	0	1	0	9	0	7.25	27.75	COLORDIFFS	156	69	50	60	27	50	168	49	50	221	98	50	106	18	50	86	46	50	197	53	50	18	98	50	296	48	50	119	81	50	79	63	50	76	11	50	288	55	50	237	5	50	78	71	50	212	48	50	2	80	50	242	80	50	156	69	50	60	27	50	168	49	50	221	98	50	106	18	50	86	46	50	197	53	50	18	98	50	296	48	50	119	81	50	79	63	50	76	11	50	288	55	50	237	5	50	78	71	50	212	48	50	2	80	50	242	80	50
StateGrid	621	1520719281404	9	1	0	1	1	0	1	9	0	8	32	COLORDIFFS	302	4	50	41	88	50	55	74	50	3	83	50	86	1	50	185	67	50	170	27	50	312	95	50	151	36	50	35	52	50	75	85	50	138	47	50	345	80	50	55	20	50	150	69	50	131	8	50	244	52	50	104	69	50	302	4	50	41	88	50	55	74	50	3	83	50	86	1	50	185	67	50	170	27	50	312	95	50	151	36	50	35	52	50	75	85	50	138	47	50	345	80	50	55	20	50	150	69	50	131	8	50	244	52	50	104	69	50
