type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	513	1520709762329	0	0	0	1	0	0	1	9	123	9	50	27	11	50	333	82	50	166	23	50	143	79	50	235	19	50	73	35	50	93	39	50	96	78	50	92	17	50	38	23	50	255	47	50	218	47	50	136	92	50	214	8	50	89	1	50	112	49	50	113	9	50	123	9	50	27	11	50	333	82	50	166	23	50	143	79	50	235	19	50	73	35	50	93	39	50	96	78	50	92	17	50	38	23	50	255	47	50	218	47	50	136	92	50	214	8	50	89	1	50	112	49	50	113	9	50
StateGrid	513	1520709762329	1	1	0	1	0	1	0	9	163	65	50	33	18	50	97	27	50	258	81	50	257	69	50	114	64	50	333	51	50	265	75	50	100	41	50	187	37	50	184	66	50	338	36	50	346	47	50	306	6	50	51	72	50	25	71	50	241	5	50	347	55	50	187	37	50	184	66	50	338	36	50	346	47	50	306	6	50	51	72	50	25	71	50	241	5	50	347	55	50	163	65	50	33	18	50	97	27	50	258	81	50	257	69	50	114	64	50	333	51	50	265	75	50	100	41	50
StateGrid	513	1520709762329	2	1	1	0	0	0	1	9	276	47	50	276	43	50	271	25	50	237	84	50	247	90	50	208	99	50	96	12	50	282	46	50	359	4	50	303	85	50	107	25	50	96	7	50	331	58	50	354	65	50	29	31	50	299	21	50	267	83	50	127	87	50	303	85	50	107	25	50	96	7	50	331	58	50	354	65	50	29	31	50	299	21	50	267	83	50	127	87	50	276	47	50	276	43	50	271	25	50	237	84	50	247	90	50	208	99	50	96	12	50	282	46	50	359	4	50
StateGrid	513	1520709762329	3	0	0	1	0	0	1	9	254	54	50	138	36	50	49	0	50	159	79	50	184	95	50	279	30	50	114	4	50	219	5	50	223	69	50	312	19	50	206	81	50	185	84	50	334	44	50	38	70	50	133	56	50	199	57	50	70	12	50	150	79	50	254	54	50	138	36	50	49	0	50	159	79	50	184	95	50	279	30	50	114	4	50	219	5	50	223	69	50	312	19	50	206	81	50	185	84	50	334	44	50	38	70	50	133	56	50	199	57	50	70	12	50	150	79	50
StateGrid	513	1520709762329	4	0	0	1	1	1	0	9	243	87	50	219	74	50	204	29	50	204	50	50	19	80	50	281	4	50	211	85	50	343	57	50	320	77	50	205	81	50	111	66	50	76	45	50	150	6	50	91	7	50	45	35	50	330	62	50	179	14	50	183	85	50	205	81	50	111	66	50	76	45	50	150	6	50	91	7	50	45	35	50	330	62	50	179	14	50	183	85	50	243	87	50	219	74	50	204	29	50	204	50	50	19	80	50	281	4	50	211	85	50	343	57	50	320	77	50
StateGrid	513	1520709762329	5	1	1	0	0	0	1	9	41	53	50	213	10	50	250	85	50	56	18	50	155	80	50	202	37	50	128	31	50	142	83	50	154	59	50	140	56	50	214	42	50	347	64	50	184	16	50	42	31	50	100	2	50	282	59	50	41	90	50	123	15	50	140	56	50	214	42	50	347	64	50	184	16	50	42	31	50	100	2	50	282	59	50	41	90	50	123	15	50	41	53	50	213	10	50	250	85	50	56	18	50	155	80	50	202	37	50	128	31	50	142	83	50	154	59	50
StateGrid	513	1520709762329	6	1	1	0	1	1	0	9	253	59	50	132	12	50	17	12	50	240	31	50	113	6	50	206	24	50	268	0	50	315	9	50	355	79	50	287	68	50	261	80	50	131	80	50	312	87	50	39	68	50	313	18	50	14	61	50	5	35	50	31	9	50	253	59	50	132	12	50	17	12	50	240	31	50	113	6	50	206	24	50	268	0	50	315	9	50	355	79	50	287	68	50	261	80	50	131	80	50	312	87	50	39	68	50	313	18	50	14	61	50	5	35	50	31	9	50
StateGrid	513	1520709762333	7	1	0	1	0	1	0	9	62	83	50	326	94	50	245	46	50	275	55	50	246	11	50	246	97	50	339	48	50	183	58	50	347	71	50	137	7	50	172	51	50	326	33	50	121	14	50	114	29	50	321	59	50	158	18	50	62	46	50	289	4	50	137	7	50	172	51	50	326	33	50	121	14	50	114	29	50	321	59	50	158	18	50	62	46	50	289	4	50	62	83	50	326	94	50	245	46	50	275	55	50	246	11	50	246	97	50	339	48	50	183	58	50	347	71	50
StateGrid	513	1520709762333	8	0	0	1	0	0	1	9	158	51	50	195	28	50	337	57	50	96	77	50	58	89	50	227	27	50	57	50	50	249	20	50	113	44	50	208	98	50	129	55	50	64	5	50	332	29	50	26	83	50	311	34	50	38	94	50	328	86	50	221	85	50	158	51	50	195	28	50	337	57	50	96	77	50	58	89	50	227	27	50	57	50	50	249	20	50	113	44	50	208	98	50	129	55	50	64	5	50	332	29	50	26	83	50	311	34	50	38	94	50	328	86	50	221	85	50
StateGrid	513	1520709762333	9	1	1	0	0	0	1	9	184	56	50	330	80	50	174	72	50	36	95	50	37	81	50	252	28	50	109	22	50	171	58	50	272	91	50	59	35	50	274	10	50	291	95	50	86	92	50	340	43	50	301	18	50	62	12	50	246	0	50	314	39	50	59	35	50	274	10	50	291	95	50	86	92	50	340	43	50	301	18	50	62	12	50	246	0	50	314	39	50	184	56	50	330	80	50	174	72	50	36	95	50	37	81	50	252	28	50	109	22	50	171	58	50	272	91	50
