type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	skewProb	colorDiffMin	colorDiffMax	condition	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	371	1520719279906	0	1	1	0	1	1	0	9	0	5.75	19.25	COLORDIFFS	187	76	50	189	18	50	155	28	50	138	89	50	74	64	50	348	29	50	177	34	50	75	55	50	334	21	50	194	96	50	120	8	50	173	66	50	142	43	50	49	78	50	321	36	50	174	17	50	134	92	50	278	21	50	187	76	50	189	18	50	155	28	50	138	89	50	74	64	50	348	29	50	177	34	50	75	55	50	334	21	50	194	96	50	120	8	50	173	66	50	142	43	50	49	78	50	321	36	50	174	17	50	134	92	50	278	21	50
StateGrid	371	1520719279906	1	1	0	1	0	1	0	9	0	17	83	COLORDIFFS	53	34	50	292	54	50	239	95	50	119	90	50	170	10	50	282	9	50	346	22	50	118	44	50	220	48	50	203	82	50	182	86	50	213	56	50	3	49	50	229	39	50	346	84	50	281	83	50	258	49	50	326	93	50	203	82	50	182	86	50	213	56	50	3	49	50	229	39	50	346	84	50	281	83	50	258	49	50	326	93	50	53	34	50	292	54	50	239	95	50	119	90	50	170	10	50	282	9	50	346	22	50	118	44	50	220	48	50
StateGrid	371	1520719279906	2	1	1	0	1	1	0	9	0	18.5	91.5	COLORDIFFS	329	41	50	208	46	50	80	11	50	215	52	50	295	25	50	193	33	50	312	25	50	250	61	50	51	75	50	141	71	50	358	39	50	19	77	50	52	30	50	78	25	50	359	28	50	177	6	50	85	19	50	47	21	50	329	41	50	208	46	50	80	11	50	215	52	50	295	25	50	193	33	50	312	25	50	250	61	50	51	75	50	141	71	50	358	39	50	19	77	50	52	30	50	78	25	50	359	28	50	177	6	50	85	19	50	47	21	50
StateGrid	371	1520719279906	3	1	0	1	1	0	1	9	0	5	15	COLORDIFFS	216	73	50	192	54	50	98	95	50	89	47	50	183	63	50	331	28	50	107	76	50	75	22	50	144	36	50	227	59	50	178	39	50	82	55	50	61	55	50	178	90	50	337	59	50	155	72	50	111	31	50	80	19	50	216	73	50	192	54	50	98	95	50	89	47	50	183	63	50	331	28	50	107	76	50	75	22	50	144	36	50	227	59	50	178	39	50	82	55	50	61	55	50	178	90	50	337	59	50	155	72	50	111	31	50	80	19	50
StateGrid	371	1520719279906	4	1	1	0	0	0	1	9	0	12.5	57.5	COLORDIFFS	158	40	50	299	79	50	243	54	50	307	95	50	260	28	50	338	51	50	144	30	50	244	24	50	117	39	50	90	34	50	111	9	50	90	19	50	332	61	50	106	49	50	69	17	50	31	87	50	17	70	50	156	99	50	90	34	50	111	9	50	90	19	50	332	61	50	106	49	50	69	17	50	31	87	50	17	70	50	156	99	50	158	40	50	299	79	50	243	54	50	307	95	50	260	28	50	338	51	50	144	30	50	244	24	50	117	39	50
StateGrid	371	1520719279906	5	0	1	0	1	0	1	9	0	8	32	COLORDIFFS	74	12	50	239	45	50	292	2	50	0	82	50	237	26	50	197	4	50	74	63	50	208	90	50	219	42	50	41	91	50	254	28	50	308	56	50	11	11	50	248	72	50	40	29	50	121	31	50	240	61	50	206	67	50	41	91	50	254	28	50	308	56	50	11	11	50	248	72	50	40	29	50	121	31	50	240	61	50	206	67	50	74	12	50	239	45	50	292	2	50	0	82	50	237	26	50	197	4	50	74	63	50	208	90	50	219	42	50
StateGrid	371	1520719279906	6	1	1	0	1	1	0	9	0	16.25	78.75	COLORDIFFS	167	4	50	98	35	50	203	18	50	103	70	50	327	39	50	142	60	50	266	31	50	263	48	50	256	62	50	315	62	50	187	27	50	132	15	50	358	59	50	9	43	50	65	78	50	163	4	50	100	2	50	171	9	50	167	4	50	98	35	50	203	18	50	103	70	50	327	39	50	142	60	50	266	31	50	263	48	50	256	62	50	315	62	50	187	27	50	132	15	50	358	59	50	9	43	50	65	78	50	163	4	50	100	2	50	171	9	50
StateGrid	371	1520719279906	7	1	0	1	0	1	0	9	0	11	49	COLORDIFFS	166	68	50	221	70	50	336	91	50	60	6	50	42	42	50	206	43	50	234	17	50	57	26	50	316	29	50	147	83	50	263	7	50	112	7	50	250	32	50	117	33	50	34	20	50	254	48	50	160	29	50	248	52	50	147	83	50	263	7	50	112	7	50	250	32	50	117	33	50	34	20	50	254	48	50	160	29	50	248	52	50	166	68	50	221	70	50	336	91	50	60	6	50	42	42	50	206	43	50	234	17	50	57	26	50	316	29	50
StateGrid	371	1520719279906	8	1	1	0	0	0	1	9	0	11.75	53.25	COLORDIFFS	336	18	50	7	34	50	104	0	50	321	73	50	54	88	50	262	10	50	235	6	50	228	83	50	252	78	50	64	41	50	45	14	50	293	56	50	203	98	50	89	91	50	140	38	50	338	90	50	284	38	50	277	57	50	64	41	50	45	14	50	293	56	50	203	98	50	89	91	50	140	38	50	338	90	50	284	38	50	277	57	50	336	18	50	7	34	50	104	0	50	321	73	50	54	88	50	262	10	50	235	6	50	228	83	50	252	78	50
StateGrid	371	1520719279906	9	0	1	0	1	0	1	9	0	13.25	61.75000000000001	COLORDIFFS	159	40	50	285	55	50	255	63	50	145	61	50	104	21	50	186	80	50	229	85	50	326	57	50	206	4	50	194	17	50	328	8	50	99	28	50	80	19	50	74	3	50	105	3	50	355	90	50	79	24	50	60	69	50	194	17	50	328	8	50	99	28	50	80	19	50	74	3	50	105	3	50	355	90	50	79	24	50	60	69	50	159	40	50	285	55	50	255	63	50	145	61	50	104	21	50	186	80	50	229	85	50	326	57	50	206	4	50
StateGrid	371	1520719279906	10	1	0	1	0	1	0	9	0	15.5	74.5	COLORDIFFS	242	58	50	250	64	50	231	1	50	31	95	50	319	0	50	112	90	50	336	40	50	18	72	50	264	52	50	109	10	50	310	92	50	251	72	50	192	2	50	290	94	50	148	38	50	172	13	50	300	94	50	320	63	50	109	10	50	310	92	50	251	72	50	192	2	50	290	94	50	148	38	50	172	13	50	300	94	50	320	63	50	242	58	50	250	64	50	231	1	50	31	95	50	319	0	50	112	90	50	336	40	50	18	72	50	264	52	50
StateGrid	371	1520719279906	11	0	1	0	1	0	1	9	0	7.25	27.75	COLORDIFFS	248	8	50	153	35	50	130	81	50	25	27	50	200	78	50	123	82	50	273	91	50	25	47	50	46	69	50	336	3	50	160	16	50	77	86	50	48	39	50	185	51	50	66	50	50	259	38	50	262	1	50	57	30	50	336	3	50	160	16	50	77	86	50	48	39	50	185	51	50	66	50	50	259	38	50	262	1	50	57	30	50	248	8	50	153	35	50	130	81	50	25	27	50	200	78	50	123	82	50	273	91	50	25	47	50	46	69	50
StateGrid	371	1520719279906	12	1	1	0	0	0	1	9	0	14	66	COLORDIFFS	64	1	50	235	20	50	193	32	50	169	43	50	107	77	50	115	33	50	27	87	50	56	75	50	52	57	50	121	71	50	89	28	50	342	58	50	146	69	50	104	26	50	107	79	50	54	78	50	168	27	50	342	39	50	121	71	50	89	28	50	342	58	50	146	69	50	104	26	50	107	79	50	54	78	50	168	27	50	342	39	50	64	1	50	235	20	50	193	32	50	169	43	50	107	77	50	115	33	50	27	87	50	56	75	50	52	57	50
StateGrid	371	1520719279906	13	0	0	1	1	1	0	9	0	19.25	95.75	COLORDIFFS	98	61	50	213	3	50	285	25	50	126	83	50	272	76	50	32	3	50	142	23	50	334	23	50	11	61	50	211	31	50	267	78	50	44	28	50	178	34	50	28	18	50	287	20	50	75	78	50	36	6	50	252	74	50	211	31	50	267	78	50	44	28	50	178	34	50	28	18	50	287	20	50	75	78	50	36	6	50	252	74	50	98	61	50	213	3	50	285	25	50	126	83	50	272	76	50	32	3	50	142	23	50	334	23	50	11	61	50
