type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	900	1520709764336	0	1	1	0	0	0	1	9	122	17	50	89	48	50	194	31	50	25	82	50	75	81	50	349	50	50	139	20	50	318	83	50	308	88	50	255	47	50	228	20	50	106	48	50	80	71	50	325	33	50	180	30	50	192	90	50	59	18	50	305	3	50	255	47	50	228	20	50	106	48	50	80	71	50	325	33	50	180	30	50	192	90	50	59	18	50	305	3	50	122	17	50	89	48	50	194	31	50	25	82	50	75	81	50	349	50	50	139	20	50	318	83	50	308	88	50
StateGrid	900	1520709764336	1	1	0	1	1	0	1	9	151	10	50	178	64	50	192	92	50	139	81	50	296	69	50	234	89	50	281	62	50	158	72	50	190	90	50	284	54	50	295	76	50	90	31	50	257	8	50	255	9	50	173	91	50	343	93	50	68	40	50	134	31	50	151	10	50	178	64	50	192	92	50	139	81	50	296	69	50	234	89	50	281	62	50	158	72	50	190	90	50	284	54	50	295	76	50	90	31	50	257	8	50	255	9	50	173	91	50	343	93	50	68	40	50	134	31	50
StateGrid	900	1520709764337	2	1	0	1	1	0	1	9	285	84	50	164	33	50	96	42	50	33	46	50	180	23	50	148	58	50	74	48	50	17	82	50	149	13	50	36	6	50	317	3	50	206	64	50	34	86	50	22	96	50	276	64	50	120	26	50	60	32	50	211	89	50	285	84	50	164	33	50	96	42	50	33	46	50	180	23	50	148	58	50	74	48	50	17	82	50	149	13	50	36	6	50	317	3	50	206	64	50	34	86	50	22	96	50	276	64	50	120	26	50	60	32	50	211	89	50
StateGrid	900	1520709764337	3	0	1	0	1	0	1	9	33	3	50	26	41	50	187	54	50	180	36	50	175	13	50	146	8	50	183	22	50	104	10	50	156	16	50	27	29	50	17	85	50	347	9	50	292	47	50	162	84	50	343	75	50	104	2	50	73	87	50	73	1	50	27	29	50	17	85	50	347	9	50	292	47	50	162	84	50	343	75	50	104	2	50	73	87	50	73	1	50	33	3	50	26	41	50	187	54	50	180	36	50	175	13	50	146	8	50	183	22	50	104	10	50	156	16	50
StateGrid	900	1520709764337	4	1	0	1	1	0	1	9	78	36	50	304	94	50	301	16	50	309	33	50	203	4	50	219	49	50	156	20	50	48	4	50	320	63	50	189	82	50	307	15	50	129	40	50	39	57	50	145	69	50	70	18	50	304	15	50	27	65	50	245	26	50	78	36	50	304	94	50	301	16	50	309	33	50	203	4	50	219	49	50	156	20	50	48	4	50	320	63	50	189	82	50	307	15	50	129	40	50	39	57	50	145	69	50	70	18	50	304	15	50	27	65	50	245	26	50
StateGrid	900	1520709764337	5	1	1	0	1	1	0	9	201	93	50	72	33	50	55	14	50	20	78	50	299	40	50	35	61	50	35	5	50	260	94	50	202	37	50	241	47	50	180	97	50	157	35	50	47	50	50	263	77	50	276	12	50	340	98	50	175	50	50	293	45	50	201	93	50	72	33	50	55	14	50	20	78	50	299	40	50	35	61	50	35	5	50	260	94	50	202	37	50	241	47	50	180	97	50	157	35	50	47	50	50	263	77	50	276	12	50	340	98	50	175	50	50	293	45	50
StateGrid	900	1520709764337	6	1	0	1	1	0	1	9	247	43	50	226	86	50	7	61	50	354	94	50	142	31	50	56	17	50	336	16	50	143	48	50	60	14	50	227	19	50	240	30	50	281	24	50	13	28	50	217	25	50	330	30	50	34	89	50	190	12	50	152	14	50	247	43	50	226	86	50	7	61	50	354	94	50	142	31	50	56	17	50	336	16	50	143	48	50	60	14	50	227	19	50	240	30	50	281	24	50	13	28	50	217	25	50	330	30	50	34	89	50	190	12	50	152	14	50
StateGrid	900	1520709764337	7	0	0	1	1	1	0	9	96	69	50	341	0	50	206	94	50	302	62	50	202	34	50	351	48	50	171	11	50	235	54	50	186	32	50	179	0	50	209	76	50	278	1	50	136	28	50	340	74	50	253	14	50	31	98	50	144	11	50	136	96	50	179	0	50	209	76	50	278	1	50	136	28	50	340	74	50	253	14	50	31	98	50	144	11	50	136	96	50	96	69	50	341	0	50	206	94	50	302	62	50	202	34	50	351	48	50	171	11	50	235	54	50	186	32	50
StateGrid	900	1520709764337	8	0	0	1	1	1	0	9	286	63	50	264	7	50	42	18	50	40	98	50	215	97	50	183	42	50	263	42	50	339	55	50	252	67	50	330	65	50	281	87	50	175	1	50	16	45	50	274	62	50	146	94	50	186	6	50	295	41	50	218	60	50	330	65	50	281	87	50	175	1	50	16	45	50	274	62	50	146	94	50	186	6	50	295	41	50	218	60	50	286	63	50	264	7	50	42	18	50	40	98	50	215	97	50	183	42	50	263	42	50	339	55	50	252	67	50
StateGrid	900	1520709764337	9	0	0	1	0	0	1	9	129	69	50	68	48	50	162	66	50	141	65	50	296	38	50	142	24	50	67	63	50	335	85	50	257	38	50	88	94	50	230	8	50	91	75	50	57	28	50	189	28	50	103	95	50	141	9	50	351	33	50	238	83	50	129	69	50	68	48	50	162	66	50	141	65	50	296	38	50	142	24	50	67	63	50	335	85	50	257	38	50	88	94	50	230	8	50	91	75	50	57	28	50	189	28	50	103	95	50	141	9	50	351	33	50	238	83	50
