type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	skewProb	colorDiffMin	colorDiffMax	condition	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	377	1520719279954	0	1	1	0	0	0	1	9	0	13.25	61.75000000000001	COLORDIFFS	55	6	50	303	39	50	242	96	50	237	38	50	267	76	50	339	21	50	67	66	50	185	92	50	23	23	50	254	92	50	263	2	50	26	30	50	134	59	50	34	7	50	330	99	50	105	37	50	31	17	50	149	92	50	254	92	50	263	2	50	26	30	50	134	59	50	34	7	50	330	99	50	105	37	50	31	17	50	149	92	50	55	6	50	303	39	50	242	96	50	237	38	50	267	76	50	339	21	50	67	66	50	185	92	50	23	23	50
StateGrid	377	1520719279954	1	1	1	0	0	0	1	9	0	11	49	COLORDIFFS	358	92	50	166	78	50	180	3	50	36	67	50	159	39	50	35	92	50	278	78	50	337	4	50	318	47	50	266	70	50	59	63	50	133	17	50	98	1	50	109	81	50	94	52	50	10	0	50	218	52	50	292	72	50	266	70	50	59	63	50	133	17	50	98	1	50	109	81	50	94	52	50	10	0	50	218	52	50	292	72	50	358	92	50	166	78	50	180	3	50	36	67	50	159	39	50	35	92	50	278	78	50	337	4	50	318	47	50
StateGrid	377	1520719279954	2	1	0	1	1	0	1	9	0	11.75	53.25	COLORDIFFS	236	81	50	152	8	50	7	86	50	233	32	50	264	92	50	230	17	50	59	10	50	84	6	50	186	33	50	183	54	50	243	25	50	322	29	50	300	0	50	317	37	50	94	34	50	317	16	50	316	47	50	206	62	50	236	81	50	152	8	50	7	86	50	233	32	50	264	92	50	230	17	50	59	10	50	84	6	50	186	33	50	183	54	50	243	25	50	322	29	50	300	0	50	317	37	50	94	34	50	317	16	50	316	47	50	206	62	50
StateGrid	377	1520719279954	3	0	0	1	1	1	0	9	0	8.75	36.25	COLORDIFFS	67	51	50	323	7	50	155	97	50	239	43	50	283	86	50	221	8	50	292	23	50	235	89	50	109	48	50	51	70	50	91	4	50	135	87	50	210	5	50	323	23	50	15	18	50	332	73	50	267	15	50	180	98	50	51	70	50	91	4	50	135	87	50	210	5	50	323	23	50	15	18	50	332	73	50	267	15	50	180	98	50	67	51	50	323	7	50	155	97	50	239	43	50	283	86	50	221	8	50	292	23	50	235	89	50	109	48	50
StateGrid	377	1520719279954	4	0	1	0	1	0	1	9	0	14.75	70.25	COLORDIFFS	230	85	50	325	46	50	5	31	50	82	70	50	316	37	50	25	54	50	192	35	50	276	22	50	159	34	50	4	60	50	241	52	50	276	2	50	160	66	50	346	98	50	52	74	50	36	36	50	139	1	50	21	46	50	4	60	50	241	52	50	276	2	50	160	66	50	346	98	50	52	74	50	36	36	50	139	1	50	21	46	50	230	85	50	325	46	50	5	31	50	82	70	50	316	37	50	25	54	50	192	35	50	276	22	50	159	34	50
StateGrid	377	1520719279954	5	1	1	0	1	1	0	9	0	7.25	27.75	COLORDIFFS	313	6	50	215	5	50	175	80	50	48	48	50	243	32	50	211	4	50	293	81	50	234	20	50	37	3	50	327	21	50	256	18	50	147	84	50	21	43	50	254	63	50	299	6	50	231	48	50	324	40	50	17	38	50	313	6	50	215	5	50	175	80	50	48	48	50	243	32	50	211	4	50	293	81	50	234	20	50	37	3	50	327	21	50	256	18	50	147	84	50	21	43	50	254	63	50	299	6	50	231	48	50	324	40	50	17	38	50
StateGrid	377	1520719279954	6	0	0	1	1	1	0	9	0	5	15	COLORDIFFS	271	9	50	41	52	50	94	19	50	108	73	50	317	18	50	169	38	50	50	88	50	340	40	50	254	58	50	16	9	50	46	72	50	130	15	50	76	65	50	287	9	50	158	12	50	47	60	50	351	65	50	264	90	50	16	9	50	46	72	50	130	15	50	76	65	50	287	9	50	158	12	50	47	60	50	351	65	50	264	90	50	271	9	50	41	52	50	94	19	50	108	73	50	317	18	50	169	38	50	50	88	50	340	40	50	254	58	50
StateGrid	377	1520719279954	7	0	1	0	1	0	1	9	0	6.5	23.5	COLORDIFFS	106	0	50	147	82	50	53	2	50	240	71	50	346	19	50	112	89	50	140	3	50	261	26	50	51	15	50	189	48	50	114	57	50	27	45	50	250	20	50	272	5	50	93	37	50	217	9	50	301	77	50	35	51	50	189	48	50	114	57	50	27	45	50	250	20	50	272	5	50	93	37	50	217	9	50	301	77	50	35	51	50	106	0	50	147	82	50	53	2	50	240	71	50	346	19	50	112	89	50	140	3	50	261	26	50	51	15	50
StateGrid	377	1520719279954	8	0	1	0	1	0	1	9	0	16.25	78.75	COLORDIFFS	253	58	50	142	67	50	134	87	50	278	8	50	356	51	50	39	15	50	96	95	50	40	47	50	31	88	50	333	45	50	311	9	50	54	54	50	67	22	50	313	48	50	279	66	50	36	62	50	79	65	50	11	45	50	333	45	50	311	9	50	54	54	50	67	22	50	313	48	50	279	66	50	36	62	50	79	65	50	11	45	50	253	58	50	142	67	50	134	87	50	278	8	50	356	51	50	39	15	50	96	95	50	40	47	50	31	88	50
StateGrid	377	1520719279954	9	0	0	1	1	1	0	9	0	15.5	74.5	COLORDIFFS	125	28	50	347	7	50	280	36	50	96	7	50	145	68	50	129	55	50	258	84	50	113	94	50	4	42	50	24	57	50	182	80	50	178	69	50	303	40	50	83	33	50	30	14	50	208	54	50	38	89	50	286	50	50	24	57	50	182	80	50	178	69	50	303	40	50	83	33	50	30	14	50	208	54	50	38	89	50	286	50	50	125	28	50	347	7	50	280	36	50	96	7	50	145	68	50	129	55	50	258	84	50	113	94	50	4	42	50
