type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	974	1520709764682	0	0	0	1	0	0	1	9	103	28	50	192	31	50	210	75	50	250	48	50	217	48	50	254	90	50	73	76	50	144	12	50	166	67	50	334	38	50	65	3	50	236	2	50	2	40	50	197	71	50	185	94	50	321	7	50	322	7	50	107	87	50	103	28	50	192	31	50	210	75	50	250	48	50	217	48	50	254	90	50	73	76	50	144	12	50	166	67	50	334	38	50	65	3	50	236	2	50	2	40	50	197	71	50	185	94	50	321	7	50	322	7	50	107	87	50
StateGrid	974	1520709764682	1	0	1	0	0	1	0	9	79	7	50	60	24	50	244	29	50	272	37	50	225	52	50	26	26	50	124	91	50	270	43	50	357	80	50	349	19	50	17	51	50	140	61	50	322	72	50	275	12	50	6	85	50	150	5	50	0	80	50	236	37	50	79	7	50	60	24	50	244	29	50	272	37	50	225	52	50	26	26	50	124	91	50	270	43	50	357	80	50	349	19	50	17	51	50	140	61	50	322	72	50	275	12	50	6	85	50	150	5	50	0	80	50	236	37	50
StateGrid	974	1520709764682	2	1	0	1	1	0	1	9	73	43	50	280	89	50	131	29	50	133	41	50	161	94	50	321	21	50	167	60	50	139	96	50	306	43	50	249	26	50	218	55	50	308	29	50	182	12	50	66	46	50	332	91	50	349	28	50	92	7	50	234	55	50	73	43	50	280	89	50	131	29	50	133	41	50	161	94	50	321	21	50	167	60	50	139	96	50	306	43	50	249	26	50	218	55	50	308	29	50	182	12	50	66	46	50	332	91	50	349	28	50	92	7	50	234	55	50
StateGrid	974	1520709764682	3	0	0	1	1	1	0	9	305	72	50	40	70	50	72	99	50	269	66	50	208	14	50	330	43	50	352	91	50	212	48	50	59	38	50	239	92	50	177	23	50	15	54	50	144	75	50	11	69	50	64	41	50	206	99	50	346	4	50	15	98	50	239	92	50	177	23	50	15	54	50	144	75	50	11	69	50	64	41	50	206	99	50	346	4	50	15	98	50	305	72	50	40	70	50	72	99	50	269	66	50	208	14	50	330	43	50	352	91	50	212	48	50	59	38	50
StateGrid	974	1520709764682	4	0	0	1	0	0	1	9	21	76	50	67	22	50	265	38	50	57	97	50	185	90	50	309	30	50	14	45	50	237	32	50	163	2	50	336	50	50	182	11	50	276	10	50	106	23	50	112	36	50	358	2	50	347	79	50	202	92	50	205	58	50	21	76	50	67	22	50	265	38	50	57	97	50	185	90	50	309	30	50	14	45	50	237	32	50	163	2	50	336	50	50	182	11	50	276	10	50	106	23	50	112	36	50	358	2	50	347	79	50	202	92	50	205	58	50
StateGrid	974	1520709764682	5	0	1	0	0	1	0	9	280	26	50	214	54	50	351	14	50	108	76	50	191	13	50	53	53	50	354	2	50	189	49	50	61	24	50	341	16	50	85	55	50	66	77	50	187	68	50	271	48	50	292	47	50	291	99	50	104	34	50	223	99	50	280	26	50	214	54	50	351	14	50	108	76	50	191	13	50	53	53	50	354	2	50	189	49	50	61	24	50	341	16	50	85	55	50	66	77	50	187	68	50	271	48	50	292	47	50	291	99	50	104	34	50	223	99	50
StateGrid	974	1520709764682	6	1	1	0	1	1	0	9	322	99	50	86	43	50	337	95	50	38	24	50	179	53	50	14	90	50	328	79	50	344	71	50	202	87	50	338	48	50	181	79	50	11	6	50	84	88	50	293	51	50	239	37	50	288	79	50	168	6	50	353	45	50	322	99	50	86	43	50	337	95	50	38	24	50	179	53	50	14	90	50	328	79	50	344	71	50	202	87	50	338	48	50	181	79	50	11	6	50	84	88	50	293	51	50	239	37	50	288	79	50	168	6	50	353	45	50
StateGrid	974	1520709764682	7	1	0	1	1	0	1	9	126	32	50	84	76	50	134	38	50	252	60	50	60	51	50	106	32	50	192	84	50	135	9	50	170	53	50	108	5	50	215	24	50	41	72	50	145	91	50	282	5	50	253	70	50	143	8	50	225	14	50	250	38	50	126	32	50	84	76	50	134	38	50	252	60	50	60	51	50	106	32	50	192	84	50	135	9	50	170	53	50	108	5	50	215	24	50	41	72	50	145	91	50	282	5	50	253	70	50	143	8	50	225	14	50	250	38	50
StateGrid	974	1520709764682	8	0	1	0	0	1	0	9	16	57	50	146	23	50	164	40	50	251	58	50	69	34	50	329	40	50	228	67	50	310	52	50	211	89	50	267	42	50	290	82	50	107	63	50	317	0	50	7	2	50	220	36	50	212	33	50	28	0	50	25	97	50	16	57	50	146	23	50	164	40	50	251	58	50	69	34	50	329	40	50	228	67	50	310	52	50	211	89	50	267	42	50	290	82	50	107	63	50	317	0	50	7	2	50	220	36	50	212	33	50	28	0	50	25	97	50
StateGrid	974	1520709764682	9	0	0	1	1	1	0	9	15	49	50	170	62	50	228	56	50	181	73	50	300	30	50	211	72	50	329	98	50	215	42	50	163	77	50	43	4	50	139	48	50	110	8	50	199	88	50	246	9	50	337	4	50	290	72	50	170	27	50	77	27	50	43	4	50	139	48	50	110	8	50	199	88	50	246	9	50	337	4	50	290	72	50	170	27	50	77	27	50	15	49	50	170	62	50	228	56	50	181	73	50	300	30	50	211	72	50	329	98	50	215	42	50	163	77	50
