type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	skewProb	colorDiffMin	colorDiffMax	condition	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	708	1520719282002	0	0	1	0	0	1	0	9	0	9.5	40.5	COLORDIFFS	156	46	50	172	86	50	162	76	50	152	23	50	87	29	50	231	52	50	350	63	50	3	3	50	345	42	50	39	50	50	199	24	50	129	61	50	159	79	50	152	22	50	313	55	50	342	21	50	248	9	50	32	88	50	156	46	50	172	86	50	162	76	50	152	23	50	87	29	50	231	52	50	350	63	50	3	3	50	345	42	50	39	50	50	199	24	50	129	61	50	159	79	50	152	22	50	313	55	50	342	21	50	248	9	50	32	88	50
StateGrid	708	1520719282002	1	0	1	0	0	1	0	9	0	5	15	COLORDIFFS	186	13	50	127	11	50	52	51	50	169	76	50	273	76	50	109	89	50	39	45	50	340	80	50	44	13	50	56	3	50	177	20	50	46	99	50	156	85	50	253	92	50	78	80	50	53	32	50	325	77	50	67	13	50	186	13	50	127	11	50	52	51	50	169	76	50	273	76	50	109	89	50	39	45	50	340	80	50	44	13	50	56	3	50	177	20	50	46	99	50	156	85	50	253	92	50	78	80	50	53	32	50	325	77	50	67	13	50
StateGrid	708	1520719282002	2	0	1	0	0	1	0	9	0	13.25	61.75000000000001	COLORDIFFS	21	48	50	201	58	50	27	16	50	280	94	50	232	53	50	244	37	50	159	80	50	338	3	50	239	28	50	161	15	50	235	50	50	326	60	50	327	91	50	332	45	50	116	47	50	307	38	50	59	9	50	340	10	50	21	48	50	201	58	50	27	16	50	280	94	50	232	53	50	244	37	50	159	80	50	338	3	50	239	28	50	161	15	50	235	50	50	326	60	50	327	91	50	332	45	50	116	47	50	307	38	50	59	9	50	340	10	50
StateGrid	708	1520719282002	3	0	0	1	0	0	1	9	0	6.5	23.5	COLORDIFFS	247	6	50	133	54	50	15	37	50	47	58	50	2	42	50	240	6	50	157	71	50	294	12	50	159	28	50	212	38	50	66	26	50	24	58	50	60	64	50	26	69	50	168	1	50	131	31	50	7	8	50	107	51	50	247	6	50	133	54	50	15	37	50	47	58	50	2	42	50	240	6	50	157	71	50	294	12	50	159	28	50	212	38	50	66	26	50	24	58	50	60	64	50	26	69	50	168	1	50	131	31	50	7	8	50	107	51	50
StateGrid	708	1520719282002	4	1	1	0	1	1	0	9	0	8.75	36.25	COLORDIFFS	288	70	50	172	7	50	326	73	50	73	23	50	221	38	50	94	22	50	257	77	50	96	44	50	148	62	50	308	19	50	108	58	50	280	57	50	121	94	50	200	83	50	172	30	50	176	11	50	84	91	50	59	21	50	288	70	50	172	7	50	326	73	50	73	23	50	221	38	50	94	22	50	257	77	50	96	44	50	148	62	50	308	19	50	108	58	50	280	57	50	121	94	50	200	83	50	172	30	50	176	11	50	84	91	50	59	21	50
StateGrid	708	1520719282002	5	0	0	1	0	0	1	9	0	14.75	70.25	COLORDIFFS	206	17	50	164	26	50	118	75	50	238	61	50	176	68	50	111	60	50	308	97	50	150	76	50	184	50	50	102	45	50	37	77	50	175	88	50	48	18	50	330	69	50	143	28	50	351	78	50	201	50	50	29	41	50	206	17	50	164	26	50	118	75	50	238	61	50	176	68	50	111	60	50	308	97	50	150	76	50	184	50	50	102	45	50	37	77	50	175	88	50	48	18	50	330	69	50	143	28	50	351	78	50	201	50	50	29	41	50
StateGrid	708	1520719282002	6	1	0	1	0	1	0	9	0	14	66	COLORDIFFS	68	89	50	312	86	50	66	67	50	68	84	50	241	28	50	62	60	50	276	26	50	338	5	50	5	43	50	105	70	50	241	92	50	201	40	50	124	4	50	163	68	50	213	46	50	318	98	50	188	67	50	335	69	50	105	70	50	241	92	50	201	40	50	124	4	50	163	68	50	213	46	50	318	98	50	188	67	50	335	69	50	68	89	50	312	86	50	66	67	50	68	84	50	241	28	50	62	60	50	276	26	50	338	5	50	5	43	50
StateGrid	708	1520719282002	7	1	1	0	0	0	1	9	0	10.25	44.75	COLORDIFFS	105	66	50	231	62	50	163	20	50	175	41	50	290	62	50	349	33	50	115	21	50	199	21	50	115	20	50	187	46	50	301	74	50	232	25	50	122	56	50	197	65	50	178	7	50	156	15	50	334	0	50	128	90	50	187	46	50	301	74	50	232	25	50	122	56	50	197	65	50	178	7	50	156	15	50	334	0	50	128	90	50	105	66	50	231	62	50	163	20	50	175	41	50	290	62	50	349	33	50	115	21	50	199	21	50	115	20	50
StateGrid	708	1520719282002	8	1	0	1	0	1	0	9	0	5.75	19.25	COLORDIFFS	259	78	50	310	7	50	25	68	50	125	41	50	80	4	50	42	90	50	198	82	50	127	43	50	125	61	50	271	52	50	29	0	50	23	21	50	75	63	50	32	31	50	34	91	50	206	63	50	163	69	50	155	37	50	271	52	50	29	0	50	23	21	50	75	63	50	32	31	50	34	91	50	206	63	50	163	69	50	155	37	50	259	78	50	310	7	50	25	68	50	125	41	50	80	4	50	42	90	50	198	82	50	127	43	50	125	61	50
StateGrid	708	1520719282002	9	1	1	0	1	1	0	9	0	8	32	COLORDIFFS	279	36	50	209	24	50	137	23	50	324	50	50	296	7	50	186	67	50	224	47	50	335	21	50	148	56	50	240	34	50	134	21	50	99	44	50	339	81	50	321	49	50	154	73	50	268	68	50	348	96	50	109	86	50	279	36	50	209	24	50	137	23	50	324	50	50	296	7	50	186	67	50	224	47	50	335	21	50	148	56	50	240	34	50	134	21	50	99	44	50	339	81	50	321	49	50	154	73	50	268	68	50	348	96	50	109	86	50
