type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	skewProb	colorDiffMin	colorDiffMax	condition	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	821	1520719282709	0	0	0	1	0	0	1	9	0	9.5	40.5	COLORDIFFS	301	65	50	276	7	50	135	7	50	94	39	50	201	83	50	21	38	50	98	0	50	51	49	50	230	96	50	344	14	50	35	39	50	356	16	50	141	14	50	70	9	50	267	35	50	282	88	50	358	19	50	299	98	50	301	65	50	276	7	50	135	7	50	94	39	50	201	83	50	21	38	50	98	0	50	51	49	50	230	96	50	344	14	50	35	39	50	356	16	50	141	14	50	70	9	50	267	35	50	282	88	50	358	19	50	299	98	50
StateGrid	821	1520719282709	1	1	0	1	0	1	0	9	0	16.25	78.75	COLORDIFFS	344	84	50	256	27	50	80	32	50	308	10	50	313	55	50	210	6	50	332	56	50	353	31	50	184	74	50	20	60	50	160	75	50	204	27	50	131	28	50	144	9	50	325	55	50	9	35	50	122	45	50	11	88	50	20	60	50	160	75	50	204	27	50	131	28	50	144	9	50	325	55	50	9	35	50	122	45	50	11	88	50	344	84	50	256	27	50	80	32	50	308	10	50	313	55	50	210	6	50	332	56	50	353	31	50	184	74	50
StateGrid	821	1520719282709	2	1	1	0	0	0	1	9	0	14	66	COLORDIFFS	251	22	50	189	8	50	121	52	50	107	17	50	280	4	50	123	38	50	298	85	50	91	1	50	159	42	50	92	55	50	277	87	50	47	52	50	225	96	50	12	90	50	49	65	50	225	36	50	273	88	50	187	89	50	92	55	50	277	87	50	47	52	50	225	96	50	12	90	50	49	65	50	225	36	50	273	88	50	187	89	50	251	22	50	189	8	50	121	52	50	107	17	50	280	4	50	123	38	50	298	85	50	91	1	50	159	42	50
StateGrid	821	1520719282709	3	1	1	0	1	1	0	9	0	12.5	57.5	COLORDIFFS	2	28	50	140	9	50	32	41	50	168	55	50	169	20	50	52	65	50	338	26	50	173	90	50	185	54	50	82	39	50	95	40	50	311	27	50	327	24	50	265	16	50	77	72	50	14	62	50	75	79	50	81	85	50	2	28	50	140	9	50	32	41	50	168	55	50	169	20	50	52	65	50	338	26	50	173	90	50	185	54	50	82	39	50	95	40	50	311	27	50	327	24	50	265	16	50	77	72	50	14	62	50	75	79	50	81	85	50
StateGrid	821	1520719282709	4	0	0	1	0	0	1	9	0	11.75	53.25	COLORDIFFS	227	8	50	231	41	50	300	68	50	245	26	50	17	15	50	226	27	50	221	57	50	58	14	50	297	16	50	168	79	50	172	9	50	325	89	50	159	65	50	292	4	50	303	4	50	194	70	50	194	56	50	13	88	50	227	8	50	231	41	50	300	68	50	245	26	50	17	15	50	226	27	50	221	57	50	58	14	50	297	16	50	168	79	50	172	9	50	325	89	50	159	65	50	292	4	50	303	4	50	194	70	50	194	56	50	13	88	50
StateGrid	821	1520719282709	5	0	1	0	1	0	1	9	0	13.25	61.75000000000001	COLORDIFFS	192	1	50	145	69	50	208	46	50	228	23	50	247	72	50	263	83	50	51	13	50	274	12	50	190	29	50	66	80	50	60	74	50	80	49	50	341	5	50	244	12	50	175	32	50	330	97	50	274	74	50	210	6	50	66	80	50	60	74	50	80	49	50	341	5	50	244	12	50	175	32	50	330	97	50	274	74	50	210	6	50	192	1	50	145	69	50	208	46	50	228	23	50	247	72	50	263	83	50	51	13	50	274	12	50	190	29	50
StateGrid	821	1520719282709	6	0	0	1	0	0	1	9	0	6.5	23.5	COLORDIFFS	298	40	50	116	71	50	99	26	50	154	16	50	253	46	50	211	65	50	224	5	50	117	0	50	188	54	50	229	14	50	158	33	50	70	2	50	170	0	50	230	52	50	203	78	50	70	10	50	257	12	50	204	93	50	298	40	50	116	71	50	99	26	50	154	16	50	253	46	50	211	65	50	224	5	50	117	0	50	188	54	50	229	14	50	158	33	50	70	2	50	170	0	50	230	52	50	203	78	50	70	10	50	257	12	50	204	93	50
StateGrid	821	1520719282709	7	0	1	0	0	1	0	9	0	17.75	87.25	COLORDIFFS	212	97	50	345	18	50	148	80	50	11	86	50	90	25	50	249	3	50	241	46	50	206	22	50	0	51	50	11	52	50	73	41	50	359	66	50	141	3	50	219	21	50	176	48	50	25	19	50	102	36	50	203	93	50	212	97	50	345	18	50	148	80	50	11	86	50	90	25	50	249	3	50	241	46	50	206	22	50	0	51	50	11	52	50	73	41	50	359	66	50	141	3	50	219	21	50	176	48	50	25	19	50	102	36	50	203	93	50
StateGrid	821	1520719282711	8	1	1	0	0	0	1	9	0	19.25	95.75	COLORDIFFS	163	68	50	60	94	50	96	15	50	185	34	50	232	13	50	193	29	50	79	74	50	280	17	50	118	62	50	115	11	50	65	29	50	238	56	50	232	17	50	29	41	50	37	69	50	184	89	50	148	54	50	271	66	50	115	11	50	65	29	50	238	56	50	232	17	50	29	41	50	37	69	50	184	89	50	148	54	50	271	66	50	163	68	50	60	94	50	96	15	50	185	34	50	232	13	50	193	29	50	79	74	50	280	17	50	118	62	50
StateGrid	821	1520719282711	9	1	0	1	0	1	0	9	0	5.75	19.25	COLORDIFFS	120	30	50	333	81	50	205	14	50	33	75	50	94	23	50	201	63	50	130	5	50	246	42	50	348	94	50	153	86	50	8	48	50	189	39	50	44	89	50	108	50	50	215	14	50	171	11	50	271	69	50	342	86	50	153	86	50	8	48	50	189	39	50	44	89	50	108	50	50	215	14	50	171	11	50	271	69	50	342	86	50	120	30	50	333	81	50	205	14	50	33	75	50	94	23	50	201	63	50	130	5	50	246	42	50	348	94	50
