type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	skewProb	colorDiffMin	colorDiffMax	condition	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	508	1520719280721	0	0	1	0	0	1	0	9	0	17.75	87.25	COLORDIFFS	94	85	50	146	23	50	165	50	50	71	78	50	27	13	50	352	75	50	320	39	50	155	42	50	295	28	50	82	6	50	93	63	50	294	76	50	95	25	50	329	32	50	167	42	50	118	74	50	290	19	50	151	93	50	94	85	50	146	23	50	165	50	50	71	78	50	27	13	50	352	75	50	320	39	50	155	42	50	295	28	50	82	6	50	93	63	50	294	76	50	95	25	50	329	32	50	167	42	50	118	74	50	290	19	50	151	93	50
StateGrid	508	1520719280721	1	1	0	1	0	1	0	9	0	8	32	COLORDIFFS	326	56	50	64	29	50	270	56	50	47	76	50	298	52	50	294	77	50	42	41	50	51	65	50	190	59	50	250	84	50	50	81	50	323	98	50	53	9	50	348	82	50	245	47	50	156	10	50	40	2	50	100	6	50	250	84	50	50	81	50	323	98	50	53	9	50	348	82	50	245	47	50	156	10	50	40	2	50	100	6	50	326	56	50	64	29	50	270	56	50	47	76	50	298	52	50	294	77	50	42	41	50	51	65	50	190	59	50
StateGrid	508	1520719280721	2	1	0	1	1	0	1	9	0	6.5	23.5	COLORDIFFS	339	37	50	107	58	50	194	63	50	283	5	50	61	49	50	67	31	50	169	96	50	278	21	50	145	48	50	297	38	50	129	28	50	183	87	50	301	14	50	68	83	50	97	8	50	185	50	50	249	15	50	126	5	50	339	37	50	107	58	50	194	63	50	283	5	50	61	49	50	67	31	50	169	96	50	278	21	50	145	48	50	297	38	50	129	28	50	183	87	50	301	14	50	68	83	50	97	8	50	185	50	50	249	15	50	126	5	50
StateGrid	508	1520719280721	3	0	0	1	0	0	1	9	0	13.25	61.75000000000001	COLORDIFFS	146	7	50	332	75	50	116	0	50	251	28	50	350	55	50	314	8	50	277	74	50	222	18	50	79	69	50	13	19	50	261	4	50	138	41	50	121	41	50	166	14	50	44	28	50	121	21	50	153	62	50	164	10	50	146	7	50	332	75	50	116	0	50	251	28	50	350	55	50	314	8	50	277	74	50	222	18	50	79	69	50	13	19	50	261	4	50	138	41	50	121	41	50	166	14	50	44	28	50	121	21	50	153	62	50	164	10	50
StateGrid	508	1520719280721	4	0	0	1	1	1	0	9	0	15.5	74.5	COLORDIFFS	145	96	50	184	45	50	5	84	50	29	18	50	252	39	50	9	33	50	63	42	50	289	80	50	243	36	50	173	79	50	120	33	50	283	28	50	217	88	50	169	53	50	4	94	50	311	17	50	247	85	50	110	78	50	173	79	50	120	33	50	283	28	50	217	88	50	169	53	50	4	94	50	311	17	50	247	85	50	110	78	50	145	96	50	184	45	50	5	84	50	29	18	50	252	39	50	9	33	50	63	42	50	289	80	50	243	36	50
StateGrid	508	1520719280721	5	0	1	0	1	0	1	9	0	5.75	19.25	COLORDIFFS	185	67	50	272	90	50	347	74	50	304	4	50	271	28	50	218	90	50	284	27	50	250	37	50	335	41	50	182	95	50	283	98	50	355	94	50	112	3	50	276	83	50	223	37	50	235	23	50	297	15	50	9	44	50	182	95	50	283	98	50	355	94	50	112	3	50	276	83	50	223	37	50	235	23	50	297	15	50	9	44	50	185	67	50	272	90	50	347	74	50	304	4	50	271	28	50	218	90	50	284	27	50	250	37	50	335	41	50
StateGrid	508	1520719280721	6	0	1	0	1	0	1	9	0	12.5	57.5	COLORDIFFS	247	7	50	72	14	50	293	36	50	331	20	50	217	38	50	354	84	50	54	44	50	60	83	50	85	3	50	24	68	50	284	48	50	257	55	50	105	24	50	322	43	50	329	22	50	104	6	50	124	44	50	334	30	50	24	68	50	284	48	50	257	55	50	105	24	50	322	43	50	329	22	50	104	6	50	124	44	50	334	30	50	247	7	50	72	14	50	293	36	50	331	20	50	217	38	50	354	84	50	54	44	50	60	83	50	85	3	50
StateGrid	508	1520719280721	7	1	0	1	0	1	0	9	0	16.25	78.75	COLORDIFFS	184	49	50	39	91	50	136	32	50	255	90	50	294	87	50	178	63	50	185	21	50	247	39	50	246	50	50	60	22	50	176	45	50	61	12	50	261	22	50	12	51	50	273	71	50	269	48	50	154	39	50	127	14	50	60	22	50	176	45	50	61	12	50	261	22	50	12	51	50	273	71	50	269	48	50	154	39	50	127	14	50	184	49	50	39	91	50	136	32	50	255	90	50	294	87	50	178	63	50	185	21	50	247	39	50	246	50	50
StateGrid	508	1520719280721	8	1	1	0	0	0	1	9	0	19.25	95.75	COLORDIFFS	48	58	50	317	93	50	152	65	50	64	87	50	293	17	50	118	42	50	322	24	50	124	19	50	255	54	50	117	65	50	259	44	50	339	7	50	96	15	50	25	98	50	233	7	50	53	26	50	233	10	50	114	66	50	117	65	50	259	44	50	339	7	50	96	15	50	25	98	50	233	7	50	53	26	50	233	10	50	114	66	50	48	58	50	317	93	50	152	65	50	64	87	50	293	17	50	118	42	50	322	24	50	124	19	50	255	54	50
StateGrid	508	1520719280721	9	1	0	1	0	1	0	9	0	8.75	36.25	COLORDIFFS	226	51	50	122	29	50	228	84	50	197	46	50	112	5	50	22	26	50	53	1	50	34	89	50	249	62	50	300	15	50	199	28	50	321	65	50	220	54	50	52	68	50	66	44	50	273	23	50	263	2	50	5	3	50	300	15	50	199	28	50	321	65	50	220	54	50	52	68	50	66	44	50	273	23	50	263	2	50	5	3	50	226	51	50	122	29	50	228	84	50	197	46	50	112	5	50	22	26	50	53	1	50	34	89	50	249	62	50
