type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	skewProb	colorDiffMin	colorDiffMax	condition	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	889	1520719283109	0	1	1	0	1	1	0	9	0	8.75	36.25	COLORDIFFS	43	30	50	292	27	50	78	81	50	98	17	50	118	83	50	264	1	50	68	20	50	325	68	50	157	11	50	168	70	50	250	27	50	147	54	50	91	50	50	76	81	50	231	94	50	34	85	50	242	27	50	191	44	50	43	30	50	292	27	50	78	81	50	98	17	50	118	83	50	264	1	50	68	20	50	325	68	50	157	11	50	168	70	50	250	27	50	147	54	50	91	50	50	76	81	50	231	94	50	34	85	50	242	27	50	191	44	50
StateGrid	889	1520719283109	1	0	0	1	0	0	1	9	0	9.5	40.5	COLORDIFFS	65	0	50	20	22	50	34	48	50	197	49	50	337	46	50	325	39	50	238	34	50	23	86	50	341	73	50	203	61	50	7	36	50	347	33	50	252	75	50	284	33	50	203	22	50	198	1	50	358	11	50	31	89	50	65	0	50	20	22	50	34	48	50	197	49	50	337	46	50	325	39	50	238	34	50	23	86	50	341	73	50	203	61	50	7	36	50	347	33	50	252	75	50	284	33	50	203	22	50	198	1	50	358	11	50	31	89	50
StateGrid	889	1520719283109	2	1	0	1	1	0	1	9	0	16.25	78.75	COLORDIFFS	255	29	50	56	4	50	126	51	50	213	87	50	161	85	50	216	19	50	243	84	50	173	95	50	0	0	50	295	96	50	179	81	50	231	72	50	160	14	50	9	25	50	15	59	50	335	52	50	152	41	50	129	32	50	255	29	50	56	4	50	126	51	50	213	87	50	161	85	50	216	19	50	243	84	50	173	95	50	0	0	50	295	96	50	179	81	50	231	72	50	160	14	50	9	25	50	15	59	50	335	52	50	152	41	50	129	32	50
StateGrid	889	1520719283109	3	1	1	0	1	1	0	9	0	11.75	53.25	COLORDIFFS	294	68	50	90	86	50	68	11	50	41	22	50	21	54	50	46	3	50	165	40	50	205	90	50	70	81	50	174	15	50	45	89	50	175	12	50	349	43	50	199	40	50	80	57	50	298	12	50	358	39	50	110	41	50	294	68	50	90	86	50	68	11	50	41	22	50	21	54	50	46	3	50	165	40	50	205	90	50	70	81	50	174	15	50	45	89	50	175	12	50	349	43	50	199	40	50	80	57	50	298	12	50	358	39	50	110	41	50
StateGrid	889	1520719283109	4	1	1	0	1	1	0	9	0	18.5	91.5	COLORDIFFS	71	29	50	190	98	50	32	37	50	224	77	50	20	64	50	351	54	50	313	84	50	63	5	50	82	15	50	219	48	50	214	76	50	359	73	50	49	20	50	322	77	50	310	62	50	124	9	50	105	69	50	339	27	50	71	29	50	190	98	50	32	37	50	224	77	50	20	64	50	351	54	50	313	84	50	63	5	50	82	15	50	219	48	50	214	76	50	359	73	50	49	20	50	322	77	50	310	62	50	124	9	50	105	69	50	339	27	50
StateGrid	889	1520719283109	5	0	0	1	1	1	0	9	0	10.25	44.75	COLORDIFFS	286	51	50	206	96	50	173	41	50	230	57	50	72	86	50	88	48	50	228	72	50	40	2	50	196	51	50	331	89	50	298	36	50	281	26	50	294	77	50	170	5	50	135	10	50	191	27	50	59	52	50	131	0	50	331	89	50	298	36	50	281	26	50	294	77	50	170	5	50	135	10	50	191	27	50	59	52	50	131	0	50	286	51	50	206	96	50	173	41	50	230	57	50	72	86	50	88	48	50	228	72	50	40	2	50	196	51	50
StateGrid	889	1520719283109	6	1	0	1	1	0	1	9	0	5.75	19.25	COLORDIFFS	277	92	50	202	56	50	212	46	50	247	94	50	96	54	50	252	43	50	167	64	50	121	29	50	174	52	50	257	57	50	196	21	50	196	76	50	275	96	50	126	49	50	245	71	50	162	22	50	145	52	50	128	20	50	277	92	50	202	56	50	212	46	50	247	94	50	96	54	50	252	43	50	167	64	50	121	29	50	174	52	50	257	57	50	196	21	50	196	76	50	275	96	50	126	49	50	245	71	50	162	22	50	145	52	50	128	20	50
StateGrid	889	1520719283109	7	0	0	1	0	0	1	9	0	14	66	COLORDIFFS	184	95	50	241	25	50	166	32	50	2	89	50	33	19	50	86	97	50	314	61	50	101	1	50	157	12	50	301	68	50	232	84	50	206	22	50	18	3	50	217	70	50	33	24	50	233	65	50	334	41	50	277	10	50	184	95	50	241	25	50	166	32	50	2	89	50	33	19	50	86	97	50	314	61	50	101	1	50	157	12	50	301	68	50	232	84	50	206	22	50	18	3	50	217	70	50	33	24	50	233	65	50	334	41	50	277	10	50
StateGrid	889	1520719283109	8	1	0	1	1	0	1	9	0	5	15	COLORDIFFS	139	73	50	176	8	50	311	81	50	45	66	50	130	44	50	281	15	50	176	94	50	310	78	50	208	21	50	97	61	50	104	14	50	283	55	50	33	46	50	134	75	50	323	25	50	182	84	50	290	80	50	235	1	50	139	73	50	176	8	50	311	81	50	45	66	50	130	44	50	281	15	50	176	94	50	310	78	50	208	21	50	97	61	50	104	14	50	283	55	50	33	46	50	134	75	50	323	25	50	182	84	50	290	80	50	235	1	50
StateGrid	889	1520719283109	9	0	0	1	0	0	1	9	0	11	49	COLORDIFFS	190	26	50	306	74	50	118	5	50	14	37	50	183	76	50	226	84	50	358	72	50	165	18	50	21	12	50	297	60	50	357	3	50	327	18	50	294	50	50	276	21	50	157	11	50	46	0	50	90	42	50	131	96	50	190	26	50	306	74	50	118	5	50	14	37	50	183	76	50	226	84	50	358	72	50	165	18	50	21	12	50	297	60	50	357	3	50	327	18	50	294	50	50	276	21	50	157	11	50	46	0	50	90	42	50	131	96	50
