type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	skewProb	colorDiffMin	colorDiffMax	condition	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	308	1520719279565	0	0	1	0	1	0	1	9	0	17	83	COLORDIFFS	352	75	50	59	30	50	255	88	50	227	54	50	183	79	50	199	47	50	177	97	50	58	89	50	269	40	50	196	7	50	296	90	50	26	42	50	106	50	50	264	50	50	326	51	50	222	17	50	8	37	50	197	20	50	196	7	50	296	90	50	26	42	50	106	50	50	264	50	50	326	51	50	222	17	50	8	37	50	197	20	50	352	75	50	59	30	50	255	88	50	227	54	50	183	79	50	199	47	50	177	97	50	58	89	50	269	40	50
StateGrid	308	1520719279565	1	0	0	1	0	0	1	9	0	17.75	87.25	COLORDIFFS	304	53	50	95	96	50	15	63	50	171	87	50	316	37	50	87	79	50	338	12	50	138	91	50	305	95	50	18	65	50	335	44	50	328	13	50	173	9	50	217	3	50	53	59	50	259	45	50	345	12	50	27	83	50	304	53	50	95	96	50	15	63	50	171	87	50	316	37	50	87	79	50	338	12	50	138	91	50	305	95	50	18	65	50	335	44	50	328	13	50	173	9	50	217	3	50	53	59	50	259	45	50	345	12	50	27	83	50
StateGrid	308	1520719279565	2	0	1	0	1	0	1	9	0	7.25	27.75	COLORDIFFS	246	21	50	283	54	50	174	57	50	151	5	50	219	78	50	272	83	50	267	48	50	301	48	50	172	87	50	343	3	50	253	59	50	170	84	50	224	23	50	195	48	50	211	94	50	319	24	50	242	83	50	169	28	50	343	3	50	253	59	50	170	84	50	224	23	50	195	48	50	211	94	50	319	24	50	242	83	50	169	28	50	246	21	50	283	54	50	174	57	50	151	5	50	219	78	50	272	83	50	267	48	50	301	48	50	172	87	50
StateGrid	308	1520719279565	3	0	0	1	0	0	1	9	0	12.5	57.5	COLORDIFFS	275	35	50	316	64	50	22	8	50	301	8	50	96	47	50	343	71	50	187	4	50	326	43	50	303	83	50	158	57	50	342	26	50	208	10	50	282	67	50	21	30	50	300	85	50	203	87	50	211	38	50	254	17	50	275	35	50	316	64	50	22	8	50	301	8	50	96	47	50	343	71	50	187	4	50	326	43	50	303	83	50	158	57	50	342	26	50	208	10	50	282	67	50	21	30	50	300	85	50	203	87	50	211	38	50	254	17	50
StateGrid	308	1520719279565	4	0	0	1	0	0	1	9	0	11	49	COLORDIFFS	199	82	50	281	24	50	295	6	50	42	49	50	204	21	50	21	23	50	129	2	50	103	1	50	244	99	50	133	5	50	12	21	50	160	28	50	85	84	50	103	13	50	262	22	50	326	19	50	72	99	50	8	17	50	199	82	50	281	24	50	295	6	50	42	49	50	204	21	50	21	23	50	129	2	50	103	1	50	244	99	50	133	5	50	12	21	50	160	28	50	85	84	50	103	13	50	262	22	50	326	19	50	72	99	50	8	17	50
StateGrid	308	1520719279565	5	0	0	1	0	0	1	9	0	8.75	36.25	COLORDIFFS	225	71	50	332	18	50	180	46	50	94	73	50	63	12	50	274	57	50	122	4	50	235	33	50	330	86	50	262	38	50	242	16	50	126	51	50	170	60	50	203	30	50	204	22	50	91	13	50	274	43	50	23	74	50	225	71	50	332	18	50	180	46	50	94	73	50	63	12	50	274	57	50	122	4	50	235	33	50	330	86	50	262	38	50	242	16	50	126	51	50	170	60	50	203	30	50	204	22	50	91	13	50	274	43	50	23	74	50
StateGrid	308	1520719279565	6	0	1	0	1	0	1	9	0	14	66	COLORDIFFS	358	98	50	343	8	50	235	79	50	303	45	50	319	85	50	270	88	50	121	28	50	117	13	50	124	51	50	31	96	50	328	37	50	98	24	50	359	2	50	10	11	50	346	87	50	49	77	50	227	95	50	170	32	50	31	96	50	328	37	50	98	24	50	359	2	50	10	11	50	346	87	50	49	77	50	227	95	50	170	32	50	358	98	50	343	8	50	235	79	50	303	45	50	319	85	50	270	88	50	121	28	50	117	13	50	124	51	50
StateGrid	308	1520719279565	7	0	0	1	1	1	0	9	0	19.25	95.75	COLORDIFFS	238	27	50	343	73	50	200	34	50	306	10	50	128	9	50	306	84	50	181	14	50	181	28	50	98	89	50	163	5	50	286	30	50	166	79	50	241	56	50	316	23	50	7	12	50	89	85	50	15	87	50	338	73	50	163	5	50	286	30	50	166	79	50	241	56	50	316	23	50	7	12	50	89	85	50	15	87	50	338	73	50	238	27	50	343	73	50	200	34	50	306	10	50	128	9	50	306	84	50	181	14	50	181	28	50	98	89	50
StateGrid	308	1520719279565	8	1	0	1	0	1	0	9	0	16.25	78.75	COLORDIFFS	186	50	50	351	60	50	271	22	50	52	2	50	260	90	50	102	93	50	56	98	50	33	51	50	231	54	50	277	89	50	205	52	50	328	84	50	244	17	50	189	2	50	51	84	50	97	93	50	58	7	50	19	79	50	277	89	50	205	52	50	328	84	50	244	17	50	189	2	50	51	84	50	97	93	50	58	7	50	19	79	50	186	50	50	351	60	50	271	22	50	52	2	50	260	90	50	102	93	50	56	98	50	33	51	50	231	54	50
StateGrid	308	1520719279565	9	0	0	1	0	0	1	9	0	13.25	61.75000000000001	COLORDIFFS	101	9	50	171	95	50	229	86	50	305	26	50	274	60	50	242	49	50	250	56	50	256	40	50	61	88	50	161	64	50	98	57	50	127	30	50	57	39	50	10	72	50	251	2	50	106	19	50	217	91	50	94	49	50	101	9	50	171	95	50	229	86	50	305	26	50	274	60	50	242	49	50	250	56	50	256	40	50	61	88	50	161	64	50	98	57	50	127	30	50	57	39	50	10	72	50	251	2	50	106	19	50	217	91	50	94	49	50
StateGrid	308	1520719279565	10	1	0	1	1	0	1	9	0	9.5	40.5	COLORDIFFS	200	11	50	112	41	50	216	88	50	356	30	50	274	26	50	233	29	50	257	10	50	83	16	50	315	5	50	348	26	50	64	65	50	323	95	50	335	57	50	16	61	50	74	4	50	346	73	50	38	65	50	351	29	50	200	11	50	112	41	50	216	88	50	356	30	50	274	26	50	233	29	50	257	10	50	83	16	50	315	5	50	348	26	50	64	65	50	323	95	50	335	57	50	16	61	50	74	4	50	346	73	50	38	65	50	351	29	50
