type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	skewProb	colorDiffMin	colorDiffMax	condition	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	77	1520719277999	0	0	0	1	1	1	0	9	0	12.5	57.5	COLORDIFFS	257	19	50	148	25	50	146	69	50	0	77	50	344	97	50	25	41	50	277	53	50	227	37	50	35	96	50	187	69	50	150	82	50	86	85	50	304	56	50	16	56	50	163	36	50	149	6	50	337	0	50	191	48	50	187	69	50	150	82	50	86	85	50	304	56	50	16	56	50	163	36	50	149	6	50	337	0	50	191	48	50	257	19	50	148	25	50	146	69	50	0	77	50	344	97	50	25	41	50	277	53	50	227	37	50	35	96	50
StateGrid	77	1520719277999	1	1	0	1	0	1	0	9	0	7.25	27.75	COLORDIFFS	231	2	50	95	99	50	321	71	50	58	39	50	86	0	50	255	83	50	261	60	50	157	82	50	133	13	50	170	37	50	96	30	50	268	78	50	61	62	50	188	26	50	288	88	50	335	30	50	169	98	50	87	49	50	170	37	50	96	30	50	268	78	50	61	62	50	188	26	50	288	88	50	335	30	50	169	98	50	87	49	50	231	2	50	95	99	50	321	71	50	58	39	50	86	0	50	255	83	50	261	60	50	157	82	50	133	13	50
StateGrid	77	1520719277999	2	0	1	0	0	1	0	9	0	11	49	COLORDIFFS	113	41	50	114	78	50	136	13	50	32	26	50	333	91	50	353	42	50	114	9	50	19	1	50	46	89	50	177	47	50	50	84	50	63	19	50	96	71	50	260	99	50	272	54	50	264	10	50	38	54	50	63	94	50	113	41	50	114	78	50	136	13	50	32	26	50	333	91	50	353	42	50	114	9	50	19	1	50	46	89	50	177	47	50	50	84	50	63	19	50	96	71	50	260	99	50	272	54	50	264	10	50	38	54	50	63	94	50
StateGrid	77	1520719277999	3	0	1	0	0	1	0	9	0	18.5	91.5	COLORDIFFS	95	76	50	16	98	50	189	39	50	216	3	50	287	75	50	7	7	50	224	93	50	27	19	50	293	37	50	169	82	50	20	28	50	269	70	50	14	40	50	224	72	50	163	35	50	57	68	50	265	59	50	218	55	50	95	76	50	16	98	50	189	39	50	216	3	50	287	75	50	7	7	50	224	93	50	27	19	50	293	37	50	169	82	50	20	28	50	269	70	50	14	40	50	224	72	50	163	35	50	57	68	50	265	59	50	218	55	50
StateGrid	77	1520719278000	4	1	1	0	0	0	1	9	0	5.75	19.25	COLORDIFFS	182	92	50	6	37	50	142	78	50	291	66	50	325	86	50	286	88	50	209	38	50	280	95	50	9	86	50	191	74	50	351	55	50	151	37	50	286	26	50	334	60	50	262	94	50	309	1	50	269	99	50	352	83	50	191	74	50	351	55	50	151	37	50	286	26	50	334	60	50	262	94	50	309	1	50	269	99	50	352	83	50	182	92	50	6	37	50	142	78	50	291	66	50	325	86	50	286	88	50	209	38	50	280	95	50	9	86	50
StateGrid	77	1520719278000	5	1	0	1	1	0	1	9	0	9.5	40.5	COLORDIFFS	316	15	50	320	90	50	59	10	50	153	62	50	284	51	50	217	82	50	208	38	50	160	41	50	31	12	50	112	7	50	282	64	50	189	39	50	74	74	50	180	5	50	195	86	50	188	51	50	56	70	50	101	60	50	316	15	50	320	90	50	59	10	50	153	62	50	284	51	50	217	82	50	208	38	50	160	41	50	31	12	50	112	7	50	282	64	50	189	39	50	74	74	50	180	5	50	195	86	50	188	51	50	56	70	50	101	60	50
StateGrid	77	1520719278000	6	1	1	0	1	1	0	9	0	17	83	COLORDIFFS	354	97	50	182	91	50	330	93	50	185	59	50	179	67	50	161	90	50	226	85	50	132	79	50	247	36	50	290	79	50	136	40	50	53	77	50	125	12	50	90	5	50	331	15	50	78	21	50	62	62	50	103	79	50	354	97	50	182	91	50	330	93	50	185	59	50	179	67	50	161	90	50	226	85	50	132	79	50	247	36	50	290	79	50	136	40	50	53	77	50	125	12	50	90	5	50	331	15	50	78	21	50	62	62	50	103	79	50
StateGrid	77	1520719278001	7	1	0	1	1	0	1	9	0	19.25	95.75	COLORDIFFS	197	34	50	34	34	50	296	15	50	77	14	50	209	24	50	117	73	50	299	54	50	270	49	50	239	41	50	131	21	50	80	64	50	96	7	50	301	89	50	67	16	50	11	65	50	14	77	50	134	72	50	122	37	50	197	34	50	34	34	50	296	15	50	77	14	50	209	24	50	117	73	50	299	54	50	270	49	50	239	41	50	131	21	50	80	64	50	96	7	50	301	89	50	67	16	50	11	65	50	14	77	50	134	72	50	122	37	50
StateGrid	77	1520719278001	8	0	0	1	0	0	1	9	0	16.25	78.75	COLORDIFFS	252	33	50	273	19	50	149	3	50	54	94	50	61	67	50	268	96	50	247	98	50	333	53	50	347	45	50	15	6	50	42	19	50	242	22	50	87	49	50	220	5	50	167	84	50	337	12	50	41	25	50	315	14	50	252	33	50	273	19	50	149	3	50	54	94	50	61	67	50	268	96	50	247	98	50	333	53	50	347	45	50	15	6	50	42	19	50	242	22	50	87	49	50	220	5	50	167	84	50	337	12	50	41	25	50	315	14	50
StateGrid	77	1520719278001	9	0	0	1	0	0	1	9	0	13.25	61.75000000000001	COLORDIFFS	222	27	50	9	32	50	22	12	50	298	73	50	89	31	50	227	1	50	48	36	50	342	48	50	193	38	50	267	36	50	217	71	50	291	20	50	251	6	50	199	4	50	172	51	50	15	73	50	173	9	50	223	46	50	222	27	50	9	32	50	22	12	50	298	73	50	89	31	50	227	1	50	48	36	50	342	48	50	193	38	50	267	36	50	217	71	50	291	20	50	251	6	50	199	4	50	172	51	50	15	73	50	173	9	50	223	46	50
