type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	skewProb	colorDiffMin	colorDiffMax	condition	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	776	1520719282413	0	1	1	0	0	0	1	9	0	11.75	53.25	COLORDIFFS	127	28	50	56	1	50	27	24	50	256	91	50	180	92	50	39	98	50	241	15	50	80	7	50	47	99	50	58	74	50	344	52	50	246	74	50	273	42	50	198	75	50	75	71	50	285	57	50	17	41	50	64	58	50	58	74	50	344	52	50	246	74	50	273	42	50	198	75	50	75	71	50	285	57	50	17	41	50	64	58	50	127	28	50	56	1	50	27	24	50	256	91	50	180	92	50	39	98	50	241	15	50	80	7	50	47	99	50
StateGrid	776	1520719282414	1	1	1	0	0	0	1	9	0	9.5	40.5	COLORDIFFS	16	88	50	345	2	50	308	46	50	339	24	50	285	3	50	336	97	50	85	11	50	144	1	50	263	39	50	357	87	50	14	59	50	351	94	50	342	50	50	324	18	50	180	10	50	154	87	50	275	33	50	218	63	50	357	87	50	14	59	50	351	94	50	342	50	50	324	18	50	180	10	50	154	87	50	275	33	50	218	63	50	16	88	50	345	2	50	308	46	50	339	24	50	285	3	50	336	97	50	85	11	50	144	1	50	263	39	50
StateGrid	776	1520719282414	2	0	0	1	0	0	1	9	0	17.75	87.25	COLORDIFFS	357	40	50	182	54	50	140	65	50	238	57	50	194	83	50	274	56	50	135	44	50	327	49	50	156	37	50	16	10	50	287	3	50	180	30	50	118	85	50	135	18	50	75	45	50	2	32	50	140	47	50	313	74	50	357	40	50	182	54	50	140	65	50	238	57	50	194	83	50	274	56	50	135	44	50	327	49	50	156	37	50	16	10	50	287	3	50	180	30	50	118	85	50	135	18	50	75	45	50	2	32	50	140	47	50	313	74	50
StateGrid	776	1520719282414	3	1	0	1	1	0	1	9	0	5	15	COLORDIFFS	240	51	50	340	17	50	44	29	50	78	41	50	251	7	50	73	98	50	232	98	50	301	69	50	239	15	50	262	70	50	280	18	50	77	25	50	68	18	50	29	1	50	100	89	50	225	63	50	324	73	50	293	22	50	240	51	50	340	17	50	44	29	50	78	41	50	251	7	50	73	98	50	232	98	50	301	69	50	239	15	50	262	70	50	280	18	50	77	25	50	68	18	50	29	1	50	100	89	50	225	63	50	324	73	50	293	22	50
StateGrid	776	1520719282414	4	0	1	0	0	1	0	9	0	19.25	95.75	COLORDIFFS	308	47	50	268	2	50	96	34	50	325	74	50	256	43	50	223	74	50	113	29	50	316	61	50	236	21	50	42	77	50	280	95	50	293	35	50	12	19	50	165	70	50	155	30	50	347	86	50	75	23	50	178	33	50	308	47	50	268	2	50	96	34	50	325	74	50	256	43	50	223	74	50	113	29	50	316	61	50	236	21	50	42	77	50	280	95	50	293	35	50	12	19	50	165	70	50	155	30	50	347	86	50	75	23	50	178	33	50
StateGrid	776	1520719282414	5	0	1	0	1	0	1	9	0	11	49	COLORDIFFS	241	43	50	265	22	50	61	82	50	21	29	50	14	33	50	6	28	50	355	86	50	139	59	50	356	76	50	337	91	50	182	39	50	101	75	50	321	86	50	258	42	50	51	77	50	293	21	50	171	40	50	355	8	50	337	91	50	182	39	50	101	75	50	321	86	50	258	42	50	51	77	50	293	21	50	171	40	50	355	8	50	241	43	50	265	22	50	61	82	50	21	29	50	14	33	50	6	28	50	355	86	50	139	59	50	356	76	50
StateGrid	776	1520719282414	6	0	0	1	0	0	1	9	0	16.25	78.75	COLORDIFFS	187	88	50	159	76	50	99	6	50	257	29	50	88	61	50	250	76	50	295	13	50	247	57	50	346	35	50	136	20	50	342	25	50	251	71	50	148	67	50	226	71	50	187	32	50	236	41	50	213	31	50	97	55	50	187	88	50	159	76	50	99	6	50	257	29	50	88	61	50	250	76	50	295	13	50	247	57	50	346	35	50	136	20	50	342	25	50	251	71	50	148	67	50	226	71	50	187	32	50	236	41	50	213	31	50	97	55	50
StateGrid	776	1520719282414	7	1	0	1	0	1	0	9	0	10.25	44.75	COLORDIFFS	243	82	50	273	8	50	336	42	50	161	1	50	217	74	50	312	59	50	135	19	50	287	17	50	78	4	50	16	9	50	264	21	50	356	42	50	222	86	50	13	41	50	183	31	50	78	47	50	202	87	50	161	76	50	16	9	50	264	21	50	356	42	50	222	86	50	13	41	50	183	31	50	78	47	50	202	87	50	161	76	50	243	82	50	273	8	50	336	42	50	161	1	50	217	74	50	312	59	50	135	19	50	287	17	50	78	4	50
StateGrid	776	1520719282415	8	1	0	1	0	1	0	9	0	8.75	36.25	COLORDIFFS	92	34	50	318	28	50	199	53	50	241	65	50	194	30	50	52	69	50	118	36	50	78	66	50	197	67	50	186	64	50	319	83	50	100	6	50	275	32	50	354	2	50	129	59	50	182	5	50	63	24	50	87	16	50	186	64	50	319	83	50	100	6	50	275	32	50	354	2	50	129	59	50	182	5	50	63	24	50	87	16	50	92	34	50	318	28	50	199	53	50	241	65	50	194	30	50	52	69	50	118	36	50	78	66	50	197	67	50
StateGrid	776	1520719282415	9	1	0	1	0	1	0	9	0	14.75	70.25	COLORDIFFS	322	99	50	173	72	50	147	25	50	70	20	50	330	85	50	95	65	50	291	25	50	75	4	50	158	42	50	86	11	50	348	17	50	240	20	50	7	46	50	298	50	50	284	2	50	179	98	50	173	64	50	115	62	50	86	11	50	348	17	50	240	20	50	7	46	50	298	50	50	284	2	50	179	98	50	173	64	50	115	62	50	322	99	50	173	72	50	147	25	50	70	20	50	330	85	50	95	65	50	291	25	50	75	4	50	158	42	50
StateGrid	776	1520719282415	10	1	0	1	1	0	1	9	0	14	66	COLORDIFFS	82	95	50	265	20	50	144	30	50	10	1	50	92	88	50	141	86	50	180	79	50	267	21	50	106	41	50	75	25	50	19	72	50	109	53	50	246	74	50	107	4	50	335	8	50	213	36	50	12	93	50	228	80	50	82	95	50	265	20	50	144	30	50	10	1	50	92	88	50	141	86	50	180	79	50	267	21	50	106	41	50	75	25	50	19	72	50	109	53	50	246	74	50	107	4	50	335	8	50	213	36	50	12	93	50	228	80	50
StateGrid	776	1520719282416	11	1	0	1	0	1	0	9	0	6.5	23.5	COLORDIFFS	5	86	50	167	4	50	0	92	50	40	58	50	42	77	50	252	99	50	214	53	50	237	92	50	83	93	50	21	74	50	314	8	50	336	86	50	60	11	50	32	29	50	292	32	50	198	14	50	231	35	50	112	58	50	21	74	50	314	8	50	336	86	50	60	11	50	32	29	50	292	32	50	198	14	50	231	35	50	112	58	50	5	86	50	167	4	50	0	92	50	40	58	50	42	77	50	252	99	50	214	53	50	237	92	50	83	93	50
StateGrid	776	1520719282416	12	1	1	0	1	1	0	9	0	12.5	57.5	COLORDIFFS	227	24	50	239	25	50	39	35	50	9	49	50	30	61	50	258	90	50	18	39	50	352	55	50	154	74	50	26	27	50	227	80	50	110	77	50	328	2	50	291	17	50	215	93	50	153	25	50	246	20	50	214	95	50	227	24	50	239	25	50	39	35	50	9	49	50	30	61	50	258	90	50	18	39	50	352	55	50	154	74	50	26	27	50	227	80	50	110	77	50	328	2	50	291	17	50	215	93	50	153	25	50	246	20	50	214	95	50
StateGrid	776	1520719282416	13	1	0	1	0	1	0	9	0	13.25	61.75000000000001	COLORDIFFS	69	52	50	74	55	50	201	63	50	59	28	50	103	7	50	324	80	50	252	8	50	308	39	50	105	86	50	35	76	50	173	15	50	23	64	50	163	48	50	275	19	50	219	92	50	159	27	50	279	76	50	255	0	50	35	76	50	173	15	50	23	64	50	163	48	50	275	19	50	219	92	50	159	27	50	279	76	50	255	0	50	69	52	50	74	55	50	201	63	50	59	28	50	103	7	50	324	80	50	252	8	50	308	39	50	105	86	50
StateGrid	776	1520719282416	14	1	1	0	0	0	1	9	0	8	32	COLORDIFFS	85	59	50	348	60	50	278	36	50	298	3	50	236	37	50	210	23	50	46	47	50	249	4	50	328	57	50	169	28	50	304	24	50	212	13	50	288	16	50	341	5	50	292	90	50	27	72	50	68	4	50	240	16	50	169	28	50	304	24	50	212	13	50	288	16	50	341	5	50	292	90	50	27	72	50	68	4	50	240	16	50	85	59	50	348	60	50	278	36	50	298	3	50	236	37	50	210	23	50	46	47	50	249	4	50	328	57	50
StateGrid	776	1520719282417	15	1	1	0	1	1	0	9	0	17	83	COLORDIFFS	91	71	50	177	24	50	66	5	50	212	38	50	331	24	50	339	34	50	183	20	50	13	37	50	131	43	50	156	21	50	85	47	50	217	13	50	340	44	50	261	64	50	192	82	50	67	83	50	286	52	50	267	15	50	91	71	50	177	24	50	66	5	50	212	38	50	331	24	50	339	34	50	183	20	50	13	37	50	131	43	50	156	21	50	85	47	50	217	13	50	340	44	50	261	64	50	192	82	50	67	83	50	286	52	50	267	15	50
StateGrid	776	1520719282417	16	0	1	0	0	1	0	9	0	5.75	19.25	COLORDIFFS	357	99	50	122	34	50	82	88	50	163	19	50	56	13	50	168	11	50	270	23	50	288	40	50	219	77	50	21	43	50	106	67	50	90	54	50	187	36	50	137	30	50	74	20	50	289	65	50	256	85	50	256	45	50	357	99	50	122	34	50	82	88	50	163	19	50	56	13	50	168	11	50	270	23	50	288	40	50	219	77	50	21	43	50	106	67	50	90	54	50	187	36	50	137	30	50	74	20	50	289	65	50	256	85	50	256	45	50
StateGrid	776	1520719282417	17	1	1	0	0	0	1	9	0	18.5	91.5	COLORDIFFS	332	50	50	180	1	50	53	4	50	101	68	50	121	41	50	306	65	50	208	86	50	63	52	50	182	98	50	13	45	50	216	44	50	50	98	50	230	45	50	228	30	50	212	46	50	67	81	50	323	59	50	155	56	50	13	45	50	216	44	50	50	98	50	230	45	50	228	30	50	212	46	50	67	81	50	323	59	50	155	56	50	332	50	50	180	1	50	53	4	50	101	68	50	121	41	50	306	65	50	208	86	50	63	52	50	182	98	50
