type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	skewProb	colorDiffMin	colorDiffMax	condition	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	391	1520719280060	0	1	0	1	0	1	0	9	0	11	49	COLORDIFFS	26	36	50	89	43	50	84	99	50	174	34	50	109	95	50	353	45	50	198	55	50	217	84	50	209	54	50	165	26	50	354	15	50	168	88	50	163	89	50	136	19	50	295	2	50	233	63	50	12	7	50	271	89	50	165	26	50	354	15	50	168	88	50	163	89	50	136	19	50	295	2	50	233	63	50	12	7	50	271	89	50	26	36	50	89	43	50	84	99	50	174	34	50	109	95	50	353	45	50	198	55	50	217	84	50	209	54	50
StateGrid	391	1520719280060	1	0	0	1	1	1	0	9	0	5.75	19.25	COLORDIFFS	208	67	50	135	98	50	198	62	50	76	35	50	88	24	50	127	41	50	346	91	50	122	52	50	94	45	50	216	90	50	122	76	50	192	75	50	124	80	50	87	62	50	99	90	50	338	60	50	158	73	50	94	82	50	216	90	50	122	76	50	192	75	50	124	80	50	87	62	50	99	90	50	338	60	50	158	73	50	94	82	50	208	67	50	135	98	50	198	62	50	76	35	50	88	24	50	127	41	50	346	91	50	122	52	50	94	45	50
StateGrid	391	1520719280060	2	1	0	1	0	1	0	9	0	16.25	78.75	COLORDIFFS	226	90	50	207	21	50	304	0	50	78	58	50	278	62	50	251	19	50	57	38	50	301	72	50	60	85	50	325	65	50	4	53	50	340	45	50	18	45	50	46	79	50	353	3	50	2	64	50	57	49	50	185	63	50	325	65	50	4	53	50	340	45	50	18	45	50	46	79	50	353	3	50	2	64	50	57	49	50	185	63	50	226	90	50	207	21	50	304	0	50	78	58	50	278	62	50	251	19	50	57	38	50	301	72	50	60	85	50
StateGrid	391	1520719280060	3	0	0	1	1	1	0	9	0	5	15	COLORDIFFS	6	7	50	50	12	50	247	77	50	140	89	50	313	1	50	27	38	50	121	48	50	21	57	50	279	3	50	19	1	50	104	20	50	267	46	50	124	59	50	149	8	50	21	68	50	128	37	50	26	32	50	211	7	50	19	1	50	104	20	50	267	46	50	124	59	50	149	8	50	21	68	50	128	37	50	26	32	50	211	7	50	6	7	50	50	12	50	247	77	50	140	89	50	313	1	50	27	38	50	121	48	50	21	57	50	279	3	50
StateGrid	391	1520719280060	4	1	0	1	0	1	0	9	0	8.75	36.25	COLORDIFFS	283	79	50	80	27	50	138	88	50	119	87	50	51	76	50	44	54	50	218	20	50	202	90	50	199	1	50	223	77	50	178	46	50	73	90	50	168	76	50	196	2	50	153	40	50	203	50	50	321	11	50	12	99	50	223	77	50	178	46	50	73	90	50	168	76	50	196	2	50	153	40	50	203	50	50	321	11	50	12	99	50	283	79	50	80	27	50	138	88	50	119	87	50	51	76	50	44	54	50	218	20	50	202	90	50	199	1	50
StateGrid	391	1520719280060	5	0	0	1	1	1	0	9	0	17.75	87.25	COLORDIFFS	285	56	50	118	35	50	18	87	50	24	89	50	305	16	50	140	15	50	79	39	50	335	67	50	160	43	50	328	12	50	20	30	50	87	26	50	100	83	50	141	72	50	66	31	50	18	3	50	202	40	50	264	81	50	328	12	50	20	30	50	87	26	50	100	83	50	141	72	50	66	31	50	18	3	50	202	40	50	264	81	50	285	56	50	118	35	50	18	87	50	24	89	50	305	16	50	140	15	50	79	39	50	335	67	50	160	43	50
StateGrid	391	1520719280060	6	0	0	1	0	0	1	9	0	12.5	57.5	COLORDIFFS	355	69	50	80	50	50	73	10	50	173	68	50	291	65	50	157	13	50	153	40	50	109	99	50	126	33	50	348	21	50	7	20	50	150	72	50	280	95	50	116	5	50	281	66	50	87	94	50	167	62	50	322	12	50	355	69	50	80	50	50	73	10	50	173	68	50	291	65	50	157	13	50	153	40	50	109	99	50	126	33	50	348	21	50	7	20	50	150	72	50	280	95	50	116	5	50	281	66	50	87	94	50	167	62	50	322	12	50
StateGrid	391	1520719280064	7	0	0	1	0	0	1	9	0	19.25	95.75	COLORDIFFS	175	48	50	241	18	50	277	53	50	300	73	50	70	72	50	162	56	50	198	87	50	68	87	50	143	4	50	63	37	50	197	47	50	60	34	50	53	64	50	330	68	50	302	43	50	128	68	50	295	69	50	167	35	50	175	48	50	241	18	50	277	53	50	300	73	50	70	72	50	162	56	50	198	87	50	68	87	50	143	4	50	63	37	50	197	47	50	60	34	50	53	64	50	330	68	50	302	43	50	128	68	50	295	69	50	167	35	50
StateGrid	391	1520719280064	8	1	0	1	0	1	0	9	0	10.25	44.75	COLORDIFFS	280	12	50	92	33	50	176	9	50	242	42	50	286	84	50	208	56	50	11	96	50	230	30	50	153	13	50	13	62	50	155	12	50	316	37	50	346	74	50	258	61	50	325	30	50	227	4	50	134	18	50	304	16	50	13	62	50	155	12	50	316	37	50	346	74	50	258	61	50	325	30	50	227	4	50	134	18	50	304	16	50	280	12	50	92	33	50	176	9	50	242	42	50	286	84	50	208	56	50	11	96	50	230	30	50	153	13	50
StateGrid	391	1520719280064	9	1	1	0	1	1	0	9	0	14	66	COLORDIFFS	225	43	50	325	72	50	352	77	50	281	5	50	10	10	50	176	78	50	13	12	50	70	99	50	337	70	50	6	82	50	227	83	50	249	77	50	97	50	50	214	38	50	264	89	50	262	31	50	139	4	50	271	94	50	225	43	50	325	72	50	352	77	50	281	5	50	10	10	50	176	78	50	13	12	50	70	99	50	337	70	50	6	82	50	227	83	50	249	77	50	97	50	50	214	38	50	264	89	50	262	31	50	139	4	50	271	94	50
