type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	664	1520709763114	0	1	0	1	0	1	0	9	133	79	50	83	52	50	158	51	50	352	19	50	120	38	50	198	32	50	97	73	50	216	95	50	3	56	50	152	18	50	171	9	50	271	42	50	329	98	50	62	80	50	125	79	50	106	29	50	113	57	50	301	94	50	152	18	50	171	9	50	271	42	50	329	98	50	62	80	50	125	79	50	106	29	50	113	57	50	301	94	50	133	79	50	83	52	50	158	51	50	352	19	50	120	38	50	198	32	50	97	73	50	216	95	50	3	56	50
StateGrid	664	1520709763114	1	1	1	0	0	0	1	9	345	57	50	312	29	50	217	3	50	346	48	50	10	46	50	82	15	50	41	36	50	244	33	50	175	22	50	80	18	50	20	29	50	1	52	50	34	51	50	154	80	50	339	97	50	134	85	50	174	57	50	101	67	50	80	18	50	20	29	50	1	52	50	34	51	50	154	80	50	339	97	50	134	85	50	174	57	50	101	67	50	345	57	50	312	29	50	217	3	50	346	48	50	10	46	50	82	15	50	41	36	50	244	33	50	175	22	50
StateGrid	664	1520709763114	2	0	0	1	0	0	1	9	178	23	50	331	55	50	112	74	50	93	85	50	231	32	50	82	37	50	239	74	50	36	79	50	183	13	50	138	49	50	316	23	50	179	40	50	61	43	50	261	3	50	113	67	50	226	99	50	201	0	50	38	16	50	178	23	50	331	55	50	112	74	50	93	85	50	231	32	50	82	37	50	239	74	50	36	79	50	183	13	50	138	49	50	316	23	50	179	40	50	61	43	50	261	3	50	113	67	50	226	99	50	201	0	50	38	16	50
StateGrid	664	1520709763114	3	1	1	0	1	1	0	9	110	8	50	19	60	50	252	66	50	1	66	50	271	69	50	13	47	50	55	15	50	22	3	50	154	25	50	274	92	50	206	40	50	335	72	50	17	2	50	292	65	50	212	2	50	191	7	50	340	23	50	118	62	50	110	8	50	19	60	50	252	66	50	1	66	50	271	69	50	13	47	50	55	15	50	22	3	50	154	25	50	274	92	50	206	40	50	335	72	50	17	2	50	292	65	50	212	2	50	191	7	50	340	23	50	118	62	50
StateGrid	664	1520709763114	4	1	0	1	1	0	1	9	5	42	50	344	72	50	85	31	50	190	99	50	223	2	50	192	46	50	300	15	50	320	87	50	268	70	50	254	79	50	62	28	50	349	96	50	62	95	50	135	87	50	68	35	50	163	97	50	170	45	50	122	3	50	5	42	50	344	72	50	85	31	50	190	99	50	223	2	50	192	46	50	300	15	50	320	87	50	268	70	50	254	79	50	62	28	50	349	96	50	62	95	50	135	87	50	68	35	50	163	97	50	170	45	50	122	3	50
StateGrid	664	1520709763114	5	1	0	1	0	1	0	9	180	19	50	249	98	50	167	54	50	200	91	50	2	46	50	249	31	50	260	82	50	265	36	50	152	12	50	191	95	50	34	18	50	20	57	50	249	79	50	249	39	50	1	70	50	209	75	50	101	5	50	131	37	50	191	95	50	34	18	50	20	57	50	249	79	50	249	39	50	1	70	50	209	75	50	101	5	50	131	37	50	180	19	50	249	98	50	167	54	50	200	91	50	2	46	50	249	31	50	260	82	50	265	36	50	152	12	50
StateGrid	664	1520709763114	6	0	0	1	0	0	1	9	225	92	50	208	96	50	181	47	50	311	51	50	229	96	50	23	21	50	176	8	50	29	15	50	353	72	50	358	67	50	312	68	50	114	76	50	56	79	50	16	98	50	78	16	50	114	77	50	48	36	50	105	30	50	225	92	50	208	96	50	181	47	50	311	51	50	229	96	50	23	21	50	176	8	50	29	15	50	353	72	50	358	67	50	312	68	50	114	76	50	56	79	50	16	98	50	78	16	50	114	77	50	48	36	50	105	30	50
StateGrid	664	1520709763114	7	1	1	0	0	0	1	9	275	64	50	188	42	50	359	90	50	287	48	50	320	11	50	210	49	50	289	82	50	348	68	50	160	21	50	120	34	50	247	84	50	249	68	50	346	96	50	238	44	50	275	33	50	198	36	50	215	5	50	220	85	50	120	34	50	247	84	50	249	68	50	346	96	50	238	44	50	275	33	50	198	36	50	215	5	50	220	85	50	275	64	50	188	42	50	359	90	50	287	48	50	320	11	50	210	49	50	289	82	50	348	68	50	160	21	50
StateGrid	664	1520709763114	8	1	1	0	0	0	1	9	115	52	50	131	77	50	354	78	50	43	80	50	121	23	50	311	43	50	8	46	50	93	57	50	57	1	50	356	33	50	81	16	50	319	51	50	268	9	50	179	3	50	123	21	50	71	19	50	346	18	50	128	72	50	356	33	50	81	16	50	319	51	50	268	9	50	179	3	50	123	21	50	71	19	50	346	18	50	128	72	50	115	52	50	131	77	50	354	78	50	43	80	50	121	23	50	311	43	50	8	46	50	93	57	50	57	1	50
StateGrid	664	1520709763114	9	1	0	1	1	0	1	9	31	12	50	335	78	50	7	91	50	293	32	50	197	92	50	162	48	50	208	29	50	129	21	50	10	2	50	343	87	50	228	82	50	242	92	50	81	46	50	113	93	50	334	25	50	57	11	50	113	72	50	185	47	50	31	12	50	335	78	50	7	91	50	293	32	50	197	92	50	162	48	50	208	29	50	129	21	50	10	2	50	343	87	50	228	82	50	242	92	50	81	46	50	113	93	50	334	25	50	57	11	50	113	72	50	185	47	50
