type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	730	1520709763449	0	1	1	0	0	0	1	9	355	68	50	84	19	50	188	7	50	316	35	50	21	91	50	40	88	50	318	31	50	44	57	50	208	81	50	8	29	50	50	16	50	354	26	50	181	17	50	335	63	50	68	66	50	229	46	50	126	39	50	334	66	50	8	29	50	50	16	50	354	26	50	181	17	50	335	63	50	68	66	50	229	46	50	126	39	50	334	66	50	355	68	50	84	19	50	188	7	50	316	35	50	21	91	50	40	88	50	318	31	50	44	57	50	208	81	50
StateGrid	730	1520709763449	1	1	1	0	0	0	1	9	175	76	50	74	16	50	304	42	50	183	31	50	253	16	50	81	72	50	61	5	50	139	42	50	203	26	50	220	52	50	258	79	50	181	16	50	359	77	50	323	59	50	170	87	50	45	40	50	103	77	50	37	32	50	220	52	50	258	79	50	181	16	50	359	77	50	323	59	50	170	87	50	45	40	50	103	77	50	37	32	50	175	76	50	74	16	50	304	42	50	183	31	50	253	16	50	81	72	50	61	5	50	139	42	50	203	26	50
StateGrid	730	1520709763450	2	0	1	0	0	1	0	9	271	8	50	284	83	50	157	42	50	157	64	50	197	11	50	19	33	50	17	60	50	287	81	50	253	18	50	212	61	50	255	24	50	108	33	50	69	6	50	25	36	50	61	0	50	180	8	50	245	60	50	214	77	50	271	8	50	284	83	50	157	42	50	157	64	50	197	11	50	19	33	50	17	60	50	287	81	50	253	18	50	212	61	50	255	24	50	108	33	50	69	6	50	25	36	50	61	0	50	180	8	50	245	60	50	214	77	50
StateGrid	730	1520709763450	3	1	0	1	1	0	1	9	27	52	50	49	40	50	237	86	50	94	50	50	334	33	50	226	80	50	112	44	50	285	2	50	2	72	50	69	88	50	271	6	50	282	89	50	206	50	50	77	50	50	330	38	50	264	91	50	282	84	50	338	29	50	27	52	50	49	40	50	237	86	50	94	50	50	334	33	50	226	80	50	112	44	50	285	2	50	2	72	50	69	88	50	271	6	50	282	89	50	206	50	50	77	50	50	330	38	50	264	91	50	282	84	50	338	29	50
StateGrid	730	1520709763450	4	1	1	0	0	0	1	9	313	25	50	343	87	50	7	97	50	305	41	50	256	81	50	88	13	50	197	16	50	9	76	50	103	72	50	225	52	50	81	90	50	354	29	50	150	72	50	213	68	50	217	89	50	345	16	50	72	94	50	185	43	50	225	52	50	81	90	50	354	29	50	150	72	50	213	68	50	217	89	50	345	16	50	72	94	50	185	43	50	313	25	50	343	87	50	7	97	50	305	41	50	256	81	50	88	13	50	197	16	50	9	76	50	103	72	50
StateGrid	730	1520709763450	5	0	0	1	0	0	1	9	87	34	50	349	64	50	107	40	50	354	5	50	265	39	50	289	79	50	98	75	50	275	37	50	150	19	50	146	50	50	270	38	50	169	63	50	109	24	50	41	5	50	254	3	50	255	15	50	250	91	50	307	95	50	87	34	50	349	64	50	107	40	50	354	5	50	265	39	50	289	79	50	98	75	50	275	37	50	150	19	50	146	50	50	270	38	50	169	63	50	109	24	50	41	5	50	254	3	50	255	15	50	250	91	50	307	95	50
StateGrid	730	1520709763450	6	1	0	1	1	0	1	9	215	15	50	43	40	50	354	71	50	261	71	50	344	30	50	232	90	50	312	1	50	17	34	50	74	74	50	290	44	50	326	61	50	144	3	50	268	6	50	260	25	50	194	44	50	206	52	50	70	0	50	53	54	50	215	15	50	43	40	50	354	71	50	261	71	50	344	30	50	232	90	50	312	1	50	17	34	50	74	74	50	290	44	50	326	61	50	144	3	50	268	6	50	260	25	50	194	44	50	206	52	50	70	0	50	53	54	50
StateGrid	730	1520709763451	7	1	0	1	0	1	0	9	156	52	50	73	69	50	240	41	50	354	20	50	43	44	50	115	24	50	229	76	50	42	73	50	232	5	50	79	72	50	41	22	50	334	82	50	217	46	50	168	44	50	220	3	50	198	88	50	129	70	50	152	63	50	79	72	50	41	22	50	334	82	50	217	46	50	168	44	50	220	3	50	198	88	50	129	70	50	152	63	50	156	52	50	73	69	50	240	41	50	354	20	50	43	44	50	115	24	50	229	76	50	42	73	50	232	5	50
StateGrid	730	1520709763451	8	1	1	0	0	0	1	9	282	26	50	246	12	50	315	31	50	306	37	50	247	41	50	102	91	50	233	8	50	33	2	50	54	95	50	250	62	50	76	42	50	191	44	50	223	85	50	321	97	50	182	26	50	124	47	50	30	82	50	64	56	50	250	62	50	76	42	50	191	44	50	223	85	50	321	97	50	182	26	50	124	47	50	30	82	50	64	56	50	282	26	50	246	12	50	315	31	50	306	37	50	247	41	50	102	91	50	233	8	50	33	2	50	54	95	50
StateGrid	730	1520709763451	9	1	1	0	0	0	1	9	125	36	50	211	19	50	292	15	50	351	85	50	209	44	50	196	17	50	292	71	50	357	52	50	70	40	50	50	16	50	266	12	50	236	99	50	20	66	50	228	83	50	85	31	50	337	10	50	291	45	50	103	53	50	50	16	50	266	12	50	236	99	50	20	66	50	228	83	50	85	31	50	337	10	50	291	45	50	103	53	50	125	36	50	211	19	50	292	15	50	351	85	50	209	44	50	196	17	50	292	71	50	357	52	50	70	40	50
