type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	skewProb	colorDiffMin	colorDiffMax	condition	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	71	1520719277951	0	0	0	1	1	1	0	9	0	19.25	95.75	COLORDIFFS	238	0	50	180	49	50	11	12	50	68	0	50	10	98	50	91	79	50	293	11	50	46	18	50	145	76	50	158	79	50	7	54	50	46	66	50	340	28	50	319	87	50	85	17	50	88	4	50	136	96	50	353	56	50	158	79	50	7	54	50	46	66	50	340	28	50	319	87	50	85	17	50	88	4	50	136	96	50	353	56	50	238	0	50	180	49	50	11	12	50	68	0	50	10	98	50	91	79	50	293	11	50	46	18	50	145	76	50
StateGrid	71	1520719277951	1	1	1	0	0	0	1	9	0	8	32	COLORDIFFS	309	98	50	66	47	50	4	64	50	342	92	50	91	21	50	32	16	50	13	37	50	239	18	50	272	51	50	346	36	50	78	28	50	34	67	50	20	50	50	65	5	50	54	4	50	359	33	50	256	70	50	322	96	50	346	36	50	78	28	50	34	67	50	20	50	50	65	5	50	54	4	50	359	33	50	256	70	50	322	96	50	309	98	50	66	47	50	4	64	50	342	92	50	91	21	50	32	16	50	13	37	50	239	18	50	272	51	50
StateGrid	71	1520719277951	2	0	0	1	1	1	0	9	0	15.5	74.5	COLORDIFFS	201	65	50	294	7	50	156	13	50	172	51	50	212	24	50	212	18	50	177	11	50	90	51	50	66	42	50	74	87	50	170	3	50	103	76	50	236	31	50	103	96	50	97	20	50	276	37	50	212	86	50	152	30	50	74	87	50	170	3	50	103	76	50	236	31	50	103	96	50	97	20	50	276	37	50	212	86	50	152	30	50	201	65	50	294	7	50	156	13	50	172	51	50	212	24	50	212	18	50	177	11	50	90	51	50	66	42	50
StateGrid	71	1520719277951	3	0	0	1	0	0	1	9	0	11.75	53.25	COLORDIFFS	343	30	50	50	88	50	157	41	50	178	94	50	60	58	50	121	11	50	33	25	50	53	83	50	238	98	50	60	28	50	201	33	50	83	86	50	38	81	50	220	11	50	11	61	50	63	80	50	23	99	50	301	47	50	343	30	50	50	88	50	157	41	50	178	94	50	60	58	50	121	11	50	33	25	50	53	83	50	238	98	50	60	28	50	201	33	50	83	86	50	38	81	50	220	11	50	11	61	50	63	80	50	23	99	50	301	47	50
StateGrid	71	1520719277951	4	1	0	1	0	1	0	9	0	14.75	70.25	COLORDIFFS	266	41	50	52	24	50	164	69	50	3	50	50	73	20	50	309	90	50	331	4	50	208	63	50	256	5	50	342	1	50	323	42	50	106	86	50	250	31	50	299	85	50	359	29	50	246	42	50	64	9	50	300	70	50	342	1	50	323	42	50	106	86	50	250	31	50	299	85	50	359	29	50	246	42	50	64	9	50	300	70	50	266	41	50	52	24	50	164	69	50	3	50	50	73	20	50	309	90	50	331	4	50	208	63	50	256	5	50
StateGrid	71	1520719277951	5	0	1	0	1	0	1	9	0	16.25	78.75	COLORDIFFS	184	28	50	251	49	50	164	54	50	204	71	50	195	19	50	306	19	50	51	82	50	247	78	50	152	35	50	287	27	50	137	58	50	80	76	50	170	24	50	145	60	50	83	25	50	133	37	50	217	53	50	358	20	50	287	27	50	137	58	50	80	76	50	170	24	50	145	60	50	83	25	50	133	37	50	217	53	50	358	20	50	184	28	50	251	49	50	164	54	50	204	71	50	195	19	50	306	19	50	51	82	50	247	78	50	152	35	50
StateGrid	71	1520719277955	6	0	0	1	1	1	0	9	0	5.75	19.25	COLORDIFFS	28	72	50	112	35	50	296	28	50	98	58	50	129	25	50	182	91	50	130	41	50	113	27	50	352	75	50	45	48	50	139	16	50	305	67	50	86	30	50	149	59	50	187	87	50	76	28	50	70	58	50	346	31	50	45	48	50	139	16	50	305	67	50	86	30	50	149	59	50	187	87	50	76	28	50	70	58	50	346	31	50	28	72	50	112	35	50	296	28	50	98	58	50	129	25	50	182	91	50	130	41	50	113	27	50	352	75	50
StateGrid	71	1520719277955	7	1	0	1	0	1	0	9	0	8.75	36.25	COLORDIFFS	55	29	50	83	3	50	139	5	50	214	42	50	62	73	50	246	79	50	156	42	50	150	44	50	108	80	50	126	6	50	17	53	50	309	26	50	127	4	50	134	39	50	332	53	50	45	10	50	340	1	50	57	73	50	126	6	50	17	53	50	309	26	50	127	4	50	134	39	50	332	53	50	45	10	50	340	1	50	57	73	50	55	29	50	83	3	50	139	5	50	214	42	50	62	73	50	246	79	50	156	42	50	150	44	50	108	80	50
StateGrid	71	1520719277955	8	0	0	1	0	0	1	9	0	7.25	27.75	COLORDIFFS	10	1	50	153	95	50	218	80	50	348	47	50	63	57	50	140	12	50	309	7	50	233	23	50	111	18	50	335	72	50	77	75	50	259	99	50	21	84	50	59	79	50	77	13	50	64	2	50	266	17	50	57	2	50	10	1	50	153	95	50	218	80	50	348	47	50	63	57	50	140	12	50	309	7	50	233	23	50	111	18	50	335	72	50	77	75	50	259	99	50	21	84	50	59	79	50	77	13	50	64	2	50	266	17	50	57	2	50
StateGrid	71	1520719277955	9	0	0	1	1	1	0	9	0	14	66	COLORDIFFS	230	24	50	175	89	50	12	57	50	6	96	50	158	27	50	344	21	50	209	19	50	200	64	50	257	24	50	112	25	50	184	39	50	127	1	50	349	55	50	71	14	50	188	38	50	167	84	50	15	97	50	250	77	50	112	25	50	184	39	50	127	1	50	349	55	50	71	14	50	188	38	50	167	84	50	15	97	50	250	77	50	230	24	50	175	89	50	12	57	50	6	96	50	158	27	50	344	21	50	209	19	50	200	64	50	257	24	50
