type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	skewProb	colorDiffMin	colorDiffMax	condition	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	641	1520719281559	0	0	0	1	1	1	0	9	0	9.5	40.5	COLORDIFFS	246	42	50	189	94	50	142	82	50	285	55	50	280	53	50	308	82	50	310	68	50	159	35	50	144	99	50	315	69	50	131	36	50	51	78	50	8	3	50	324	3	50	355	87	50	189	23	50	59	69	50	167	2	50	315	69	50	131	36	50	51	78	50	8	3	50	324	3	50	355	87	50	189	23	50	59	69	50	167	2	50	246	42	50	189	94	50	142	82	50	285	55	50	280	53	50	308	82	50	310	68	50	159	35	50	144	99	50
StateGrid	641	1520719281559	1	1	0	1	1	0	1	9	0	5.75	19.25	COLORDIFFS	304	20	50	103	9	50	347	34	50	308	34	50	136	35	50	218	22	50	295	86	50	124	56	50	51	28	50	278	53	50	340	3	50	329	35	50	354	13	50	60	16	50	201	4	50	310	52	50	78	64	50	53	44	50	304	20	50	103	9	50	347	34	50	308	34	50	136	35	50	218	22	50	295	86	50	124	56	50	51	28	50	278	53	50	340	3	50	329	35	50	354	13	50	60	16	50	201	4	50	310	52	50	78	64	50	53	44	50
StateGrid	641	1520719281559	2	1	1	0	0	0	1	9	0	11	49	COLORDIFFS	196	25	50	36	84	50	160	63	50	353	63	50	156	92	50	307	52	50	41	55	50	334	71	50	166	42	50	282	96	50	150	6	50	200	95	50	236	49	50	55	50	50	93	3	50	131	66	50	269	70	50	132	34	50	282	96	50	150	6	50	200	95	50	236	49	50	55	50	50	93	3	50	131	66	50	269	70	50	132	34	50	196	25	50	36	84	50	160	63	50	353	63	50	156	92	50	307	52	50	41	55	50	334	71	50	166	42	50
StateGrid	641	1520719281559	3	0	0	1	0	0	1	9	0	11.75	53.25	COLORDIFFS	173	50	50	154	6	50	88	79	50	347	15	50	27	41	50	191	11	50	346	29	50	292	65	50	315	6	50	117	27	50	35	72	50	18	14	50	26	30	50	78	89	50	354	19	50	299	64	50	156	10	50	328	86	50	173	50	50	154	6	50	88	79	50	347	15	50	27	41	50	191	11	50	346	29	50	292	65	50	315	6	50	117	27	50	35	72	50	18	14	50	26	30	50	78	89	50	354	19	50	299	64	50	156	10	50	328	86	50
StateGrid	641	1520719281564	4	1	0	1	1	0	1	9	0	18.5	91.5	COLORDIFFS	85	98	50	58	46	50	51	25	50	300	53	50	354	94	50	142	0	50	354	49	50	205	25	50	167	9	50	119	36	50	278	61	50	101	79	50	25	29	50	265	17	50	1	90	50	230	41	50	249	98	50	217	26	50	85	98	50	58	46	50	51	25	50	300	53	50	354	94	50	142	0	50	354	49	50	205	25	50	167	9	50	119	36	50	278	61	50	101	79	50	25	29	50	265	17	50	1	90	50	230	41	50	249	98	50	217	26	50
StateGrid	641	1520719281564	5	1	0	1	0	1	0	9	0	5	15	COLORDIFFS	156	42	50	84	3	50	316	53	50	218	63	50	4	50	50	285	93	50	288	5	50	179	30	50	220	91	50	120	44	50	354	4	50	295	69	50	220	26	50	340	61	50	306	53	50	353	7	50	192	17	50	218	28	50	120	44	50	354	4	50	295	69	50	220	26	50	340	61	50	306	53	50	353	7	50	192	17	50	218	28	50	156	42	50	84	3	50	316	53	50	218	63	50	4	50	50	285	93	50	288	5	50	179	30	50	220	91	50
StateGrid	641	1520719281564	6	1	0	1	0	1	0	9	0	10.25	44.75	COLORDIFFS	79	78	50	310	71	50	220	2	50	50	32	50	51	20	50	324	90	50	190	67	50	104	49	50	195	45	50	152	41	50	190	5	50	291	18	50	89	91	50	346	43	50	311	5	50	53	47	50	56	4	50	312	14	50	152	41	50	190	5	50	291	18	50	89	91	50	346	43	50	311	5	50	53	47	50	56	4	50	312	14	50	79	78	50	310	71	50	220	2	50	50	32	50	51	20	50	324	90	50	190	67	50	104	49	50	195	45	50
StateGrid	641	1520719281564	7	0	0	1	0	0	1	9	0	6.5	23.5	COLORDIFFS	98	57	50	80	42	50	282	82	50	300	17	50	273	23	50	169	49	50	268	88	50	321	81	50	102	14	50	146	36	50	161	43	50	249	31	50	198	6	50	322	97	50	155	38	50	228	37	50	333	51	50	161	23	50	98	57	50	80	42	50	282	82	50	300	17	50	273	23	50	169	49	50	268	88	50	321	81	50	102	14	50	146	36	50	161	43	50	249	31	50	198	6	50	322	97	50	155	38	50	228	37	50	333	51	50	161	23	50
StateGrid	641	1520719281564	8	1	0	1	0	1	0	9	0	8	32	COLORDIFFS	77	46	50	199	5	50	49	25	50	316	10	50	216	7	50	150	0	50	258	93	50	249	24	50	20	71	50	42	84	50	206	93	50	114	16	50	217	88	50	343	67	50	92	43	50	223	90	50	17	3	50	48	53	50	42	84	50	206	93	50	114	16	50	217	88	50	343	67	50	92	43	50	223	90	50	17	3	50	48	53	50	77	46	50	199	5	50	49	25	50	316	10	50	216	7	50	150	0	50	258	93	50	249	24	50	20	71	50
StateGrid	641	1520719281564	9	0	1	0	0	1	0	9	0	8.75	36.25	COLORDIFFS	76	51	50	19	35	50	209	53	50	198	8	50	277	46	50	122	3	50	139	71	50	239	0	50	40	3	50	130	61	50	317	85	50	193	38	50	340	91	50	342	85	50	156	48	50	93	46	50	15	67	50	17	69	50	76	51	50	19	35	50	209	53	50	198	8	50	277	46	50	122	3	50	139	71	50	239	0	50	40	3	50	130	61	50	317	85	50	193	38	50	340	91	50	342	85	50	156	48	50	93	46	50	15	67	50	17	69	50
