type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	skewProb	colorDiffMin	colorDiffMax	condition	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	266	1520719279336	0	0	1	0	1	0	1	9	0	6.5	23.5	COLORDIFFS	7	38	50	159	2	50	207	79	50	150	59	50	230	37	50	314	51	50	177	31	50	158	1	50	289	47	50	327	71	50	164	10	50	219	34	50	172	82	50	306	8	50	326	41	50	128	16	50	324	40	50	292	77	50	327	71	50	164	10	50	219	34	50	172	82	50	306	8	50	326	41	50	128	16	50	324	40	50	292	77	50	7	38	50	159	2	50	207	79	50	150	59	50	230	37	50	314	51	50	177	31	50	158	1	50	289	47	50
StateGrid	266	1520719279337	1	1	0	1	0	1	0	9	0	11.75	53.25	COLORDIFFS	64	0	50	249	60	50	267	72	50	163	24	50	185	1	50	275	50	50	283	74	50	23	41	50	303	51	50	68	89	50	190	73	50	158	20	50	144	88	50	201	48	50	245	90	50	176	35	50	239	9	50	11	52	50	68	89	50	190	73	50	158	20	50	144	88	50	201	48	50	245	90	50	176	35	50	239	9	50	11	52	50	64	0	50	249	60	50	267	72	50	163	24	50	185	1	50	275	50	50	283	74	50	23	41	50	303	51	50
StateGrid	266	1520719279337	2	1	0	1	0	1	0	9	0	16.25	78.75	COLORDIFFS	316	74	50	21	67	50	166	36	50	257	43	50	264	43	50	129	59	50	149	68	50	43	51	50	310	38	50	334	13	50	167	34	50	350	28	50	62	44	50	187	9	50	26	30	50	82	81	50	169	25	50	174	43	50	334	13	50	167	34	50	350	28	50	62	44	50	187	9	50	26	30	50	82	81	50	169	25	50	174	43	50	316	74	50	21	67	50	166	36	50	257	43	50	264	43	50	129	59	50	149	68	50	43	51	50	310	38	50
StateGrid	266	1520719279337	3	0	1	0	1	0	1	9	0	10.25	44.75	COLORDIFFS	123	0	50	113	5	50	56	5	50	91	76	50	337	26	50	108	33	50	43	24	50	241	2	50	245	1	50	122	9	50	102	94	50	195	16	50	183	80	50	314	65	50	165	67	50	11	64	50	211	54	50	305	43	50	122	9	50	102	94	50	195	16	50	183	80	50	314	65	50	165	67	50	11	64	50	211	54	50	305	43	50	123	0	50	113	5	50	56	5	50	91	76	50	337	26	50	108	33	50	43	24	50	241	2	50	245	1	50
StateGrid	266	1520719279337	4	0	1	0	1	0	1	9	0	9.5	40.5	COLORDIFFS	319	55	50	231	60	50	313	20	50	300	97	50	338	84	50	253	42	50	178	5	50	218	45	50	210	12	50	45	5	50	257	97	50	282	67	50	301	18	50	293	43	50	356	7	50	311	25	50	354	26	50	280	39	50	45	5	50	257	97	50	282	67	50	301	18	50	293	43	50	356	7	50	311	25	50	354	26	50	280	39	50	319	55	50	231	60	50	313	20	50	300	97	50	338	84	50	253	42	50	178	5	50	218	45	50	210	12	50
StateGrid	266	1520719279337	5	1	1	0	0	0	1	9	0	19.25	95.75	COLORDIFFS	210	45	50	198	6	50	164	81	50	2	96	50	149	16	50	338	41	50	172	75	50	77	60	50	271	56	50	79	78	50	106	53	50	222	39	50	73	12	50	286	6	50	17	85	50	102	16	50	261	57	50	92	16	50	79	78	50	106	53	50	222	39	50	73	12	50	286	6	50	17	85	50	102	16	50	261	57	50	92	16	50	210	45	50	198	6	50	164	81	50	2	96	50	149	16	50	338	41	50	172	75	50	77	60	50	271	56	50
StateGrid	266	1520719279337	6	0	1	0	1	0	1	9	0	17	83	COLORDIFFS	72	63	50	257	18	50	337	7	50	232	19	50	191	39	50	43	4	50	16	59	50	286	46	50	283	66	50	167	14	50	85	41	50	313	42	50	61	23	50	17	9	50	117	63	50	185	79	50	146	84	50	86	27	50	167	14	50	85	41	50	313	42	50	61	23	50	17	9	50	117	63	50	185	79	50	146	84	50	86	27	50	72	63	50	257	18	50	337	7	50	232	19	50	191	39	50	43	4	50	16	59	50	286	46	50	283	66	50
StateGrid	266	1520719279338	7	0	1	0	1	0	1	9	0	5.75	19.25	COLORDIFFS	148	24	50	75	59	50	66	84	50	271	88	50	34	46	50	251	28	50	1	55	50	52	48	50	280	29	50	107	45	50	53	47	50	78	80	50	242	35	50	47	62	50	309	24	50	349	48	50	43	74	50	335	46	50	107	45	50	53	47	50	78	80	50	242	35	50	47	62	50	309	24	50	349	48	50	43	74	50	335	46	50	148	24	50	75	59	50	66	84	50	271	88	50	34	46	50	251	28	50	1	55	50	52	48	50	280	29	50
StateGrid	266	1520719279338	8	1	0	1	1	0	1	9	0	7.25	27.75	COLORDIFFS	342	71	50	211	30	50	251	31	50	120	29	50	185	6	50	10	97	50	240	47	50	90	84	50	295	50	50	283	56	50	179	27	50	280	82	50	185	16	50	204	57	50	335	97	50	237	90	50	66	87	50	331	46	50	342	71	50	211	30	50	251	31	50	120	29	50	185	6	50	10	97	50	240	47	50	90	84	50	295	50	50	283	56	50	179	27	50	280	82	50	185	16	50	204	57	50	335	97	50	237	90	50	66	87	50	331	46	50
StateGrid	266	1520719279338	9	0	0	1	1	1	0	9	0	5	15	COLORDIFFS	155	71	50	49	43	50	179	26	50	210	78	50	36	0	50	289	38	50	325	80	50	314	56	50	108	70	50	160	40	50	39	69	50	179	16	50	204	95	50	93	10	50	259	32	50	346	59	50	292	85	50	109	34	50	160	40	50	39	69	50	179	16	50	204	95	50	93	10	50	259	32	50	346	59	50	292	85	50	109	34	50	155	71	50	49	43	50	179	26	50	210	78	50	36	0	50	289	38	50	325	80	50	314	56	50	108	70	50
