type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	skewProb	colorDiffMin	colorDiffMax	condition	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	206	1520719278882	0	0	0	1	1	1	0	9	0	14	66	COLORDIFFS	250	4	50	60	36	50	236	37	50	79	50	50	146	34	50	334	40	50	348	50	50	296	72	50	178	82	50	120	68	50	124	97	50	63	15	50	40	27	50	304	67	50	22	97	50	240	41	50	14	22	50	226	9	50	120	68	50	124	97	50	63	15	50	40	27	50	304	67	50	22	97	50	240	41	50	14	22	50	226	9	50	250	4	50	60	36	50	236	37	50	79	50	50	146	34	50	334	40	50	348	50	50	296	72	50	178	82	50
StateGrid	206	1520719278882	1	0	1	0	1	0	1	9	0	8.75	36.25	COLORDIFFS	196	58	50	178	1	50	212	72	50	191	30	50	311	95	50	259	42	50	288	30	50	233	76	50	255	5	50	144	36	50	117	34	50	115	4	50	189	3	50	204	21	50	355	63	50	294	76	50	298	69	50	96	39	50	144	36	50	117	34	50	115	4	50	189	3	50	204	21	50	355	63	50	294	76	50	298	69	50	96	39	50	196	58	50	178	1	50	212	72	50	191	30	50	311	95	50	259	42	50	288	30	50	233	76	50	255	5	50
StateGrid	206	1520719278882	2	0	0	1	0	0	1	9	0	18.5	91.5	COLORDIFFS	356	64	50	2	16	50	11	85	50	223	87	50	67	93	50	145	51	50	157	43	50	356	50	50	62	25	50	94	32	50	217	99	50	202	48	50	266	19	50	117	22	50	240	0	50	321	78	50	262	94	50	20	51	50	356	64	50	2	16	50	11	85	50	223	87	50	67	93	50	145	51	50	157	43	50	356	50	50	62	25	50	94	32	50	217	99	50	202	48	50	266	19	50	117	22	50	240	0	50	321	78	50	262	94	50	20	51	50
StateGrid	206	1520719278882	3	0	1	0	1	0	1	9	0	17	83	COLORDIFFS	158	60	50	309	84	50	118	44	50	119	37	50	207	44	50	154	2	50	326	0	50	60	49	50	6	79	50	79	15	50	274	90	50	331	50	50	62	87	50	28	91	50	251	91	50	285	30	50	70	15	50	170	25	50	79	15	50	274	90	50	331	50	50	62	87	50	28	91	50	251	91	50	285	30	50	70	15	50	170	25	50	158	60	50	309	84	50	118	44	50	119	37	50	207	44	50	154	2	50	326	0	50	60	49	50	6	79	50
StateGrid	206	1520719278882	4	0	0	1	0	0	1	9	0	12.5	57.5	COLORDIFFS	308	42	50	71	66	50	350	21	50	109	16	50	267	34	50	167	62	50	116	33	50	67	85	50	251	5	50	33	5	50	188	85	50	49	34	50	218	11	50	225	63	50	88	97	50	59	93	50	13	26	50	58	92	50	308	42	50	71	66	50	350	21	50	109	16	50	267	34	50	167	62	50	116	33	50	67	85	50	251	5	50	33	5	50	188	85	50	49	34	50	218	11	50	225	63	50	88	97	50	59	93	50	13	26	50	58	92	50
StateGrid	206	1520719278882	5	0	1	0	1	0	1	9	0	13.25	61.75000000000001	COLORDIFFS	24	75	50	265	98	50	2	24	50	90	8	50	65	28	50	162	41	50	106	8	50	55	72	50	189	99	50	42	1	50	200	53	50	59	33	50	264	98	50	302	8	50	57	79	50	234	37	50	351	91	50	77	79	50	42	1	50	200	53	50	59	33	50	264	98	50	302	8	50	57	79	50	234	37	50	351	91	50	77	79	50	24	75	50	265	98	50	2	24	50	90	8	50	65	28	50	162	41	50	106	8	50	55	72	50	189	99	50
StateGrid	206	1520719278882	6	1	1	0	1	1	0	9	0	15.5	74.5	COLORDIFFS	134	64	50	91	22	50	95	77	50	1	42	50	313	97	50	142	4	50	82	26	50	264	16	50	285	99	50	53	33	50	0	11	50	292	11	50	323	19	50	169	67	50	122	79	50	300	20	50	74	78	50	185	49	50	134	64	50	91	22	50	95	77	50	1	42	50	313	97	50	142	4	50	82	26	50	264	16	50	285	99	50	53	33	50	0	11	50	292	11	50	323	19	50	169	67	50	122	79	50	300	20	50	74	78	50	185	49	50
StateGrid	206	1520719278882	7	0	0	1	1	1	0	9	0	6.5	23.5	COLORDIFFS	111	86	50	234	11	50	90	83	50	39	2	50	346	8	50	14	16	50	91	20	50	4	63	50	65	89	50	142	77	50	273	49	50	128	80	50	170	26	50	15	30	50	18	70	50	111	9	50	337	55	50	84	49	50	142	77	50	273	49	50	128	80	50	170	26	50	15	30	50	18	70	50	111	9	50	337	55	50	84	49	50	111	86	50	234	11	50	90	83	50	39	2	50	346	8	50	14	16	50	91	20	50	4	63	50	65	89	50
StateGrid	206	1520719278882	8	1	1	0	1	1	0	9	0	17.75	87.25	COLORDIFFS	159	76	50	51	87	50	343	76	50	227	15	50	148	95	50	71	28	50	279	85	50	303	26	50	67	0	50	296	89	50	285	26	50	112	36	50	57	22	50	312	7	50	355	47	50	12	48	50	55	26	50	101	90	50	159	76	50	51	87	50	343	76	50	227	15	50	148	95	50	71	28	50	279	85	50	303	26	50	67	0	50	296	89	50	285	26	50	112	36	50	57	22	50	312	7	50	355	47	50	12	48	50	55	26	50	101	90	50
StateGrid	206	1520719278882	9	0	1	0	1	0	1	9	0	9.5	40.5	COLORDIFFS	227	25	50	341	53	50	322	23	50	329	96	50	253	28	50	53	80	50	18	81	50	139	75	50	167	65	50	301	38	50	277	18	50	288	95	50	219	60	50	358	57	50	87	57	50	326	32	50	161	30	50	108	65	50	301	38	50	277	18	50	288	95	50	219	60	50	358	57	50	87	57	50	326	32	50	161	30	50	108	65	50	227	25	50	341	53	50	322	23	50	329	96	50	253	28	50	53	80	50	18	81	50	139	75	50	167	65	50
