type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	223	1518208679662	0	0	1	0	0	1	0	8	204	13	50	128	94	50	309	71	50	55	92	50	131	40	50	331	42	50	127	82	50	285	36	50	27	87	50	3	93	50	103	85	50	196	88	50	330	60	50	131	40	50	214	54	50	76	47	50	229	21	50	9	67	50	204	13	50	128	94	50	309	71	50	55	92	50	131	40	50	331	42	50	127	82	50	285	36	50	27	87	50	3	93	50	103	85	50	196	88	50	330	60	50	131	40	50	214	54	50	76	47	50	229	21	50	9	67	50
StateGrid	223	1518208679662	1	1	1	0	0	0	1	2	274	83	50	334	11	50	282	68	50	30	17	50	219	15	50	135	26	50	337	43	50	68	6	50	43	72	50	274	83	50	334	11	50	282	68	50	295	8	50	219	15	50	135	26	50	337	43	50	68	6	50	149	43	50	274	83	50	334	11	50	282	68	50	295	8	50	219	15	50	135	26	50	337	43	50	68	6	50	149	43	50	274	83	50	334	11	50	282	68	50	30	17	50	219	15	50	135	26	50	337	43	50	68	6	50	43	72	50
StateGrid	223	1518208679662	2	1	0	1	1	0	1	7	349	24	50	177	74	50	186	90	50	250	58	50	84	1	50	58	98	50	204	19	50	232	70	50	314	18	50	349	24	50	137	12	50	234	97	50	109	47	50	286	8	50	58	98	50	214	74	50	221	79	50	280	22	50	349	24	50	177	74	50	186	90	50	250	58	50	84	1	50	58	98	50	204	19	50	232	70	50	314	18	50	349	24	50	137	12	50	234	97	50	109	47	50	286	8	50	58	98	50	214	74	50	221	79	50	280	22	50
StateGrid	223	1518208679662	3	1	0	1	1	0	1	9	61	83	50	136	64	50	142	75	50	149	43	50	262	91	50	319	94	50	66	59	50	303	37	50	37	53	50	359	75	50	315	36	50	11	11	50	82	78	50	10	29	50	159	81	50	243	51	50	44	3	50	302	72	50	61	83	50	136	64	50	142	75	50	149	43	50	262	91	50	319	94	50	66	59	50	303	37	50	37	53	50	359	75	50	315	36	50	11	11	50	82	78	50	10	29	50	159	81	50	243	51	50	44	3	50	302	72	50
StateGrid	223	1518208679662	4	0	1	0	0	1	0	5	17	92	50	314	23	50	74	26	50	248	1	50	109	17	50	238	53	50	220	56	50	317	11	50	115	63	50	123	87	50	314	23	50	74	26	50	145	77	50	109	17	50	34	49	50	99	79	50	25	59	50	115	63	50	17	92	50	314	23	50	74	26	50	248	1	50	109	17	50	238	53	50	220	56	50	317	11	50	115	63	50	123	87	50	314	23	50	74	26	50	145	77	50	109	17	50	34	49	50	99	79	50	25	59	50	115	63	50
StateGrid	223	1518208679663	5	1	0	1	1	0	1	4	155	88	50	51	20	50	144	36	50	37	89	50	67	29	50	289	87	50	18	7	50	279	63	50	265	73	50	155	88	50	51	20	50	144	36	50	210	49	50	67	29	50	151	86	50	233	22	50	115	87	50	265	73	50	155	88	50	51	20	50	144	36	50	37	89	50	67	29	50	289	87	50	18	7	50	279	63	50	265	73	50	155	88	50	51	20	50	144	36	50	210	49	50	67	29	50	151	86	50	233	22	50	115	87	50	265	73	50
StateGrid	223	1518208679663	6	0	1	0	1	0	1	4	260	51	50	273	18	50	212	93	50	161	87	50	5	10	50	125	11	50	258	37	50	277	5	50	85	71	50	331	28	50	273	18	50	212	93	50	74	6	50	5	10	50	125	11	50	258	37	50	283	90	50	69	97	50	331	28	50	273	18	50	212	93	50	74	6	50	5	10	50	125	11	50	258	37	50	283	90	50	69	97	50	260	51	50	273	18	50	212	93	50	161	87	50	5	10	50	125	11	50	258	37	50	277	5	50	85	71	50
StateGrid	223	1518208679663	7	0	1	0	0	1	0	5	267	51	50	109	11	50	183	62	50	141	62	50	306	36	50	47	61	50	153	38	50	101	74	50	351	16	50	267	51	50	109	11	50	130	71	50	141	62	50	120	52	50	47	61	50	340	83	50	192	91	50	313	29	50	267	51	50	109	11	50	183	62	50	141	62	50	306	36	50	47	61	50	153	38	50	101	74	50	351	16	50	267	51	50	109	11	50	130	71	50	141	62	50	120	52	50	47	61	50	340	83	50	192	91	50	313	29	50
StateGrid	223	1518208679663	8	0	1	0	0	1	0	1	336	69	50	120	62	50	316	95	50	325	49	50	217	60	50	67	24	50	259	92	50	18	42	50	230	4	50	336	69	50	120	62	50	316	95	50	181	11	50	217	60	50	67	24	50	259	92	50	18	42	50	230	4	50	336	69	50	120	62	50	316	95	50	325	49	50	217	60	50	67	24	50	259	92	50	18	42	50	230	4	50	336	69	50	120	62	50	316	95	50	181	11	50	217	60	50	67	24	50	259	92	50	18	42	50	230	4	50
StateGrid	223	1518208679664	9	1	1	0	1	1	0	9	341	48	50	255	37	50	106	70	50	343	41	50	288	70	50	194	87	50	36	31	50	61	87	50	256	97	50	286	1	50	16	99	50	228	27	50	295	3	50	248	77	50	290	78	50	241	51	50	334	25	50	56	88	50	341	48	50	255	37	50	106	70	50	343	41	50	288	70	50	194	87	50	36	31	50	61	87	50	256	97	50	286	1	50	16	99	50	228	27	50	295	3	50	248	77	50	290	78	50	241	51	50	334	25	50	56	88	50
StateGrid	223	1518208679665	10	1	0	1	1	0	1	6	180	2	50	254	80	50	112	53	50	174	71	50	287	18	50	204	59	50	185	73	50	69	26	50	252	37	50	180	2	50	56	90	50	293	60	50	195	53	50	287	18	50	108	77	50	230	63	50	220	56	50	252	37	50	180	2	50	254	80	50	112	53	50	174	71	50	287	18	50	204	59	50	185	73	50	69	26	50	252	37	50	180	2	50	56	90	50	293	60	50	195	53	50	287	18	50	108	77	50	230	63	50	220	56	50	252	37	50
StateGrid	223	1518208679665	11	1	1	0	1	1	0	7	344	36	50	96	95	50	59	97	50	1	43	50	245	97	50	300	69	50	34	77	50	104	67	50	160	61	50	344	36	50	74	56	50	238	78	50	94	21	50	43	22	50	239	37	50	229	98	50	104	67	50	111	29	50	344	36	50	96	95	50	59	97	50	1	43	50	245	97	50	300	69	50	34	77	50	104	67	50	160	61	50	344	36	50	74	56	50	238	78	50	94	21	50	43	22	50	239	37	50	229	98	50	104	67	50	111	29	50
StateGrid	223	1518208679665	12	1	1	0	1	1	0	8	161	12	50	175	34	50	163	46	50	173	51	50	105	39	50	153	54	50	58	25	50	231	65	50	331	34	50	161	12	50	177	78	50	261	97	50	318	30	50	261	79	50	291	68	50	159	73	50	13	53	50	156	97	50	161	12	50	175	34	50	163	46	50	173	51	50	105	39	50	153	54	50	58	25	50	231	65	50	331	34	50	161	12	50	177	78	50	261	97	50	318	30	50	261	79	50	291	68	50	159	73	50	13	53	50	156	97	50
StateGrid	223	1518208679666	13	1	0	1	0	1	0	2	270	77	50	13	91	50	201	55	50	274	84	50	205	90	50	319	69	50	122	24	50	103	83	50	48	90	50	270	77	50	106	15	50	201	55	50	274	84	50	235	58	50	319	69	50	122	24	50	103	83	50	48	90	50	270	77	50	106	15	50	201	55	50	274	84	50	235	58	50	319	69	50	122	24	50	103	83	50	48	90	50	270	77	50	13	91	50	201	55	50	274	84	50	205	90	50	319	69	50	122	24	50	103	83	50	48	90	50
StateGrid	223	1518208679666	14	0	0	1	1	1	0	1	119	70	50	126	74	50	7	42	50	179	60	50	18	74	50	35	66	50	189	92	50	121	82	50	41	18	50	119	70	50	97	11	50	7	42	50	179	60	50	18	74	50	35	66	50	189	92	50	121	82	50	41	18	50	119	70	50	97	11	50	7	42	50	179	60	50	18	74	50	35	66	50	189	92	50	121	82	50	41	18	50	119	70	50	126	74	50	7	42	50	179	60	50	18	74	50	35	66	50	189	92	50	121	82	50	41	18	50
StateGrid	223	1518208679666	15	0	0	1	1	1	0	5	260	78	50	341	7	50	193	73	50	128	25	50	230	58	50	63	39	50	163	13	50	238	18	50	197	78	50	260	78	50	56	82	50	193	73	50	107	7	50	230	58	50	192	65	50	163	13	50	83	65	50	41	51	50	260	78	50	56	82	50	193	73	50	107	7	50	230	58	50	192	65	50	163	13	50	83	65	50	41	51	50	260	78	50	341	7	50	193	73	50	128	25	50	230	58	50	63	39	50	163	13	50	238	18	50	197	78	50
StateGrid	223	1518208679666	16	1	0	1	0	1	0	3	159	49	50	309	24	50	194	28	50	210	64	50	81	24	50	18	24	50	294	69	50	126	60	50	139	95	50	262	54	50	309	24	50	194	28	50	210	64	50	89	18	50	18	24	50	294	69	50	126	60	50	165	69	50	262	54	50	309	24	50	194	28	50	210	64	50	89	18	50	18	24	50	294	69	50	126	60	50	165	69	50	159	49	50	309	24	50	194	28	50	210	64	50	81	24	50	18	24	50	294	69	50	126	60	50	139	95	50
StateGrid	223	1518208679666	17	0	0	1	0	0	1	3	326	16	50	166	68	50	1	71	50	34	0	50	179	32	50	299	27	50	230	39	50	327	21	50	112	92	50	171	29	50	166	68	50	1	71	50	34	0	50	179	32	50	299	27	50	230	39	50	227	18	50	156	76	50	326	16	50	166	68	50	1	71	50	34	0	50	179	32	50	299	27	50	230	39	50	327	21	50	112	92	50	171	29	50	166	68	50	1	71	50	34	0	50	179	32	50	299	27	50	230	39	50	227	18	50	156	76	50
StateGrid	223	1518208679667	18	0	1	0	1	0	1	6	109	10	50	327	49	50	292	16	50	215	22	50	6	73	50	165	97	50	341	37	50	214	81	50	226	90	50	277	53	50	327	49	50	12	19	50	244	48	50	352	30	50	226	98	50	341	37	50	214	81	50	267	32	50	277	53	50	327	49	50	12	19	50	244	48	50	352	30	50	226	98	50	341	37	50	214	81	50	267	32	50	109	10	50	327	49	50	292	16	50	215	22	50	6	73	50	165	97	50	341	37	50	214	81	50	226	90	50
StateGrid	223	1518208679667	19	0	0	1	0	0	1	1	230	1	50	138	24	50	200	76	50	333	26	50	149	81	50	108	42	50	228	76	50	291	17	50	300	54	50	230	1	50	138	24	50	50	27	50	333	26	50	149	81	50	108	42	50	228	76	50	291	17	50	300	54	50	230	1	50	138	24	50	200	76	50	333	26	50	149	81	50	108	42	50	228	76	50	291	17	50	300	54	50	230	1	50	138	24	50	50	27	50	333	26	50	149	81	50	108	42	50	228	76	50	291	17	50	300	54	50
