type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	479	1518208681144	0	1	0	1	0	1	0	2	206	7	50	145	39	50	323	25	50	1	9	50	276	79	50	77	78	50	22	54	50	306	37	50	191	95	50	50	55	50	145	39	50	323	25	50	1	9	50	276	79	50	77	78	50	71	63	50	306	37	50	191	95	50	50	55	50	145	39	50	323	25	50	1	9	50	276	79	50	77	78	50	71	63	50	306	37	50	191	95	50	206	7	50	145	39	50	323	25	50	1	9	50	276	79	50	77	78	50	22	54	50	306	37	50	191	95	50
StateGrid	479	1518208681149	1	1	0	1	1	0	1	9	321	70	50	137	22	50	175	75	50	261	13	50	306	28	50	108	67	50	330	50	50	257	5	50	53	17	50	345	38	50	159	85	50	272	49	50	13	92	50	201	17	50	258	37	50	192	64	50	3	23	50	327	13	50	321	70	50	137	22	50	175	75	50	261	13	50	306	28	50	108	67	50	330	50	50	257	5	50	53	17	50	345	38	50	159	85	50	272	49	50	13	92	50	201	17	50	258	37	50	192	64	50	3	23	50	327	13	50
StateGrid	479	1518208681149	2	0	1	0	0	1	0	2	279	39	50	96	17	50	49	60	50	244	26	50	183	85	50	185	67	50	35	13	50	39	4	50	56	69	50	279	39	50	96	17	50	73	97	50	244	26	50	183	85	50	185	67	50	44	11	50	39	4	50	56	69	50	279	39	50	96	17	50	49	60	50	244	26	50	183	85	50	185	67	50	35	13	50	39	4	50	56	69	50	279	39	50	96	17	50	73	97	50	244	26	50	183	85	50	185	67	50	44	11	50	39	4	50	56	69	50
StateGrid	479	1518208681149	3	0	1	0	0	1	0	8	178	71	50	20	7	50	27	91	50	334	11	50	137	14	50	353	11	50	270	24	50	80	40	50	57	36	50	231	34	50	240	47	50	234	76	50	7	55	50	247	92	50	353	11	50	312	49	50	206	59	50	144	10	50	178	71	50	20	7	50	27	91	50	334	11	50	137	14	50	353	11	50	270	24	50	80	40	50	57	36	50	231	34	50	240	47	50	234	76	50	7	55	50	247	92	50	353	11	50	312	49	50	206	59	50	144	10	50
StateGrid	479	1518208681149	4	0	1	0	0	1	0	7	224	43	50	334	50	50	179	96	50	323	57	50	56	18	50	188	79	50	142	24	50	330	28	50	247	10	50	343	43	50	10	57	50	305	47	50	307	83	50	56	18	50	188	79	50	107	11	50	312	13	50	19	8	50	224	43	50	334	50	50	179	96	50	323	57	50	56	18	50	188	79	50	142	24	50	330	28	50	247	10	50	343	43	50	10	57	50	305	47	50	307	83	50	56	18	50	188	79	50	107	11	50	312	13	50	19	8	50
StateGrid	479	1518208681150	5	0	1	0	0	1	0	1	170	34	50	237	73	50	60	19	50	64	61	50	140	91	50	317	43	50	66	61	50	19	95	50	258	42	50	170	34	50	237	73	50	60	19	50	64	61	50	88	98	50	317	43	50	66	61	50	19	95	50	258	42	50	170	34	50	237	73	50	60	19	50	64	61	50	140	91	50	317	43	50	66	61	50	19	95	50	258	42	50	170	34	50	237	73	50	60	19	50	64	61	50	88	98	50	317	43	50	66	61	50	19	95	50	258	42	50
StateGrid	479	1518208681150	6	0	1	0	0	1	0	5	306	10	50	19	53	50	326	36	50	88	93	50	109	9	50	10	52	50	258	42	50	198	67	50	176	50	50	306	10	50	19	53	50	326	36	50	259	22	50	185	99	50	191	30	50	137	21	50	142	76	50	176	50	50	306	10	50	19	53	50	326	36	50	88	93	50	109	9	50	10	52	50	258	42	50	198	67	50	176	50	50	306	10	50	19	53	50	326	36	50	259	22	50	185	99	50	191	30	50	137	21	50	142	76	50	176	50	50
StateGrid	479	1518208681151	7	1	1	0	1	1	0	8	11	59	50	166	17	50	123	70	50	47	21	50	178	72	50	226	15	50	337	6	50	357	84	50	193	30	50	62	17	50	210	55	50	123	70	50	87	57	50	342	52	50	57	47	50	197	42	50	128	52	50	357	44	50	11	59	50	166	17	50	123	70	50	47	21	50	178	72	50	226	15	50	337	6	50	357	84	50	193	30	50	62	17	50	210	55	50	123	70	50	87	57	50	342	52	50	57	47	50	197	42	50	128	52	50	357	44	50
StateGrid	479	1518208681151	8	0	1	0	0	1	0	3	83	14	50	232	47	50	207	75	50	84	14	50	358	91	50	309	28	50	127	25	50	121	80	50	139	98	50	83	14	50	232	47	50	106	48	50	125	12	50	358	91	50	309	28	50	133	96	50	121	80	50	139	98	50	83	14	50	232	47	50	207	75	50	84	14	50	358	91	50	309	28	50	127	25	50	121	80	50	139	98	50	83	14	50	232	47	50	106	48	50	125	12	50	358	91	50	309	28	50	133	96	50	121	80	50	139	98	50
StateGrid	479	1518208681151	9	0	1	0	1	0	1	9	145	2	50	295	85	50	248	3	50	326	33	50	305	38	50	134	71	50	290	44	50	267	0	50	142	27	50	185	89	50	305	87	50	16	24	50	303	8	50	239	92	50	206	66	50	75	85	50	302	14	50	165	67	50	185	89	50	305	87	50	16	24	50	303	8	50	239	92	50	206	66	50	75	85	50	302	14	50	165	67	50	145	2	50	295	85	50	248	3	50	326	33	50	305	38	50	134	71	50	290	44	50	267	0	50	142	27	50
StateGrid	479	1518208681152	10	0	0	1	1	1	0	6	351	91	50	200	40	50	193	66	50	266	70	50	108	10	50	302	55	50	128	64	50	258	67	50	125	55	50	351	91	50	221	36	50	123	26	50	310	54	50	108	10	50	251	8	50	7	11	50	258	67	50	342	8	50	351	91	50	221	36	50	123	26	50	310	54	50	108	10	50	251	8	50	7	11	50	258	67	50	342	8	50	351	91	50	200	40	50	193	66	50	266	70	50	108	10	50	302	55	50	128	64	50	258	67	50	125	55	50
StateGrid	479	1518208681153	11	0	0	1	0	0	1	1	47	46	50	92	97	50	351	0	50	24	97	50	190	93	50	119	82	50	1	24	50	306	2	50	199	77	50	47	46	50	92	97	50	351	0	50	24	97	50	190	93	50	119	82	50	336	31	50	306	2	50	199	77	50	47	46	50	92	97	50	351	0	50	24	97	50	190	93	50	119	82	50	1	24	50	306	2	50	199	77	50	47	46	50	92	97	50	351	0	50	24	97	50	190	93	50	119	82	50	336	31	50	306	2	50	199	77	50
StateGrid	479	1518208681154	12	1	1	0	0	0	1	4	109	98	50	278	93	50	77	48	50	306	6	50	275	50	50	67	98	50	293	68	50	149	34	50	338	59	50	109	98	50	120	95	50	18	65	50	36	15	50	275	50	50	67	98	50	155	29	50	149	34	50	338	59	50	109	98	50	120	95	50	18	65	50	36	15	50	275	50	50	67	98	50	155	29	50	149	34	50	338	59	50	109	98	50	278	93	50	77	48	50	306	6	50	275	50	50	67	98	50	293	68	50	149	34	50	338	59	50
StateGrid	479	1518208681154	13	0	1	0	0	1	0	4	208	81	50	121	10	50	354	51	50	237	93	50	154	42	50	54	10	50	343	20	50	320	76	50	82	8	50	208	81	50	129	29	50	354	51	50	237	93	50	154	42	50	309	21	50	304	8	50	76	38	50	82	8	50	208	81	50	121	10	50	354	51	50	237	93	50	154	42	50	54	10	50	343	20	50	320	76	50	82	8	50	208	81	50	129	29	50	354	51	50	237	93	50	154	42	50	309	21	50	304	8	50	76	38	50	82	8	50
StateGrid	479	1518208681154	14	0	1	0	1	0	1	7	232	76	50	158	21	50	244	38	50	324	38	50	182	0	50	327	3	50	124	83	50	253	77	50	311	31	50	188	38	50	78	14	50	202	30	50	281	45	50	309	37	50	327	3	50	337	35	50	253	77	50	270	66	50	188	38	50	78	14	50	202	30	50	281	45	50	309	37	50	327	3	50	337	35	50	253	77	50	270	66	50	232	76	50	158	21	50	244	38	50	324	38	50	182	0	50	327	3	50	124	83	50	253	77	50	311	31	50
StateGrid	479	1518208681155	15	0	1	0	1	0	1	1	182	11	50	238	71	50	40	26	50	102	45	50	273	53	50	15	72	50	357	73	50	70	56	50	80	82	50	182	11	50	238	71	50	40	26	50	102	45	50	273	53	50	15	72	50	357	73	50	70	56	50	316	43	50	182	11	50	238	71	50	40	26	50	102	45	50	273	53	50	15	72	50	357	73	50	70	56	50	316	43	50	182	11	50	238	71	50	40	26	50	102	45	50	273	53	50	15	72	50	357	73	50	70	56	50	80	82	50
StateGrid	479	1518208681155	16	0	1	0	0	1	0	5	146	50	50	182	10	50	284	16	50	12	5	50	120	18	50	90	95	50	39	9	50	334	10	50	276	97	50	346	80	50	35	88	50	284	16	50	12	5	50	17	66	50	90	95	50	157	98	50	334	10	50	310	56	50	146	50	50	182	10	50	284	16	50	12	5	50	120	18	50	90	95	50	39	9	50	334	10	50	276	97	50	346	80	50	35	88	50	284	16	50	12	5	50	17	66	50	90	95	50	157	98	50	334	10	50	310	56	50
StateGrid	479	1518208681155	17	1	0	1	1	0	1	5	298	73	50	265	7	50	150	60	50	78	55	50	226	59	50	49	76	50	243	96	50	238	18	50	207	48	50	298	73	50	265	7	50	230	2	50	78	55	50	182	40	50	218	17	50	232	61	50	146	26	50	207	48	50	298	73	50	265	7	50	150	60	50	78	55	50	226	59	50	49	76	50	243	96	50	238	18	50	207	48	50	298	73	50	265	7	50	230	2	50	78	55	50	182	40	50	218	17	50	232	61	50	146	26	50	207	48	50
StateGrid	479	1518208681156	18	0	0	1	1	1	0	3	47	3	50	75	38	50	153	22	50	257	79	50	235	5	50	255	69	50	136	87	50	348	80	50	181	93	50	292	22	50	75	38	50	25	99	50	257	79	50	235	5	50	255	69	50	161	71	50	348	80	50	181	93	50	292	22	50	75	38	50	25	99	50	257	79	50	235	5	50	255	69	50	161	71	50	348	80	50	181	93	50	47	3	50	75	38	50	153	22	50	257	79	50	235	5	50	255	69	50	136	87	50	348	80	50	181	93	50
StateGrid	479	1518208681156	19	1	1	0	1	1	0	6	300	73	50	11	1	50	331	48	50	276	81	50	350	10	50	103	24	50	117	87	50	18	43	50	61	9	50	65	78	50	184	94	50	275	40	50	276	81	50	199	36	50	103	24	50	328	9	50	18	43	50	346	92	50	300	73	50	11	1	50	331	48	50	276	81	50	350	10	50	103	24	50	117	87	50	18	43	50	61	9	50	65	78	50	184	94	50	275	40	50	276	81	50	199	36	50	103	24	50	328	9	50	18	43	50	346	92	50
