type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	491	1518208681272	0	1	0	1	0	1	0	4	214	40	50	206	91	50	146	41	50	158	23	50	146	17	50	27	89	50	248	96	50	151	44	50	163	53	50	224	34	50	206	91	50	146	41	50	158	23	50	301	50	50	121	69	50	248	96	50	151	44	50	209	76	50	224	34	50	206	91	50	146	41	50	158	23	50	301	50	50	121	69	50	248	96	50	151	44	50	209	76	50	214	40	50	206	91	50	146	41	50	158	23	50	146	17	50	27	89	50	248	96	50	151	44	50	163	53	50
StateGrid	491	1518208681272	1	0	0	1	1	1	0	6	156	19	50	263	88	50	69	53	50	255	39	50	300	22	50	164	30	50	304	22	50	335	86	50	11	36	50	108	95	50	357	67	50	93	18	50	12	71	50	300	22	50	164	30	50	339	37	50	147	47	50	11	36	50	108	95	50	357	67	50	93	18	50	12	71	50	300	22	50	164	30	50	339	37	50	147	47	50	11	36	50	156	19	50	263	88	50	69	53	50	255	39	50	300	22	50	164	30	50	304	22	50	335	86	50	11	36	50
StateGrid	491	1518208681272	2	0	0	1	1	1	0	5	120	11	50	14	20	50	51	45	50	110	69	50	95	27	50	288	25	50	18	97	50	168	24	50	48	47	50	293	57	50	14	20	50	51	45	50	270	3	50	95	27	50	57	8	50	23	35	50	203	25	50	48	47	50	293	57	50	14	20	50	51	45	50	270	3	50	95	27	50	57	8	50	23	35	50	203	25	50	48	47	50	120	11	50	14	20	50	51	45	50	110	69	50	95	27	50	288	25	50	18	97	50	168	24	50	48	47	50
StateGrid	491	1518208681272	3	1	0	1	1	0	1	8	79	70	50	8	70	50	43	56	50	101	98	50	351	28	50	177	10	50	2	40	50	276	11	50	240	46	50	226	94	50	308	15	50	353	73	50	48	0	50	351	28	50	167	86	50	104	82	50	80	90	50	22	62	50	79	70	50	8	70	50	43	56	50	101	98	50	351	28	50	177	10	50	2	40	50	276	11	50	240	46	50	226	94	50	308	15	50	353	73	50	48	0	50	351	28	50	167	86	50	104	82	50	80	90	50	22	62	50
StateGrid	491	1518208681274	4	0	0	1	1	1	0	1	102	30	50	153	95	50	357	21	50	4	94	50	268	8	50	69	4	50	127	51	50	109	73	50	77	79	50	102	30	50	153	95	50	357	21	50	4	94	50	268	8	50	69	4	50	127	51	50	109	73	50	74	72	50	102	30	50	153	95	50	357	21	50	4	94	50	268	8	50	69	4	50	127	51	50	109	73	50	74	72	50	102	30	50	153	95	50	357	21	50	4	94	50	268	8	50	69	4	50	127	51	50	109	73	50	77	79	50
StateGrid	491	1518208681274	5	1	0	1	0	1	0	6	138	14	50	316	41	50	168	8	50	302	62	50	316	43	50	196	51	50	185	49	50	92	33	50	215	65	50	228	26	50	316	41	50	280	19	50	294	3	50	98	81	50	118	8	50	185	49	50	180	17	50	215	65	50	228	26	50	316	41	50	280	19	50	294	3	50	98	81	50	118	8	50	185	49	50	180	17	50	215	65	50	138	14	50	316	41	50	168	8	50	302	62	50	316	43	50	196	51	50	185	49	50	92	33	50	215	65	50
StateGrid	491	1518208681274	6	0	1	0	0	1	0	7	27	1	50	329	86	50	17	59	50	63	31	50	163	30	50	78	83	50	147	1	50	344	22	50	244	79	50	27	1	50	145	8	50	83	8	50	145	23	50	177	69	50	336	16	50	147	1	50	18	55	50	165	7	50	27	1	50	329	86	50	17	59	50	63	31	50	163	30	50	78	83	50	147	1	50	344	22	50	244	79	50	27	1	50	145	8	50	83	8	50	145	23	50	177	69	50	336	16	50	147	1	50	18	55	50	165	7	50
StateGrid	491	1518208681275	7	0	1	0	1	0	1	9	61	55	50	351	80	50	151	67	50	197	70	50	117	3	50	186	67	50	165	38	50	337	71	50	308	18	50	82	25	50	331	27	50	344	65	50	84	43	50	320	88	50	240	29	50	116	55	50	124	6	50	28	87	50	82	25	50	331	27	50	344	65	50	84	43	50	320	88	50	240	29	50	116	55	50	124	6	50	28	87	50	61	55	50	351	80	50	151	67	50	197	70	50	117	3	50	186	67	50	165	38	50	337	71	50	308	18	50
StateGrid	491	1518208681275	8	1	0	1	1	0	1	1	74	60	50	104	70	50	152	3	50	47	36	50	105	38	50	11	93	50	39	73	50	345	81	50	114	59	50	74	60	50	104	70	50	152	3	50	47	36	50	239	9	50	11	93	50	39	73	50	345	81	50	114	59	50	74	60	50	104	70	50	152	3	50	47	36	50	105	38	50	11	93	50	39	73	50	345	81	50	114	59	50	74	60	50	104	70	50	152	3	50	47	36	50	239	9	50	11	93	50	39	73	50	345	81	50	114	59	50
StateGrid	491	1518208681275	9	0	1	0	0	1	0	8	199	2	50	101	19	50	313	69	50	36	21	50	287	19	50	85	56	50	169	91	50	279	74	50	359	78	50	265	64	50	120	63	50	313	69	50	148	57	50	116	71	50	353	86	50	221	13	50	326	49	50	240	41	50	199	2	50	101	19	50	313	69	50	36	21	50	287	19	50	85	56	50	169	91	50	279	74	50	359	78	50	265	64	50	120	63	50	313	69	50	148	57	50	116	71	50	353	86	50	221	13	50	326	49	50	240	41	50
