type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	472	1518208681079	0	1	0	1	1	0	1	6	7	96	50	133	72	50	129	13	50	352	10	50	95	86	50	324	11	50	263	97	50	116	67	50	150	54	50	209	48	50	72	87	50	187	22	50	352	10	50	173	44	50	324	11	50	208	16	50	116	67	50	19	18	50	7	96	50	133	72	50	129	13	50	352	10	50	95	86	50	324	11	50	263	97	50	116	67	50	150	54	50	209	48	50	72	87	50	187	22	50	352	10	50	173	44	50	324	11	50	208	16	50	116	67	50	19	18	50
StateGrid	472	1518208681079	1	1	1	0	1	1	0	4	349	47	50	145	79	50	263	12	50	92	76	50	248	6	50	234	3	50	77	59	50	194	1	50	320	20	50	349	47	50	145	79	50	266	36	50	92	76	50	248	6	50	238	89	50	211	60	50	316	48	50	320	20	50	349	47	50	145	79	50	263	12	50	92	76	50	248	6	50	234	3	50	77	59	50	194	1	50	320	20	50	349	47	50	145	79	50	266	36	50	92	76	50	248	6	50	238	89	50	211	60	50	316	48	50	320	20	50
StateGrid	472	1518208681079	2	0	1	0	1	0	1	9	250	36	50	119	78	50	302	13	50	62	95	50	62	2	50	192	86	50	329	39	50	251	40	50	91	9	50	208	15	50	294	20	50	74	4	50	174	78	50	197	55	50	158	6	50	95	1	50	63	29	50	320	59	50	208	15	50	294	20	50	74	4	50	174	78	50	197	55	50	158	6	50	95	1	50	63	29	50	320	59	50	250	36	50	119	78	50	302	13	50	62	95	50	62	2	50	192	86	50	329	39	50	251	40	50	91	9	50
StateGrid	472	1518208681080	3	0	0	1	0	0	1	2	266	5	50	115	82	50	168	25	50	156	6	50	54	63	50	220	81	50	24	28	50	229	58	50	99	76	50	266	5	50	115	82	50	168	25	50	278	76	50	354	68	50	220	81	50	24	28	50	229	58	50	99	76	50	266	5	50	115	82	50	168	25	50	156	6	50	54	63	50	220	81	50	24	28	50	229	58	50	99	76	50	266	5	50	115	82	50	168	25	50	278	76	50	354	68	50	220	81	50	24	28	50	229	58	50	99	76	50
StateGrid	472	1518208681080	4	0	1	0	0	1	0	5	292	16	50	111	64	50	16	79	50	218	5	50	287	70	50	30	51	50	83	49	50	343	34	50	177	67	50	292	16	50	279	73	50	273	21	50	218	5	50	287	70	50	103	83	50	253	92	50	343	34	50	68	58	50	292	16	50	111	64	50	16	79	50	218	5	50	287	70	50	30	51	50	83	49	50	343	34	50	177	67	50	292	16	50	279	73	50	273	21	50	218	5	50	287	70	50	103	83	50	253	92	50	343	34	50	68	58	50
StateGrid	472	1518208681080	5	1	1	0	1	1	0	3	138	22	50	1	90	50	188	57	50	176	90	50	198	93	50	146	51	50	116	38	50	234	21	50	316	62	50	138	22	50	1	90	50	188	57	50	102	31	50	198	93	50	146	51	50	190	82	50	207	99	50	316	62	50	138	22	50	1	90	50	188	57	50	176	90	50	198	93	50	146	51	50	116	38	50	234	21	50	316	62	50	138	22	50	1	90	50	188	57	50	102	31	50	198	93	50	146	51	50	190	82	50	207	99	50	316	62	50
StateGrid	472	1518208681080	6	1	1	0	0	0	1	5	185	53	50	186	80	50	293	13	50	141	67	50	115	22	50	260	21	50	130	18	50	9	71	50	47	41	50	13	45	50	186	80	50	42	7	50	141	67	50	6	30	50	260	21	50	192	11	50	9	71	50	270	70	50	13	45	50	186	80	50	42	7	50	141	67	50	6	30	50	260	21	50	192	11	50	9	71	50	270	70	50	185	53	50	186	80	50	293	13	50	141	67	50	115	22	50	260	21	50	130	18	50	9	71	50	47	41	50
StateGrid	472	1518208681081	7	1	0	1	0	1	0	3	51	36	50	285	16	50	325	69	50	118	38	50	249	11	50	308	27	50	72	24	50	179	90	50	199	85	50	11	23	50	285	16	50	325	69	50	118	38	50	266	13	50	308	27	50	30	4	50	179	90	50	199	85	50	11	23	50	285	16	50	325	69	50	118	38	50	266	13	50	308	27	50	30	4	50	179	90	50	199	85	50	51	36	50	285	16	50	325	69	50	118	38	50	249	11	50	308	27	50	72	24	50	179	90	50	199	85	50
StateGrid	472	1518208681081	8	1	1	0	1	1	0	4	77	41	50	311	85	50	151	30	50	293	37	50	42	33	50	44	92	50	50	93	50	288	0	50	222	57	50	77	41	50	311	85	50	48	30	50	211	86	50	177	41	50	93	85	50	50	93	50	288	0	50	222	57	50	77	41	50	311	85	50	151	30	50	293	37	50	42	33	50	44	92	50	50	93	50	288	0	50	222	57	50	77	41	50	311	85	50	48	30	50	211	86	50	177	41	50	93	85	50	50	93	50	288	0	50	222	57	50
StateGrid	472	1518208681081	9	1	1	0	0	0	1	1	67	3	50	254	94	50	149	22	50	15	1	50	294	38	50	183	93	50	14	68	50	71	86	50	103	23	50	67	3	50	254	94	50	149	22	50	15	1	50	294	38	50	183	93	50	192	39	50	71	86	50	103	23	50	67	3	50	254	94	50	149	22	50	15	1	50	294	38	50	183	93	50	192	39	50	71	86	50	103	23	50	67	3	50	254	94	50	149	22	50	15	1	50	294	38	50	183	93	50	14	68	50	71	86	50	103	23	50
