type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	416	1518208680746	0	0	0	1	0	0	1	1	98	67	50	238	23	50	142	10	50	123	13	50	11	30	50	32	84	50	94	90	50	289	83	50	106	40	50	98	67	50	238	23	50	142	10	50	123	13	50	11	30	50	32	84	50	7	12	50	289	83	50	106	40	50	98	67	50	238	23	50	142	10	50	123	13	50	11	30	50	32	84	50	94	90	50	289	83	50	106	40	50	98	67	50	238	23	50	142	10	50	123	13	50	11	30	50	32	84	50	7	12	50	289	83	50	106	40	50
StateGrid	416	1518208680746	1	0	0	1	1	1	0	9	323	92	50	310	50	50	116	15	50	149	70	50	1	83	50	21	62	50	310	89	50	315	40	50	49	71	50	250	71	50	204	64	50	326	4	50	237	99	50	157	67	50	52	30	50	334	83	50	100	44	50	226	85	50	250	71	50	204	64	50	326	4	50	237	99	50	157	67	50	52	30	50	334	83	50	100	44	50	226	85	50	323	92	50	310	50	50	116	15	50	149	70	50	1	83	50	21	62	50	310	89	50	315	40	50	49	71	50
StateGrid	416	1518208680746	2	1	1	0	1	1	0	5	257	57	50	354	75	50	150	62	50	92	82	50	52	16	50	45	66	50	325	11	50	86	67	50	75	64	50	6	63	50	298	79	50	30	41	50	92	82	50	52	16	50	146	31	50	325	11	50	86	67	50	211	28	50	257	57	50	354	75	50	150	62	50	92	82	50	52	16	50	45	66	50	325	11	50	86	67	50	75	64	50	6	63	50	298	79	50	30	41	50	92	82	50	52	16	50	146	31	50	325	11	50	86	67	50	211	28	50
StateGrid	416	1518208680746	3	1	0	1	0	1	0	7	42	8	50	37	43	50	223	50	50	178	16	50	87	72	50	117	33	50	269	93	50	346	45	50	95	83	50	207	44	50	37	43	50	266	82	50	253	55	50	300	36	50	249	7	50	269	93	50	24	68	50	338	62	50	207	44	50	37	43	50	266	82	50	253	55	50	300	36	50	249	7	50	269	93	50	24	68	50	338	62	50	42	8	50	37	43	50	223	50	50	178	16	50	87	72	50	117	33	50	269	93	50	346	45	50	95	83	50
StateGrid	416	1518208680746	4	0	0	1	1	1	0	1	152	86	50	113	87	50	208	21	50	144	18	50	216	57	50	19	6	50	139	71	50	41	53	50	181	30	50	152	86	50	113	87	50	130	18	50	144	18	50	216	57	50	19	6	50	139	71	50	41	53	50	181	30	50	152	86	50	113	87	50	130	18	50	144	18	50	216	57	50	19	6	50	139	71	50	41	53	50	181	30	50	152	86	50	113	87	50	208	21	50	144	18	50	216	57	50	19	6	50	139	71	50	41	53	50	181	30	50
StateGrid	416	1518208680746	5	0	0	1	1	1	0	7	270	86	50	61	84	50	140	69	50	57	21	50	226	34	50	35	44	50	141	52	50	40	49	50	110	4	50	270	86	50	61	84	50	313	84	50	322	12	50	136	40	50	177	7	50	123	94	50	304	66	50	267	53	50	270	86	50	61	84	50	313	84	50	322	12	50	136	40	50	177	7	50	123	94	50	304	66	50	267	53	50	270	86	50	61	84	50	140	69	50	57	21	50	226	34	50	35	44	50	141	52	50	40	49	50	110	4	50
StateGrid	416	1518208680746	6	1	1	0	1	1	0	8	235	26	50	140	70	50	210	7	50	205	92	50	219	83	50	296	38	50	181	33	50	267	67	50	286	87	50	235	26	50	126	98	50	247	3	50	79	3	50	88	92	50	70	53	50	344	86	50	17	52	50	134	69	50	235	26	50	140	70	50	210	7	50	205	92	50	219	83	50	296	38	50	181	33	50	267	67	50	286	87	50	235	26	50	126	98	50	247	3	50	79	3	50	88	92	50	70	53	50	344	86	50	17	52	50	134	69	50
StateGrid	416	1518208680746	7	0	0	1	0	0	1	9	345	11	50	151	28	50	5	88	50	330	1	50	301	75	50	202	37	50	284	61	50	276	93	50	246	53	50	20	62	50	8	66	50	122	54	50	114	52	50	75	2	50	133	65	50	326	15	50	110	75	50	131	23	50	345	11	50	151	28	50	5	88	50	330	1	50	301	75	50	202	37	50	284	61	50	276	93	50	246	53	50	20	62	50	8	66	50	122	54	50	114	52	50	75	2	50	133	65	50	326	15	50	110	75	50	131	23	50
StateGrid	416	1518208680746	8	1	1	0	0	0	1	2	39	63	50	350	11	50	197	18	50	183	22	50	196	89	50	264	73	50	219	10	50	280	68	50	41	53	50	39	63	50	350	11	50	55	25	50	183	22	50	196	89	50	264	73	50	219	10	50	280	68	50	313	48	50	39	63	50	350	11	50	55	25	50	183	22	50	196	89	50	264	73	50	219	10	50	280	68	50	313	48	50	39	63	50	350	11	50	197	18	50	183	22	50	196	89	50	264	73	50	219	10	50	280	68	50	41	53	50
StateGrid	416	1518208680746	9	1	1	0	1	1	0	3	335	67	50	348	85	50	329	57	50	286	85	50	4	97	50	266	40	50	71	93	50	336	27	50	254	50	50	14	9	50	348	85	50	329	57	50	163	75	50	4	97	50	297	95	50	71	93	50	336	27	50	254	50	50	335	67	50	348	85	50	329	57	50	286	85	50	4	97	50	266	40	50	71	93	50	336	27	50	254	50	50	14	9	50	348	85	50	329	57	50	163	75	50	4	97	50	297	95	50	71	93	50	336	27	50	254	50	50
