type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	383	1518208680555	0	1	1	0	1	1	0	2	293	90	50	173	14	50	273	72	50	149	87	50	208	66	50	219	84	50	53	23	50	252	27	50	144	66	50	293	90	50	21	78	50	273	72	50	309	59	50	208	66	50	219	84	50	53	23	50	252	27	50	144	66	50	293	90	50	173	14	50	273	72	50	149	87	50	208	66	50	219	84	50	53	23	50	252	27	50	144	66	50	293	90	50	21	78	50	273	72	50	309	59	50	208	66	50	219	84	50	53	23	50	252	27	50	144	66	50
StateGrid	383	1518208680555	1	0	1	0	1	0	1	6	81	13	50	77	55	50	325	59	50	211	20	50	79	8	50	240	4	50	160	56	50	62	93	50	76	22	50	164	63	50	77	55	50	212	2	50	211	20	50	226	13	50	240	4	50	125	49	50	89	81	50	104	61	50	164	63	50	77	55	50	212	2	50	211	20	50	226	13	50	240	4	50	125	49	50	89	81	50	104	61	50	81	13	50	77	55	50	325	59	50	211	20	50	79	8	50	240	4	50	160	56	50	62	93	50	76	22	50
StateGrid	383	1518208680555	2	0	0	1	0	0	1	5	210	16	50	30	47	50	294	2	50	146	16	50	284	0	50	169	41	50	186	96	50	221	2	50	162	82	50	31	15	50	261	47	50	150	34	50	83	87	50	284	0	50	169	41	50	186	96	50	221	2	50	22	96	50	210	16	50	30	47	50	294	2	50	146	16	50	284	0	50	169	41	50	186	96	50	221	2	50	162	82	50	31	15	50	261	47	50	150	34	50	83	87	50	284	0	50	169	41	50	186	96	50	221	2	50	22	96	50
StateGrid	383	1518208680555	3	0	0	1	1	1	0	1	24	73	50	69	24	50	204	64	50	17	10	50	338	97	50	288	43	50	121	26	50	96	1	50	104	4	50	24	73	50	69	24	50	204	64	50	17	10	50	338	97	50	292	85	50	121	26	50	96	1	50	104	4	50	24	73	50	69	24	50	204	64	50	17	10	50	338	97	50	292	85	50	121	26	50	96	1	50	104	4	50	24	73	50	69	24	50	204	64	50	17	10	50	338	97	50	288	43	50	121	26	50	96	1	50	104	4	50
StateGrid	383	1518208680555	4	1	0	1	1	0	1	2	290	50	50	279	4	50	297	63	50	106	51	50	123	85	50	265	73	50	256	1	50	159	85	50	236	40	50	290	50	50	279	4	50	297	63	50	106	51	50	123	85	50	3	24	50	256	1	50	159	85	50	290	59	50	290	50	50	279	4	50	297	63	50	106	51	50	123	85	50	265	73	50	256	1	50	159	85	50	236	40	50	290	50	50	279	4	50	297	63	50	106	51	50	123	85	50	3	24	50	256	1	50	159	85	50	290	59	50
StateGrid	383	1518208680555	5	0	0	1	1	1	0	7	307	99	50	318	43	50	263	89	50	172	7	50	285	47	50	160	60	50	126	75	50	9	37	50	110	99	50	16	26	50	87	28	50	263	89	50	313	26	50	96	53	50	201	84	50	165	64	50	260	66	50	110	99	50	16	26	50	87	28	50	263	89	50	313	26	50	96	53	50	201	84	50	165	64	50	260	66	50	110	99	50	307	99	50	318	43	50	263	89	50	172	7	50	285	47	50	160	60	50	126	75	50	9	37	50	110	99	50
StateGrid	383	1518208680555	6	0	1	0	0	1	0	5	158	93	50	264	77	50	35	91	50	7	94	50	283	70	50	126	53	50	109	28	50	52	14	50	291	65	50	215	87	50	264	77	50	35	91	50	7	94	50	14	66	50	126	53	50	168	37	50	62	10	50	182	45	50	158	93	50	264	77	50	35	91	50	7	94	50	283	70	50	126	53	50	109	28	50	52	14	50	291	65	50	215	87	50	264	77	50	35	91	50	7	94	50	14	66	50	126	53	50	168	37	50	62	10	50	182	45	50
StateGrid	383	1518208680555	7	1	1	0	0	0	1	1	196	94	50	93	69	50	108	1	50	113	69	50	156	3	50	233	1	50	118	1	50	131	48	50	49	51	50	196	94	50	141	10	50	108	1	50	113	69	50	156	3	50	233	1	50	118	1	50	131	48	50	49	51	50	196	94	50	141	10	50	108	1	50	113	69	50	156	3	50	233	1	50	118	1	50	131	48	50	49	51	50	196	94	50	93	69	50	108	1	50	113	69	50	156	3	50	233	1	50	118	1	50	131	48	50	49	51	50
StateGrid	383	1518208680555	8	0	1	0	1	0	1	4	41	47	50	289	67	50	66	11	50	66	88	50	41	0	50	113	59	50	40	85	50	179	81	50	182	86	50	225	65	50	289	67	50	196	29	50	66	88	50	41	0	50	268	30	50	40	85	50	43	13	50	182	86	50	225	65	50	289	67	50	196	29	50	66	88	50	41	0	50	268	30	50	40	85	50	43	13	50	182	86	50	41	47	50	289	67	50	66	11	50	66	88	50	41	0	50	113	59	50	40	85	50	179	81	50	182	86	50
StateGrid	383	1518208680555	9	0	0	1	1	1	0	9	292	42	50	231	85	50	147	95	50	64	82	50	228	11	50	272	54	50	210	94	50	182	4	50	258	36	50	67	71	50	346	79	50	348	98	50	97	42	50	214	29	50	323	76	50	143	14	50	228	6	50	24	23	50	67	71	50	346	79	50	348	98	50	97	42	50	214	29	50	323	76	50	143	14	50	228	6	50	24	23	50	292	42	50	231	85	50	147	95	50	64	82	50	228	11	50	272	54	50	210	94	50	182	4	50	258	36	50
