type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	690	1518208669587	0	0	0	1	1	1	0	2	117	30	50	3	46	50	243	81	50	224	46	50	117	30	50	238	62	50	243	81	50	325	84	50	117	30	50	238	62	50	243	81	50	325	84	50	117	30	50	3	46	50	243	81	50	224	46	50
StateGrid	690	1518208669587	1	0	0	1	1	1	0	4	41	42	50	14	18	50	19	81	50	127	23	50	157	89	50	162	76	50	242	24	50	26	48	50	157	89	50	162	76	50	242	24	50	26	48	50	41	42	50	14	18	50	19	81	50	127	23	50
StateGrid	690	1518208669587	2	1	1	0	1	1	0	2	50	45	50	18	39	50	353	56	50	113	7	50	302	33	50	18	39	50	125	92	50	113	7	50	50	45	50	18	39	50	353	56	50	113	7	50	302	33	50	18	39	50	125	92	50	113	7	50
StateGrid	690	1518208669587	3	1	0	1	0	1	0	1	223	67	50	105	24	50	304	54	50	80	1	50	223	67	50	105	24	50	304	54	50	348	57	50	223	67	50	105	24	50	304	54	50	348	57	50	223	67	50	105	24	50	304	54	50	80	1	50
StateGrid	690	1518208669588	4	1	0	1	0	1	0	1	72	14	50	306	40	50	3	50	50	81	36	50	72	14	50	306	40	50	243	84	50	81	36	50	72	14	50	306	40	50	243	84	50	81	36	50	72	14	50	306	40	50	3	50	50	81	36	50
StateGrid	690	1518208669588	5	0	1	0	1	0	1	2	58	37	50	176	73	50	296	51	50	205	56	50	58	37	50	289	67	50	296	51	50	68	3	50	58	37	50	289	67	50	296	51	50	68	3	50	58	37	50	176	73	50	296	51	50	205	56	50
StateGrid	690	1518208669588	6	1	0	1	0	1	0	4	77	39	50	318	46	50	292	1	50	65	35	50	30	23	50	80	77	50	72	42	50	48	68	50	30	23	50	80	77	50	72	42	50	48	68	50	77	39	50	318	46	50	292	1	50	65	35	50
StateGrid	690	1518208669588	7	1	0	1	1	0	1	4	237	71	50	44	69	50	236	3	50	207	15	50	212	6	50	57	94	50	229	87	50	301	4	50	237	71	50	44	69	50	236	3	50	207	15	50	212	6	50	57	94	50	229	87	50	301	4	50
StateGrid	690	1518208669588	8	1	1	0	0	0	1	1	123	17	50	26	66	50	233	78	50	318	57	50	7	82	50	26	66	50	233	78	50	318	57	50	7	82	50	26	66	50	233	78	50	318	57	50	123	17	50	26	66	50	233	78	50	318	57	50
StateGrid	690	1518208669588	9	0	1	0	1	0	1	4	319	33	50	140	8	50	247	23	50	35	70	50	224	3	50	206	13	50	216	83	50	356	38	50	224	3	50	206	13	50	216	83	50	356	38	50	319	33	50	140	8	50	247	23	50	35	70	50
