type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	716	1518208669673	0	0	0	1	0	0	1	1	348	89	50	7	77	50	9	27	50	338	66	50	348	89	50	7	77	50	9	27	50	196	2	50	348	89	50	7	77	50	9	27	50	338	66	50	348	89	50	7	77	50	9	27	50	196	2	50
StateGrid	716	1518208669673	1	1	1	0	1	1	0	2	97	19	50	238	72	50	129	2	50	221	33	50	97	19	50	238	72	50	126	15	50	112	62	50	97	19	50	238	72	50	129	2	50	221	33	50	97	19	50	238	72	50	126	15	50	112	62	50
StateGrid	716	1518208669677	2	1	0	1	0	1	0	2	5	64	50	212	44	50	136	47	50	225	29	50	268	46	50	212	44	50	136	47	50	137	94	50	268	46	50	212	44	50	136	47	50	137	94	50	5	64	50	212	44	50	136	47	50	225	29	50
StateGrid	716	1518208669677	3	1	0	1	1	0	1	2	219	89	50	98	77	50	223	78	50	43	68	50	314	21	50	58	18	50	223	78	50	43	68	50	219	89	50	98	77	50	223	78	50	43	68	50	314	21	50	58	18	50	223	78	50	43	68	50
StateGrid	716	1518208669677	4	1	1	0	0	0	1	1	180	36	50	166	48	50	210	8	50	74	11	50	125	24	50	166	48	50	210	8	50	74	11	50	125	24	50	166	48	50	210	8	50	74	11	50	180	36	50	166	48	50	210	8	50	74	11	50
StateGrid	716	1518208669677	5	1	0	1	1	0	1	1	281	65	50	113	32	50	305	12	50	169	4	50	341	70	50	113	32	50	305	12	50	169	4	50	281	65	50	113	32	50	305	12	50	169	4	50	341	70	50	113	32	50	305	12	50	169	4	50
StateGrid	716	1518208669677	6	1	1	0	0	0	1	4	172	39	50	86	58	50	328	82	50	61	41	50	64	65	50	126	60	50	256	22	50	38	69	50	64	65	50	126	60	50	256	22	50	38	69	50	172	39	50	86	58	50	328	82	50	61	41	50
StateGrid	716	1518208669677	7	1	0	1	0	1	0	4	207	87	50	286	2	50	61	42	50	290	12	50	321	57	50	338	95	50	206	16	50	319	55	50	321	57	50	338	95	50	206	16	50	319	55	50	207	87	50	286	2	50	61	42	50	290	12	50
StateGrid	716	1518208669678	8	0	1	0	0	1	0	1	126	34	50	147	28	50	252	54	50	337	14	50	59	87	50	147	28	50	252	54	50	337	14	50	126	34	50	147	28	50	252	54	50	337	14	50	59	87	50	147	28	50	252	54	50	337	14	50
StateGrid	716	1518208669678	9	1	1	0	0	0	1	3	109	88	50	219	97	50	163	35	50	212	41	50	255	55	50	28	28	50	163	35	50	23	85	50	255	55	50	28	28	50	163	35	50	23	85	50	109	88	50	219	97	50	163	35	50	212	41	50
