type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	750	1518208669804	0	0	0	1	0	0	1	4	283	54	50	351	28	50	70	95	50	162	36	50	82	39	50	201	72	50	337	89	50	14	90	50	283	54	50	351	28	50	70	95	50	162	36	50	82	39	50	201	72	50	337	89	50	14	90	50
StateGrid	750	1518208669804	1	1	1	0	1	1	0	2	302	90	50	279	89	50	45	94	50	261	73	50	302	90	50	279	89	50	207	57	50	79	78	50	302	90	50	279	89	50	45	94	50	261	73	50	302	90	50	279	89	50	207	57	50	79	78	50
StateGrid	750	1518208669804	2	0	1	0	1	0	1	1	318	25	50	258	14	50	116	98	50	118	87	50	351	8	50	258	14	50	116	98	50	118	87	50	351	8	50	258	14	50	116	98	50	118	87	50	318	25	50	258	14	50	116	98	50	118	87	50
StateGrid	750	1518208669804	3	0	1	0	0	1	0	1	295	96	50	333	84	50	82	60	50	166	0	50	35	60	50	333	84	50	82	60	50	166	0	50	295	96	50	333	84	50	82	60	50	166	0	50	35	60	50	333	84	50	82	60	50	166	0	50
StateGrid	750	1518208669804	4	1	0	1	0	1	0	3	81	3	50	329	49	50	51	36	50	242	29	50	81	3	50	348	12	50	47	20	50	248	1	50	81	3	50	348	12	50	47	20	50	248	1	50	81	3	50	329	49	50	51	36	50	242	29	50
StateGrid	750	1518208669805	5	1	1	0	0	0	1	2	105	77	50	104	6	50	274	19	50	281	98	50	105	77	50	50	83	50	47	80	50	281	98	50	105	77	50	50	83	50	47	80	50	281	98	50	105	77	50	104	6	50	274	19	50	281	98	50
StateGrid	750	1518208669805	6	0	0	1	1	1	0	1	341	78	50	357	97	50	301	27	50	291	34	50	191	34	50	357	97	50	301	27	50	291	34	50	191	34	50	357	97	50	301	27	50	291	34	50	341	78	50	357	97	50	301	27	50	291	34	50
StateGrid	750	1518208669805	7	1	1	0	0	0	1	2	244	29	50	194	98	50	316	9	50	160	57	50	7	62	50	194	98	50	330	58	50	160	57	50	7	62	50	194	98	50	330	58	50	160	57	50	244	29	50	194	98	50	316	9	50	160	57	50
StateGrid	750	1518208669805	8	0	0	1	1	1	0	3	113	36	50	156	4	50	91	92	50	16	40	50	256	34	50	236	2	50	91	92	50	127	7	50	256	34	50	236	2	50	91	92	50	127	7	50	113	36	50	156	4	50	91	92	50	16	40	50
StateGrid	750	1518208669805	9	0	0	1	0	0	1	3	285	57	50	277	99	50	156	60	50	207	69	50	103	71	50	277	99	50	247	40	50	198	90	50	285	57	50	277	99	50	156	60	50	207	69	50	103	71	50	277	99	50	247	40	50	198	90	50
StateGrid	750	1518208669805	10	1	0	1	1	0	1	3	58	79	50	335	2	50	104	91	50	303	90	50	309	89	50	147	98	50	160	21	50	303	90	50	58	79	50	335	2	50	104	91	50	303	90	50	309	89	50	147	98	50	160	21	50	303	90	50
StateGrid	750	1518208669805	11	0	0	1	0	0	1	4	161	50	50	142	47	50	352	41	50	172	38	50	234	1	50	324	46	50	270	70	50	224	99	50	161	50	50	142	47	50	352	41	50	172	38	50	234	1	50	324	46	50	270	70	50	224	99	50
StateGrid	750	1518208669805	12	0	1	0	1	0	1	2	43	71	50	232	11	50	218	49	50	179	7	50	43	71	50	232	11	50	227	58	50	314	97	50	43	71	50	232	11	50	227	58	50	314	97	50	43	71	50	232	11	50	218	49	50	179	7	50
StateGrid	750	1518208669805	13	0	0	1	0	0	1	4	284	56	50	40	90	50	86	94	50	47	40	50	11	8	50	170	92	50	186	79	50	173	11	50	284	56	50	40	90	50	86	94	50	47	40	50	11	8	50	170	92	50	186	79	50	173	11	50
StateGrid	750	1518208669805	14	1	0	1	0	1	0	4	122	42	50	52	50	50	30	66	50	24	18	50	217	33	50	274	72	50	56	59	50	228	74	50	217	33	50	274	72	50	56	59	50	228	74	50	122	42	50	52	50	50	30	66	50	24	18	50
StateGrid	750	1518208669806	15	0	1	0	0	1	0	3	65	1	50	348	10	50	290	88	50	339	45	50	65	1	50	136	38	50	213	77	50	33	95	50	65	1	50	348	10	50	290	88	50	339	45	50	65	1	50	136	38	50	213	77	50	33	95	50
StateGrid	750	1518208669806	16	1	0	1	1	0	1	1	104	36	50	337	83	50	133	29	50	207	8	50	104	36	50	337	83	50	62	87	50	207	8	50	104	36	50	337	83	50	133	29	50	207	8	50	104	36	50	337	83	50	62	87	50	207	8	50
StateGrid	750	1518208669806	17	1	0	1	1	0	1	4	11	17	50	322	90	50	14	71	50	147	18	50	114	5	50	274	96	50	277	11	50	11	44	50	11	17	50	322	90	50	14	71	50	147	18	50	114	5	50	274	96	50	277	11	50	11	44	50
StateGrid	750	1518208669806	18	0	1	0	1	0	1	2	47	38	50	147	50	50	110	93	50	89	47	50	47	38	50	35	73	50	8	68	50	89	47	50	47	38	50	35	73	50	8	68	50	89	47	50	47	38	50	147	50	50	110	93	50	89	47	50
StateGrid	750	1518208669806	19	1	1	0	0	0	1	1	191	11	50	227	66	50	100	43	50	149	75	50	191	11	50	227	66	50	129	38	50	149	75	50	191	11	50	227	66	50	129	38	50	149	75	50	191	11	50	227	66	50	100	43	50	149	75	50
