type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	886	1518208670212	0	0	1	0	1	0	1	1	161	57	50	267	10	50	109	90	50	84	12	50	174	59	50	267	10	50	109	90	50	84	12	50	174	59	50	267	10	50	109	90	50	84	12	50	161	57	50	267	10	50	109	90	50	84	12	50
StateGrid	886	1518208670214	1	0	1	0	0	1	0	2	307	4	50	260	31	50	273	31	50	133	70	50	307	4	50	224	90	50	273	31	50	140	40	50	307	4	50	260	31	50	273	31	50	133	70	50	307	4	50	224	90	50	273	31	50	140	40	50
StateGrid	886	1518208670214	2	1	1	0	0	0	1	3	273	84	50	7	65	50	117	74	50	113	32	50	77	37	50	7	65	50	98	69	50	338	36	50	77	37	50	7	65	50	98	69	50	338	36	50	273	84	50	7	65	50	117	74	50	113	32	50
StateGrid	886	1518208670214	3	1	0	1	1	0	1	3	169	80	50	314	57	50	204	71	50	121	85	50	169	80	50	241	30	50	317	98	50	141	84	50	169	80	50	314	57	50	204	71	50	121	85	50	169	80	50	241	30	50	317	98	50	141	84	50
StateGrid	886	1518208670215	4	1	1	0	0	0	1	4	116	38	50	331	48	50	180	27	50	244	21	50	141	9	50	191	71	50	310	20	50	335	12	50	141	9	50	191	71	50	310	20	50	335	12	50	116	38	50	331	48	50	180	27	50	244	21	50
StateGrid	886	1518208670215	5	0	1	0	0	1	0	1	7	89	50	298	66	50	252	51	50	45	53	50	7	89	50	298	66	50	252	51	50	296	27	50	7	89	50	298	66	50	252	51	50	45	53	50	7	89	50	298	66	50	252	51	50	296	27	50
StateGrid	886	1518208670215	6	0	1	0	0	1	0	1	349	35	50	8	83	50	188	98	50	205	48	50	349	35	50	8	83	50	188	98	50	110	28	50	349	35	50	8	83	50	188	98	50	205	48	50	349	35	50	8	83	50	188	98	50	110	28	50
StateGrid	886	1518208670215	7	1	0	1	0	1	0	4	28	3	50	132	45	50	98	51	50	93	48	50	30	59	50	99	27	50	353	2	50	222	60	50	30	59	50	99	27	50	353	2	50	222	60	50	28	3	50	132	45	50	98	51	50	93	48	50
StateGrid	886	1518208670215	8	1	0	1	0	1	0	1	19	31	50	84	40	50	229	97	50	269	22	50	19	31	50	84	40	50	229	97	50	292	27	50	19	31	50	84	40	50	229	97	50	292	27	50	19	31	50	84	40	50	229	97	50	269	22	50
StateGrid	886	1518208670215	9	0	0	1	0	0	1	3	216	8	50	241	91	50	179	5	50	300	80	50	168	20	50	131	83	50	179	5	50	237	35	50	216	8	50	241	91	50	179	5	50	300	80	50	168	20	50	131	83	50	179	5	50	237	35	50
StateGrid	886	1518208670215	10	1	0	1	1	0	1	3	177	51	50	36	30	50	153	98	50	303	29	50	62	45	50	129	90	50	153	98	50	357	64	50	177	51	50	36	30	50	153	98	50	303	29	50	62	45	50	129	90	50	153	98	50	357	64	50
StateGrid	886	1518208670215	11	1	1	0	1	1	0	2	115	62	50	144	83	50	327	18	50	215	37	50	54	42	50	144	83	50	19	85	50	215	37	50	115	62	50	144	83	50	327	18	50	215	37	50	54	42	50	144	83	50	19	85	50	215	37	50
