type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	561	1518208669079	0	0	1	0	1	0	1	2	106	98	50	45	4	50	242	93	50	31	15	50	129	20	50	45	4	50	242	93	50	51	31	50	129	20	50	45	4	50	242	93	50	51	31	50	106	98	50	45	4	50	242	93	50	31	15	50
StateGrid	561	1518208669079	1	0	1	0	0	1	0	3	162	96	50	103	25	50	246	61	50	215	98	50	21	37	50	19	91	50	145	46	50	215	98	50	162	96	50	103	25	50	246	61	50	215	98	50	21	37	50	19	91	50	145	46	50	215	98	50
StateGrid	561	1518208669079	2	0	0	1	0	0	1	1	227	79	50	259	6	50	114	32	50	55	65	50	227	79	50	89	5	50	114	32	50	55	65	50	227	79	50	259	6	50	114	32	50	55	65	50	227	79	50	89	5	50	114	32	50	55	65	50
StateGrid	561	1518208669079	3	0	0	1	1	1	0	4	115	63	50	262	84	50	173	90	50	36	35	50	8	38	50	321	99	50	233	60	50	261	12	50	8	38	50	321	99	50	233	60	50	261	12	50	115	63	50	262	84	50	173	90	50	36	35	50
StateGrid	561	1518208669079	4	0	1	0	1	0	1	1	6	97	50	195	55	50	314	6	50	288	44	50	6	97	50	195	55	50	314	6	50	220	35	50	6	97	50	195	55	50	314	6	50	220	35	50	6	97	50	195	55	50	314	6	50	288	44	50
StateGrid	561	1518208669079	5	1	0	1	1	0	1	1	299	5	50	311	55	50	203	61	50	161	1	50	299	5	50	214	41	50	203	61	50	161	1	50	299	5	50	311	55	50	203	61	50	161	1	50	299	5	50	214	41	50	203	61	50	161	1	50
StateGrid	561	1518208669079	6	1	0	1	0	1	0	4	175	80	50	296	97	50	213	99	50	203	13	50	11	97	50	221	67	50	65	30	50	352	81	50	11	97	50	221	67	50	65	30	50	352	81	50	175	80	50	296	97	50	213	99	50	203	13	50
StateGrid	561	1518208669079	7	1	0	1	0	1	0	2	127	2	50	283	57	50	263	94	50	335	62	50	338	24	50	283	57	50	335	27	50	335	62	50	338	24	50	283	57	50	335	27	50	335	62	50	127	2	50	283	57	50	263	94	50	335	62	50
StateGrid	561	1518208669079	8	1	0	1	0	1	0	2	196	43	50	161	71	50	75	12	50	252	73	50	301	3	50	161	71	50	75	12	50	213	6	50	301	3	50	161	71	50	75	12	50	213	6	50	196	43	50	161	71	50	75	12	50	252	73	50
StateGrid	561	1518208669079	9	1	0	1	1	0	1	3	117	31	50	240	49	50	30	58	50	47	0	50	117	31	50	342	35	50	14	64	50	122	76	50	117	31	50	240	49	50	30	58	50	47	0	50	117	31	50	342	35	50	14	64	50	122	76	50
StateGrid	561	1518208669079	10	1	0	1	0	1	0	4	44	13	50	268	1	50	222	49	50	83	40	50	340	57	50	181	31	50	35	11	50	325	76	50	340	57	50	181	31	50	35	11	50	325	76	50	44	13	50	268	1	50	222	49	50	83	40	50
StateGrid	561	1518208669079	11	1	1	0	0	0	1	4	301	12	50	264	35	50	174	22	50	301	54	50	127	57	50	100	46	50	120	27	50	71	69	50	127	57	50	100	46	50	120	27	50	71	69	50	301	12	50	264	35	50	174	22	50	301	54	50
StateGrid	561	1518208669079	12	0	0	1	1	1	0	1	144	79	50	203	22	50	248	32	50	103	2	50	213	63	50	203	22	50	248	32	50	103	2	50	213	63	50	203	22	50	248	32	50	103	2	50	144	79	50	203	22	50	248	32	50	103	2	50
StateGrid	561	1518208669079	13	1	1	0	1	1	0	3	346	57	50	63	42	50	317	90	50	22	91	50	346	57	50	102	20	50	292	62	50	169	39	50	346	57	50	63	42	50	317	90	50	22	91	50	346	57	50	102	20	50	292	62	50	169	39	50
StateGrid	561	1518208669079	14	0	0	1	0	0	1	3	251	93	50	122	46	50	188	95	50	120	32	50	251	93	50	67	42	50	0	87	50	92	40	50	251	93	50	122	46	50	188	95	50	120	32	50	251	93	50	67	42	50	0	87	50	92	40	50
StateGrid	561	1518208669079	15	1	0	1	0	1	0	1	70	69	50	113	47	50	269	67	50	161	2	50	70	69	50	202	50	50	269	67	50	161	2	50	70	69	50	202	50	50	269	67	50	161	2	50	70	69	50	113	47	50	269	67	50	161	2	50
StateGrid	561	1518208669079	16	1	0	1	0	1	0	2	315	88	50	194	37	50	79	88	50	188	52	50	250	37	50	194	37	50	325	35	50	188	52	50	250	37	50	194	37	50	325	35	50	188	52	50	315	88	50	194	37	50	79	88	50	188	52	50
StateGrid	561	1518208669079	17	1	0	1	0	1	0	2	182	83	50	197	12	50	64	24	50	9	43	50	3	59	50	252	11	50	64	24	50	9	43	50	3	59	50	252	11	50	64	24	50	9	43	50	182	83	50	197	12	50	64	24	50	9	43	50
StateGrid	561	1518208669079	18	1	1	0	1	1	0	3	323	30	50	112	32	50	221	51	50	286	79	50	24	1	50	100	72	50	221	51	50	97	50	50	323	30	50	112	32	50	221	51	50	286	79	50	24	1	50	100	72	50	221	51	50	97	50	50
StateGrid	561	1518208669079	19	0	1	0	1	0	1	4	276	80	50	306	32	50	28	7	50	301	85	50	99	92	50	354	66	50	143	19	50	128	61	50	99	92	50	354	66	50	143	19	50	128	61	50	276	80	50	306	32	50	28	7	50	301	85	50
