type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	139	1518208667325	0	0	1	0	1	0	1	2	55	0	50	219	16	50	225	96	50	65	49	50	55	0	50	172	76	50	225	96	50	6	54	50	55	0	50	172	76	50	225	96	50	6	54	50	55	0	50	219	16	50	225	96	50	65	49	50
StateGrid	139	1518208667325	1	0	0	1	1	1	0	1	163	85	50	236	86	50	203	72	50	214	29	50	163	85	50	45	90	50	203	72	50	214	29	50	163	85	50	45	90	50	203	72	50	214	29	50	163	85	50	236	86	50	203	72	50	214	29	50
StateGrid	139	1518208667325	2	1	0	1	0	1	0	4	53	86	50	161	71	50	94	99	50	358	21	50	5	53	50	244	44	50	286	42	50	330	18	50	5	53	50	244	44	50	286	42	50	330	18	50	53	86	50	161	71	50	94	99	50	358	21	50
StateGrid	139	1518208667325	3	0	0	1	1	1	0	3	108	51	50	317	8	50	34	45	50	78	24	50	108	51	50	203	71	50	244	63	50	163	77	50	108	51	50	203	71	50	244	63	50	163	77	50	108	51	50	317	8	50	34	45	50	78	24	50
StateGrid	139	1518208667325	4	0	0	1	0	0	1	4	179	97	50	211	55	50	320	2	50	339	62	50	1	84	50	118	79	50	95	0	50	342	40	50	179	97	50	211	55	50	320	2	50	339	62	50	1	84	50	118	79	50	95	0	50	342	40	50
StateGrid	139	1518208667325	5	0	1	0	0	1	0	1	160	65	50	58	70	50	85	31	50	24	93	50	256	13	50	58	70	50	85	31	50	24	93	50	160	65	50	58	70	50	85	31	50	24	93	50	256	13	50	58	70	50	85	31	50	24	93	50
StateGrid	139	1518208667325	6	0	0	1	1	1	0	1	220	90	50	113	41	50	192	50	50	329	26	50	220	90	50	113	41	50	316	5	50	329	26	50	220	90	50	113	41	50	316	5	50	329	26	50	220	90	50	113	41	50	192	50	50	329	26	50
StateGrid	139	1518208667325	7	0	0	1	1	1	0	3	113	36	50	318	66	50	254	28	50	314	34	50	103	19	50	288	62	50	64	56	50	314	34	50	103	19	50	288	62	50	64	56	50	314	34	50	113	36	50	318	66	50	254	28	50	314	34	50
StateGrid	139	1518208667325	8	1	0	1	0	1	0	3	88	98	50	159	99	50	319	99	50	291	85	50	6	33	50	342	99	50	89	14	50	291	85	50	6	33	50	342	99	50	89	14	50	291	85	50	88	98	50	159	99	50	319	99	50	291	85	50
StateGrid	139	1518208667329	9	1	0	1	0	1	0	2	179	53	50	56	2	50	341	68	50	349	10	50	179	53	50	56	2	50	191	36	50	325	69	50	179	53	50	56	2	50	191	36	50	325	69	50	179	53	50	56	2	50	341	68	50	349	10	50
StateGrid	139	1518208667329	10	0	0	1	1	1	0	3	251	4	50	129	77	50	101	81	50	187	54	50	332	88	50	302	59	50	283	25	50	187	54	50	332	88	50	302	59	50	283	25	50	187	54	50	251	4	50	129	77	50	101	81	50	187	54	50
StateGrid	139	1518208667329	11	1	1	0	0	0	1	2	336	39	50	62	97	50	39	62	50	144	41	50	248	17	50	236	77	50	39	62	50	144	41	50	248	17	50	236	77	50	39	62	50	144	41	50	336	39	50	62	97	50	39	62	50	144	41	50
StateGrid	139	1518208667329	12	0	1	0	0	1	0	2	225	82	50	38	49	50	135	71	50	162	80	50	164	22	50	38	49	50	135	71	50	336	50	50	225	82	50	38	49	50	135	71	50	162	80	50	164	22	50	38	49	50	135	71	50	336	50	50
StateGrid	139	1518208667329	13	0	0	1	0	0	1	4	7	77	50	196	25	50	4	69	50	98	67	50	16	25	50	227	93	50	110	11	50	27	76	50	7	77	50	196	25	50	4	69	50	98	67	50	16	25	50	227	93	50	110	11	50	27	76	50
StateGrid	139	1518208667329	14	1	0	1	0	1	0	1	305	67	50	290	78	50	37	75	50	101	27	50	165	62	50	290	78	50	37	75	50	101	27	50	165	62	50	290	78	50	37	75	50	101	27	50	305	67	50	290	78	50	37	75	50	101	27	50
StateGrid	139	1518208667329	15	1	1	0	1	1	0	3	60	45	50	341	2	50	110	64	50	305	43	50	60	45	50	79	17	50	326	2	50	194	90	50	60	45	50	341	2	50	110	64	50	305	43	50	60	45	50	79	17	50	326	2	50	194	90	50
StateGrid	139	1518208667330	16	0	0	1	0	0	1	1	197	21	50	203	8	50	21	23	50	326	2	50	197	21	50	203	8	50	330	58	50	326	2	50	197	21	50	203	8	50	21	23	50	326	2	50	197	21	50	203	8	50	330	58	50	326	2	50
StateGrid	139	1518208667330	17	0	0	1	0	0	1	2	327	0	50	213	60	50	10	86	50	72	56	50	307	36	50	213	60	50	9	52	50	72	56	50	327	0	50	213	60	50	10	86	50	72	56	50	307	36	50	213	60	50	9	52	50	72	56	50
StateGrid	139	1518208667330	18	0	1	0	1	0	1	4	62	4	50	234	54	50	159	29	50	124	25	50	41	84	50	302	71	50	307	23	50	1	13	50	41	84	50	302	71	50	307	23	50	1	13	50	62	4	50	234	54	50	159	29	50	124	25	50
StateGrid	139	1518208667330	19	1	1	0	0	0	1	4	316	42	50	163	2	50	342	67	50	208	83	50	333	25	50	151	14	50	232	40	50	76	2	50	333	25	50	151	14	50	232	40	50	76	2	50	316	42	50	163	2	50	342	67	50	208	83	50
