type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	631	1518208669357	0	1	0	1	0	1	0	3	227	76	50	13	63	50	279	86	50	294	24	50	245	71	50	65	95	50	279	86	50	153	63	50	245	71	50	65	95	50	279	86	50	153	63	50	227	76	50	13	63	50	279	86	50	294	24	50
StateGrid	631	1518208669357	1	1	1	0	1	1	0	2	69	17	50	247	51	50	91	62	50	175	77	50	352	52	50	247	51	50	312	94	50	175	77	50	69	17	50	247	51	50	91	62	50	175	77	50	352	52	50	247	51	50	312	94	50	175	77	50
StateGrid	631	1518208669357	2	1	0	1	0	1	0	4	307	82	50	324	19	50	10	79	50	79	66	50	301	73	50	73	39	50	166	37	50	11	30	50	301	73	50	73	39	50	166	37	50	11	30	50	307	82	50	324	19	50	10	79	50	79	66	50
StateGrid	631	1518208669357	3	1	0	1	1	0	1	4	208	84	50	17	49	50	350	48	50	204	26	50	296	49	50	16	4	50	196	81	50	86	99	50	208	84	50	17	49	50	350	48	50	204	26	50	296	49	50	16	4	50	196	81	50	86	99	50
StateGrid	631	1518208669357	4	0	0	1	0	0	1	1	148	23	50	80	82	50	53	79	50	135	54	50	148	23	50	128	24	50	53	79	50	135	54	50	148	23	50	80	82	50	53	79	50	135	54	50	148	23	50	128	24	50	53	79	50	135	54	50
StateGrid	631	1518208669357	5	0	1	0	1	0	1	1	61	24	50	272	95	50	200	25	50	323	46	50	61	24	50	28	95	50	200	25	50	323	46	50	61	24	50	28	95	50	200	25	50	323	46	50	61	24	50	272	95	50	200	25	50	323	46	50
StateGrid	631	1518208669357	6	0	0	1	1	1	0	1	259	44	50	318	63	50	238	97	50	234	87	50	259	44	50	75	98	50	238	97	50	234	87	50	259	44	50	75	98	50	238	97	50	234	87	50	259	44	50	318	63	50	238	97	50	234	87	50
StateGrid	631	1518208669357	7	0	1	0	1	0	1	3	245	2	50	258	52	50	279	0	50	17	77	50	236	34	50	258	52	50	50	75	50	152	11	50	236	34	50	258	52	50	50	75	50	152	11	50	245	2	50	258	52	50	279	0	50	17	77	50
StateGrid	631	1518208669357	8	0	1	0	1	0	1	2	95	35	50	202	92	50	44	90	50	319	93	50	87	26	50	202	92	50	106	20	50	319	93	50	87	26	50	202	92	50	106	20	50	319	93	50	95	35	50	202	92	50	44	90	50	319	93	50
StateGrid	631	1518208669357	9	1	0	1	1	0	1	4	153	67	50	166	47	50	252	28	50	271	40	50	309	59	50	7	94	50	201	36	50	104	35	50	153	67	50	166	47	50	252	28	50	271	40	50	309	59	50	7	94	50	201	36	50	104	35	50
