type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	221	1518208667690	0	1	0	1	0	1	0	4	13	31	50	54	52	50	21	78	50	109	3	50	220	3	50	211	23	50	257	56	50	21	7	50	220	3	50	211	23	50	257	56	50	21	7	50	13	31	50	54	52	50	21	78	50	109	3	50
StateGrid	221	1518208667690	1	1	0	1	0	1	0	4	296	42	50	270	38	50	337	99	50	19	47	50	134	41	50	120	17	50	131	81	50	128	32	50	134	41	50	120	17	50	131	81	50	128	32	50	296	42	50	270	38	50	337	99	50	19	47	50
StateGrid	221	1518208667690	2	0	1	0	1	0	1	1	352	15	50	212	1	50	141	10	50	56	50	50	352	15	50	149	9	50	141	10	50	56	50	50	352	15	50	149	9	50	141	10	50	56	50	50	352	15	50	212	1	50	141	10	50	56	50	50
StateGrid	221	1518208667690	3	1	0	1	1	0	1	3	55	60	50	335	75	50	253	52	50	216	70	50	55	60	50	311	33	50	26	3	50	239	47	50	55	60	50	335	75	50	253	52	50	216	70	50	55	60	50	311	33	50	26	3	50	239	47	50
StateGrid	221	1518208667700	4	0	0	1	1	1	0	1	231	26	50	246	77	50	207	0	50	6	42	50	231	26	50	224	8	50	207	0	50	6	42	50	231	26	50	224	8	50	207	0	50	6	42	50	231	26	50	246	77	50	207	0	50	6	42	50
StateGrid	221	1518208667700	5	0	0	1	0	0	1	2	171	5	50	26	32	50	150	85	50	170	24	50	223	76	50	26	32	50	150	85	50	221	72	50	171	5	50	26	32	50	150	85	50	170	24	50	223	76	50	26	32	50	150	85	50	221	72	50
StateGrid	221	1518208667700	6	1	1	0	0	0	1	4	332	67	50	138	63	50	344	65	50	200	36	50	152	33	50	123	44	50	202	99	50	15	12	50	152	33	50	123	44	50	202	99	50	15	12	50	332	67	50	138	63	50	344	65	50	200	36	50
StateGrid	221	1518208667701	7	0	1	0	1	0	1	2	57	96	50	75	11	50	251	36	50	71	25	50	57	96	50	63	5	50	283	99	50	71	25	50	57	96	50	63	5	50	283	99	50	71	25	50	57	96	50	75	11	50	251	36	50	71	25	50
StateGrid	221	1518208667701	8	1	0	1	0	1	0	3	108	92	50	178	53	50	269	63	50	131	32	50	24	1	50	230	90	50	342	4	50	131	32	50	24	1	50	230	90	50	342	4	50	131	32	50	108	92	50	178	53	50	269	63	50	131	32	50
StateGrid	221	1518208667701	9	0	0	1	0	0	1	4	289	90	50	39	62	50	254	37	50	96	7	50	71	60	50	267	86	50	309	7	50	26	21	50	289	90	50	39	62	50	254	37	50	96	7	50	71	60	50	267	86	50	309	7	50	26	21	50
StateGrid	221	1518208667701	10	0	0	1	0	0	1	2	23	85	50	18	10	50	15	61	50	160	24	50	326	36	50	18	10	50	264	82	50	160	24	50	23	85	50	18	10	50	15	61	50	160	24	50	326	36	50	18	10	50	264	82	50	160	24	50
StateGrid	221	1518208667701	11	1	0	1	1	0	1	1	173	53	50	21	81	50	222	44	50	180	96	50	330	56	50	21	81	50	222	44	50	180	96	50	173	53	50	21	81	50	222	44	50	180	96	50	330	56	50	21	81	50	222	44	50	180	96	50
StateGrid	221	1518208667702	12	1	0	1	1	0	1	3	190	42	50	350	94	50	236	70	50	354	6	50	190	42	50	315	1	50	181	58	50	20	81	50	190	42	50	350	94	50	236	70	50	354	6	50	190	42	50	315	1	50	181	58	50	20	81	50
StateGrid	221	1518208667702	13	1	1	0	1	1	0	1	214	38	50	127	62	50	157	48	50	203	52	50	214	38	50	127	62	50	330	49	50	203	52	50	214	38	50	127	62	50	157	48	50	203	52	50	214	38	50	127	62	50	330	49	50	203	52	50
StateGrid	221	1518208667702	14	1	0	1	1	0	1	3	319	68	50	257	56	50	15	81	50	204	8	50	36	46	50	250	68	50	14	7	50	204	8	50	319	68	50	257	56	50	15	81	50	204	8	50	36	46	50	250	68	50	14	7	50	204	8	50
StateGrid	221	1518208667702	15	0	1	0	0	1	0	1	324	9	50	309	29	50	256	49	50	81	54	50	324	9	50	309	29	50	256	49	50	128	76	50	324	9	50	309	29	50	256	49	50	81	54	50	324	9	50	309	29	50	256	49	50	128	76	50
StateGrid	221	1518208667702	16	0	0	1	1	1	0	2	204	30	50	252	58	50	294	56	50	9	98	50	204	30	50	252	58	50	45	47	50	154	8	50	204	30	50	252	58	50	45	47	50	154	8	50	204	30	50	252	58	50	294	56	50	9	98	50
StateGrid	221	1518208667702	17	1	1	0	1	1	0	2	60	31	50	324	70	50	286	5	50	359	47	50	153	79	50	324	70	50	244	88	50	359	47	50	60	31	50	324	70	50	286	5	50	359	47	50	153	79	50	324	70	50	244	88	50	359	47	50
StateGrid	221	1518208667703	18	0	0	1	1	1	0	3	88	21	50	215	47	50	18	19	50	114	4	50	347	23	50	332	42	50	18	19	50	135	80	50	347	23	50	332	42	50	18	19	50	135	80	50	88	21	50	215	47	50	18	19	50	114	4	50
StateGrid	221	1518208667703	19	1	0	1	1	0	1	4	32	0	50	179	56	50	281	70	50	138	92	50	337	3	50	294	34	50	157	34	50	154	71	50	32	0	50	179	56	50	281	70	50	138	92	50	337	3	50	294	34	50	157	34	50	154	71	50
