type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	498	1518208668840	0	0	1	0	0	1	0	1	322	33	50	0	51	50	82	48	50	45	22	50	322	33	50	0	51	50	82	48	50	249	57	50	322	33	50	0	51	50	82	48	50	45	22	50	322	33	50	0	51	50	82	48	50	249	57	50
StateGrid	498	1518208668840	1	1	0	1	1	0	1	1	19	97	50	20	0	50	349	60	50	240	49	50	211	50	50	20	0	50	349	60	50	240	49	50	19	97	50	20	0	50	349	60	50	240	49	50	211	50	50	20	0	50	349	60	50	240	49	50
StateGrid	498	1518208668840	2	1	0	1	0	1	0	4	194	90	50	297	76	50	307	58	50	301	51	50	109	61	50	328	59	50	109	53	50	334	13	50	109	61	50	328	59	50	109	53	50	334	13	50	194	90	50	297	76	50	307	58	50	301	51	50
StateGrid	498	1518208668842	3	0	0	1	1	1	0	4	215	51	50	183	89	50	111	38	50	338	95	50	80	21	50	168	10	50	282	89	50	245	86	50	80	21	50	168	10	50	282	89	50	245	86	50	215	51	50	183	89	50	111	38	50	338	95	50
StateGrid	498	1518208668842	4	1	1	0	0	0	1	4	151	68	50	139	16	50	172	32	50	265	3	50	185	89	50	276	9	50	144	66	50	160	55	50	185	89	50	276	9	50	144	66	50	160	55	50	151	68	50	139	16	50	172	32	50	265	3	50
StateGrid	498	1518208668842	5	1	0	1	0	1	0	2	189	0	50	104	52	50	293	6	50	306	89	50	189	0	50	215	77	50	293	6	50	58	24	50	189	0	50	215	77	50	293	6	50	58	24	50	189	0	50	104	52	50	293	6	50	306	89	50
StateGrid	498	1518208668842	6	0	1	0	0	1	0	1	332	71	50	55	8	50	119	13	50	89	77	50	332	71	50	55	8	50	39	30	50	89	77	50	332	71	50	55	8	50	119	13	50	89	77	50	332	71	50	55	8	50	39	30	50	89	77	50
StateGrid	498	1518208668842	7	1	1	0	0	0	1	4	251	57	50	80	63	50	1	7	50	240	9	50	259	1	50	141	11	50	259	3	50	289	6	50	259	1	50	141	11	50	259	3	50	289	6	50	251	57	50	80	63	50	1	7	50	240	9	50
StateGrid	498	1518208668842	8	0	1	0	1	0	1	3	97	24	50	146	26	50	139	4	50	106	73	50	49	63	50	146	26	50	275	21	50	254	0	50	49	63	50	146	26	50	275	21	50	254	0	50	97	24	50	146	26	50	139	4	50	106	73	50
StateGrid	498	1518208668842	9	1	0	1	1	0	1	2	43	80	50	172	78	50	37	1	50	74	59	50	43	80	50	172	78	50	50	94	50	11	15	50	43	80	50	172	78	50	37	1	50	74	59	50	43	80	50	172	78	50	50	94	50	11	15	50
