type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	414	1518208668481	0	1	1	0	0	0	1	2	277	20	50	183	78	50	30	12	50	275	13	50	51	28	50	183	78	50	30	12	50	27	63	50	51	28	50	183	78	50	30	12	50	27	63	50	277	20	50	183	78	50	30	12	50	275	13	50
StateGrid	414	1518208668481	1	0	1	0	0	1	0	2	93	58	50	245	55	50	271	91	50	254	50	50	93	58	50	245	55	50	32	90	50	59	17	50	93	58	50	245	55	50	271	91	50	254	50	50	93	58	50	245	55	50	32	90	50	59	17	50
StateGrid	414	1518208668481	2	1	0	1	0	1	0	1	160	94	50	261	1	50	14	63	50	266	84	50	160	94	50	261	1	50	14	63	50	273	38	50	160	94	50	261	1	50	14	63	50	273	38	50	160	94	50	261	1	50	14	63	50	266	84	50
StateGrid	414	1518208668481	3	0	1	0	1	0	1	3	125	66	50	74	65	50	108	38	50	28	81	50	2	11	50	354	68	50	108	38	50	0	82	50	2	11	50	354	68	50	108	38	50	0	82	50	125	66	50	74	65	50	108	38	50	28	81	50
StateGrid	414	1518208668482	4	1	0	1	0	1	0	2	43	50	50	309	26	50	155	16	50	234	55	50	43	50	50	309	26	50	255	81	50	257	49	50	43	50	50	309	26	50	255	81	50	257	49	50	43	50	50	309	26	50	155	16	50	234	55	50
StateGrid	414	1518208668482	5	0	0	1	0	0	1	1	163	27	50	47	46	50	300	58	50	94	76	50	163	27	50	47	46	50	300	58	50	35	81	50	163	27	50	47	46	50	300	58	50	94	76	50	163	27	50	47	46	50	300	58	50	35	81	50
StateGrid	414	1518208668482	6	1	1	0	1	1	0	1	185	54	50	118	40	50	276	76	50	107	6	50	185	54	50	118	40	50	307	52	50	107	6	50	185	54	50	118	40	50	276	76	50	107	6	50	185	54	50	118	40	50	307	52	50	107	6	50
StateGrid	414	1518208668482	7	1	0	1	1	0	1	2	272	12	50	20	77	50	33	91	50	41	35	50	280	91	50	20	77	50	283	57	50	41	35	50	272	12	50	20	77	50	33	91	50	41	35	50	280	91	50	20	77	50	283	57	50	41	35	50
StateGrid	414	1518208668482	8	0	1	0	1	0	1	4	101	34	50	250	34	50	220	58	50	357	84	50	357	13	50	158	5	50	149	74	50	49	43	50	357	13	50	158	5	50	149	74	50	49	43	50	101	34	50	250	34	50	220	58	50	357	84	50
StateGrid	414	1518208668482	9	1	0	1	1	0	1	3	247	77	50	148	45	50	274	1	50	239	55	50	260	89	50	148	45	50	40	82	50	18	22	50	247	77	50	148	45	50	274	1	50	239	55	50	260	89	50	148	45	50	40	82	50	18	22	50
StateGrid	414	1518208668483	10	0	0	1	1	1	0	3	256	67	50	255	99	50	67	0	50	265	67	50	98	93	50	168	41	50	97	63	50	265	67	50	98	93	50	168	41	50	97	63	50	265	67	50	256	67	50	255	99	50	67	0	50	265	67	50
StateGrid	414	1518208668483	11	1	1	0	1	1	0	4	316	70	50	242	43	50	199	19	50	30	35	50	248	51	50	33	17	50	251	99	50	64	1	50	316	70	50	242	43	50	199	19	50	30	35	50	248	51	50	33	17	50	251	99	50	64	1	50
StateGrid	414	1518208668483	12	1	1	0	0	0	1	3	110	15	50	113	79	50	324	80	50	198	41	50	110	15	50	305	50	50	247	62	50	228	41	50	110	15	50	305	50	50	247	62	50	228	41	50	110	15	50	113	79	50	324	80	50	198	41	50
StateGrid	414	1518208668483	13	1	1	0	1	1	0	3	331	29	50	195	53	50	113	42	50	38	4	50	331	29	50	216	11	50	9	93	50	52	35	50	331	29	50	195	53	50	113	42	50	38	4	50	331	29	50	216	11	50	9	93	50	52	35	50
StateGrid	414	1518208668483	14	1	1	0	1	1	0	2	344	1	50	211	78	50	178	30	50	219	45	50	344	1	50	211	78	50	262	44	50	175	11	50	344	1	50	211	78	50	178	30	50	219	45	50	344	1	50	211	78	50	262	44	50	175	11	50
StateGrid	414	1518208668483	15	1	1	0	1	1	0	1	188	59	50	305	60	50	194	17	50	299	29	50	273	2	50	305	60	50	194	17	50	299	29	50	188	59	50	305	60	50	194	17	50	299	29	50	273	2	50	305	60	50	194	17	50	299	29	50
StateGrid	414	1518208668483	16	0	1	0	0	1	0	4	75	14	50	220	23	50	38	98	50	21	46	50	106	8	50	114	81	50	294	95	50	17	35	50	75	14	50	220	23	50	38	98	50	21	46	50	106	8	50	114	81	50	294	95	50	17	35	50
