type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	563	1518208669091	0	1	1	0	1	1	0	1	164	43	50	43	10	50	348	19	50	157	58	50	164	43	50	43	10	50	198	34	50	157	58	50	164	43	50	43	10	50	348	19	50	157	58	50	164	43	50	43	10	50	198	34	50	157	58	50
StateGrid	563	1518208669091	1	0	1	0	0	1	0	1	286	83	50	108	82	50	151	25	50	198	94	50	286	83	50	108	82	50	198	57	50	198	94	50	286	83	50	108	82	50	151	25	50	198	94	50	286	83	50	108	82	50	198	57	50	198	94	50
StateGrid	563	1518208669091	2	1	1	0	1	1	0	4	177	80	50	44	71	50	273	22	50	281	36	50	57	54	50	165	42	50	230	42	50	57	42	50	177	80	50	44	71	50	273	22	50	281	36	50	57	54	50	165	42	50	230	42	50	57	42	50
StateGrid	563	1518208669091	3	1	0	1	1	0	1	3	176	75	50	18	11	50	343	96	50	265	66	50	283	96	50	18	11	50	146	16	50	47	89	50	176	75	50	18	11	50	343	96	50	265	66	50	283	96	50	18	11	50	146	16	50	47	89	50
StateGrid	563	1518208669091	4	0	0	1	0	0	1	1	165	10	50	203	84	50	70	30	50	320	7	50	165	10	50	203	84	50	125	73	50	320	7	50	165	10	50	203	84	50	70	30	50	320	7	50	165	10	50	203	84	50	125	73	50	320	7	50
StateGrid	563	1518208669091	5	0	1	0	1	0	1	3	170	32	50	295	77	50	134	24	50	318	3	50	340	62	50	70	3	50	134	24	50	99	8	50	340	62	50	70	3	50	134	24	50	99	8	50	170	32	50	295	77	50	134	24	50	318	3	50
StateGrid	563	1518208669091	6	1	1	0	0	0	1	2	59	68	50	344	6	50	172	13	50	179	60	50	233	63	50	302	94	50	172	13	50	179	60	50	233	63	50	302	94	50	172	13	50	179	60	50	59	68	50	344	6	50	172	13	50	179	60	50
StateGrid	563	1518208669091	7	1	0	1	0	1	0	1	48	72	50	207	45	50	136	36	50	300	47	50	48	72	50	207	45	50	137	20	50	300	47	50	48	72	50	207	45	50	137	20	50	300	47	50	48	72	50	207	45	50	136	36	50	300	47	50
StateGrid	563	1518208669091	8	0	1	0	1	0	1	2	272	79	50	144	52	50	173	75	50	97	74	50	1	33	50	144	52	50	134	82	50	97	74	50	1	33	50	144	52	50	134	82	50	97	74	50	272	79	50	144	52	50	173	75	50	97	74	50
StateGrid	563	1518208669091	9	0	1	0	0	1	0	4	175	88	50	301	53	50	146	88	50	128	29	50	160	99	50	175	89	50	37	54	50	300	63	50	175	88	50	301	53	50	146	88	50	128	29	50	160	99	50	175	89	50	37	54	50	300	63	50
