type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	463	1518208668675	0	0	0	1	0	0	1	4	236	96	50	208	21	50	349	62	50	89	44	50	90	32	50	308	99	50	114	84	50	149	74	50	236	96	50	208	21	50	349	62	50	89	44	50	90	32	50	308	99	50	114	84	50	149	74	50
StateGrid	463	1518208668675	1	1	1	0	0	0	1	1	300	51	50	105	27	50	357	17	50	325	37	50	300	51	50	105	27	50	357	17	50	335	25	50	300	51	50	105	27	50	357	17	50	335	25	50	300	51	50	105	27	50	357	17	50	325	37	50
StateGrid	463	1518208668675	2	0	1	0	1	0	1	2	338	11	50	257	52	50	11	26	50	324	13	50	338	11	50	257	52	50	284	64	50	39	77	50	338	11	50	257	52	50	284	64	50	39	77	50	338	11	50	257	52	50	11	26	50	324	13	50
StateGrid	463	1518208668675	3	0	1	0	1	0	1	3	80	48	50	237	59	50	277	91	50	185	76	50	27	22	50	86	29	50	277	91	50	353	45	50	27	22	50	86	29	50	277	91	50	353	45	50	80	48	50	237	59	50	277	91	50	185	76	50
StateGrid	463	1518208668675	4	1	1	0	1	1	0	4	15	11	50	271	26	50	25	39	50	164	92	50	194	76	50	128	75	50	254	95	50	346	46	50	15	11	50	271	26	50	25	39	50	164	92	50	194	76	50	128	75	50	254	95	50	346	46	50
StateGrid	463	1518208668675	5	0	1	0	0	1	0	2	304	49	50	15	15	50	122	3	50	282	80	50	304	49	50	6	96	50	122	3	50	239	84	50	304	49	50	15	15	50	122	3	50	282	80	50	304	49	50	6	96	50	122	3	50	239	84	50
StateGrid	463	1518208668675	6	1	0	1	1	0	1	1	52	40	50	292	29	50	324	90	50	274	66	50	52	40	50	292	29	50	324	90	50	230	25	50	52	40	50	292	29	50	324	90	50	274	66	50	52	40	50	292	29	50	324	90	50	230	25	50
StateGrid	463	1518208668675	7	1	0	1	1	0	1	1	57	49	50	162	11	50	156	31	50	36	79	50	57	49	50	162	11	50	323	92	50	36	79	50	57	49	50	162	11	50	156	31	50	36	79	50	57	49	50	162	11	50	323	92	50	36	79	50
StateGrid	463	1518208668675	8	0	1	0	0	1	0	1	18	0	50	182	13	50	200	60	50	357	27	50	18	0	50	182	13	50	200	60	50	287	48	50	18	0	50	182	13	50	200	60	50	357	27	50	18	0	50	182	13	50	200	60	50	287	48	50
StateGrid	463	1518208668675	9	0	1	0	0	1	0	4	60	47	50	57	19	50	12	2	50	327	85	50	18	37	50	279	18	50	315	4	50	93	63	50	60	47	50	57	19	50	12	2	50	327	85	50	18	37	50	279	18	50	315	4	50	93	63	50
StateGrid	463	1518208668675	10	1	1	0	1	1	0	3	351	69	50	227	45	50	2	6	50	175	19	50	247	57	50	54	44	50	2	6	50	353	90	50	351	69	50	227	45	50	2	6	50	175	19	50	247	57	50	54	44	50	2	6	50	353	90	50
StateGrid	463	1518208668675	11	1	0	1	0	1	0	2	1	58	50	82	38	50	317	63	50	217	39	50	1	58	50	82	38	50	237	8	50	339	75	50	1	58	50	82	38	50	237	8	50	339	75	50	1	58	50	82	38	50	317	63	50	217	39	50
StateGrid	463	1518208668675	12	0	1	0	0	1	0	4	73	79	50	191	35	50	160	48	50	106	75	50	94	81	50	78	35	50	340	48	50	343	94	50	73	79	50	191	35	50	160	48	50	106	75	50	94	81	50	78	35	50	340	48	50	343	94	50
StateGrid	463	1518208668675	13	1	0	1	0	1	0	2	142	8	50	49	55	50	315	90	50	231	7	50	64	45	50	49	55	50	315	90	50	317	58	50	64	45	50	49	55	50	315	90	50	317	58	50	142	8	50	49	55	50	315	90	50	231	7	50
StateGrid	463	1518208668675	14	1	0	1	1	0	1	4	299	95	50	109	39	50	51	64	50	247	16	50	84	62	50	83	88	50	284	88	50	238	74	50	299	95	50	109	39	50	51	64	50	247	16	50	84	62	50	83	88	50	284	88	50	238	74	50
StateGrid	463	1518208668675	15	0	0	1	0	0	1	3	67	32	50	270	91	50	315	55	50	107	62	50	67	32	50	48	21	50	282	47	50	130	23	50	67	32	50	270	91	50	315	55	50	107	62	50	67	32	50	48	21	50	282	47	50	130	23	50
StateGrid	463	1518208668675	16	1	1	0	1	1	0	3	244	2	50	123	63	50	286	90	50	15	97	50	34	32	50	123	63	50	276	28	50	168	80	50	244	2	50	123	63	50	286	90	50	15	97	50	34	32	50	123	63	50	276	28	50	168	80	50
StateGrid	463	1518208668675	17	0	0	1	0	0	1	3	122	68	50	62	97	50	313	51	50	159	17	50	260	80	50	243	8	50	313	51	50	135	12	50	122	68	50	62	97	50	313	51	50	159	17	50	260	80	50	243	8	50	313	51	50	135	12	50
StateGrid	463	1518208668675	18	1	0	1	0	1	0	1	51	6	50	108	28	50	305	96	50	11	92	50	51	6	50	108	28	50	212	72	50	11	92	50	51	6	50	108	28	50	212	72	50	11	92	50	51	6	50	108	28	50	305	96	50	11	92	50
StateGrid	463	1518208668675	19	0	1	0	0	1	0	2	90	12	50	110	15	50	166	9	50	240	4	50	75	99	50	110	15	50	23	50	50	240	4	50	90	12	50	110	15	50	166	9	50	240	4	50	75	99	50	110	15	50	23	50	50	240	4	50
