type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	950	1518208670433	0	1	1	0	0	0	1	4	21	26	50	259	8	50	329	95	50	126	21	50	102	68	50	136	4	50	246	11	50	120	36	50	102	68	50	136	4	50	246	11	50	120	36	50	21	26	50	259	8	50	329	95	50	126	21	50
StateGrid	950	1518208670433	1	0	0	1	1	1	0	2	160	80	50	39	51	50	333	67	50	96	70	50	160	80	50	108	72	50	318	64	50	96	70	50	160	80	50	108	72	50	318	64	50	96	70	50	160	80	50	39	51	50	333	67	50	96	70	50
StateGrid	950	1518208670433	2	0	1	0	1	0	1	1	80	15	50	19	55	50	319	64	50	64	55	50	80	15	50	19	55	50	319	64	50	5	92	50	80	15	50	19	55	50	319	64	50	5	92	50	80	15	50	19	55	50	319	64	50	64	55	50
StateGrid	950	1518208670434	3	0	1	0	0	1	0	2	205	41	50	351	89	50	63	47	50	204	35	50	205	41	50	233	24	50	63	47	50	34	64	50	205	41	50	351	89	50	63	47	50	204	35	50	205	41	50	233	24	50	63	47	50	34	64	50
StateGrid	950	1518208670434	4	1	0	1	0	1	0	2	338	40	50	183	50	50	7	52	50	90	59	50	338	40	50	183	50	50	343	99	50	314	78	50	338	40	50	183	50	50	343	99	50	314	78	50	338	40	50	183	50	50	7	52	50	90	59	50
StateGrid	950	1518208670434	5	1	0	1	0	1	0	2	352	63	50	156	59	50	114	90	50	53	85	50	352	63	50	10	12	50	114	90	50	281	97	50	352	63	50	10	12	50	114	90	50	281	97	50	352	63	50	156	59	50	114	90	50	53	85	50
StateGrid	950	1518208670434	6	0	0	1	0	0	1	1	117	47	50	276	10	50	229	91	50	248	71	50	117	47	50	276	10	50	234	31	50	248	71	50	117	47	50	276	10	50	229	91	50	248	71	50	117	47	50	276	10	50	234	31	50	248	71	50
StateGrid	950	1518208670434	7	1	1	0	1	1	0	3	31	8	50	68	58	50	243	81	50	309	27	50	283	16	50	3	7	50	243	81	50	134	27	50	31	8	50	68	58	50	243	81	50	309	27	50	283	16	50	3	7	50	243	81	50	134	27	50
StateGrid	950	1518208670434	8	0	0	1	1	1	0	3	336	0	50	260	68	50	332	22	50	352	71	50	290	55	50	346	10	50	55	19	50	352	71	50	290	55	50	346	10	50	55	19	50	352	71	50	336	0	50	260	68	50	332	22	50	352	71	50
StateGrid	950	1518208670434	9	0	0	1	0	0	1	1	294	33	50	180	53	50	322	34	50	18	18	50	294	33	50	180	53	50	45	45	50	18	18	50	294	33	50	180	53	50	322	34	50	18	18	50	294	33	50	180	53	50	45	45	50	18	18	50
StateGrid	950	1518208670434	10	0	0	1	1	1	0	4	332	53	50	143	6	50	201	71	50	89	10	50	300	9	50	71	5	50	338	51	50	34	23	50	300	9	50	71	5	50	338	51	50	34	23	50	332	53	50	143	6	50	201	71	50	89	10	50
StateGrid	950	1518208670435	11	0	1	0	0	1	0	1	219	78	50	318	70	50	140	96	50	134	92	50	219	78	50	318	70	50	165	39	50	134	92	50	219	78	50	318	70	50	140	96	50	134	92	50	219	78	50	318	70	50	165	39	50	134	92	50
StateGrid	950	1518208670435	12	0	1	0	1	0	1	3	298	98	50	193	95	50	3	66	50	181	51	50	115	86	50	183	31	50	3	66	50	297	43	50	115	86	50	183	31	50	3	66	50	297	43	50	298	98	50	193	95	50	3	66	50	181	51	50
StateGrid	950	1518208670435	13	1	0	1	1	0	1	4	270	49	50	312	60	50	55	95	50	233	68	50	266	95	50	206	8	50	170	43	50	289	41	50	270	49	50	312	60	50	55	95	50	233	68	50	266	95	50	206	8	50	170	43	50	289	41	50
StateGrid	950	1518208670435	14	1	1	0	0	0	1	3	226	27	50	135	43	50	333	70	50	335	81	50	226	27	50	309	72	50	221	13	50	38	91	50	226	27	50	309	72	50	221	13	50	38	91	50	226	27	50	135	43	50	333	70	50	335	81	50
StateGrid	950	1518208670435	15	0	1	0	1	0	1	3	225	6	50	145	50	50	260	25	50	20	26	50	225	6	50	340	9	50	36	34	50	274	57	50	225	6	50	340	9	50	36	34	50	274	57	50	225	6	50	145	50	50	260	25	50	20	26	50
StateGrid	950	1518208670435	16	1	1	0	1	1	0	2	342	49	50	131	33	50	267	85	50	79	89	50	72	18	50	131	33	50	267	85	50	258	53	50	342	49	50	131	33	50	267	85	50	79	89	50	72	18	50	131	33	50	267	85	50	258	53	50
StateGrid	950	1518208670435	17	1	0	1	0	1	0	4	223	85	50	200	63	50	315	48	50	191	11	50	198	58	50	148	67	50	345	9	50	60	20	50	198	58	50	148	67	50	345	9	50	60	20	50	223	85	50	200	63	50	315	48	50	191	11	50
StateGrid	950	1518208670436	18	1	1	0	0	0	1	4	183	74	50	199	96	50	170	89	50	301	25	50	260	77	50	327	34	50	209	64	50	147	40	50	260	77	50	327	34	50	209	64	50	147	40	50	183	74	50	199	96	50	170	89	50	301	25	50
StateGrid	950	1518208670436	19	1	1	0	0	0	1	1	313	67	50	336	9	50	98	61	50	250	5	50	313	67	50	336	9	50	98	61	50	306	37	50	313	67	50	336	9	50	98	61	50	306	37	50	313	67	50	336	9	50	98	61	50	250	5	50
