type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	299	1518208667999	0	0	1	0	1	0	1	4	297	24	50	354	53	50	268	73	50	278	52	50	258	21	50	125	28	50	6	27	50	94	39	50	258	21	50	125	28	50	6	27	50	94	39	50	297	24	50	354	53	50	268	73	50	278	52	50
StateGrid	299	1518208667999	1	0	1	0	0	1	0	3	190	30	50	64	39	50	62	72	50	16	27	50	68	15	50	64	39	50	86	57	50	291	82	50	190	30	50	64	39	50	62	72	50	16	27	50	68	15	50	64	39	50	86	57	50	291	82	50
StateGrid	299	1518208668001	2	0	0	1	1	1	0	3	341	6	50	13	95	50	329	19	50	2	37	50	341	6	50	147	72	50	171	62	50	147	31	50	341	6	50	147	72	50	171	62	50	147	31	50	341	6	50	13	95	50	329	19	50	2	37	50
StateGrid	299	1518208668001	3	0	1	0	1	0	1	2	291	60	50	313	0	50	165	25	50	87	33	50	207	66	50	84	93	50	165	25	50	87	33	50	207	66	50	84	93	50	165	25	50	87	33	50	291	60	50	313	0	50	165	25	50	87	33	50
StateGrid	299	1518208668001	4	1	1	0	0	0	1	1	217	35	50	37	53	50	181	56	50	306	58	50	189	21	50	37	53	50	181	56	50	306	58	50	189	21	50	37	53	50	181	56	50	306	58	50	217	35	50	37	53	50	181	56	50	306	58	50
StateGrid	299	1518208668001	5	1	0	1	1	0	1	2	105	20	50	179	61	50	277	44	50	344	15	50	105	20	50	139	20	50	105	45	50	344	15	50	105	20	50	179	61	50	277	44	50	344	15	50	105	20	50	139	20	50	105	45	50	344	15	50
StateGrid	299	1518208668001	6	0	0	1	1	1	0	2	2	78	50	108	46	50	101	34	50	109	57	50	2	78	50	264	45	50	217	4	50	109	57	50	2	78	50	264	45	50	217	4	50	109	57	50	2	78	50	108	46	50	101	34	50	109	57	50
StateGrid	299	1518208668001	7	1	0	1	1	0	1	4	20	64	50	166	49	50	109	64	50	335	3	50	143	99	50	199	9	50	263	91	50	47	56	50	20	64	50	166	49	50	109	64	50	335	3	50	143	99	50	199	9	50	263	91	50	47	56	50
StateGrid	299	1518208668001	8	0	1	0	1	0	1	3	352	66	50	124	14	50	210	65	50	283	51	50	2	33	50	335	41	50	256	47	50	283	51	50	2	33	50	335	41	50	256	47	50	283	51	50	352	66	50	124	14	50	210	65	50	283	51	50
StateGrid	299	1518208668002	9	1	1	0	1	1	0	3	342	61	50	64	74	50	101	3	50	206	9	50	140	49	50	214	74	50	101	3	50	152	60	50	342	61	50	64	74	50	101	3	50	206	9	50	140	49	50	214	74	50	101	3	50	152	60	50
StateGrid	299	1518208668002	10	0	0	1	0	0	1	4	175	5	50	105	40	50	319	22	50	103	97	50	284	13	50	84	29	50	254	76	50	145	90	50	175	5	50	105	40	50	319	22	50	103	97	50	284	13	50	84	29	50	254	76	50	145	90	50
StateGrid	299	1518208668002	11	0	0	1	0	0	1	2	91	35	50	253	62	50	358	73	50	61	23	50	91	35	50	142	8	50	319	41	50	61	23	50	91	35	50	253	62	50	358	73	50	61	23	50	91	35	50	142	8	50	319	41	50	61	23	50
StateGrid	299	1518208668002	12	1	0	1	0	1	0	1	100	29	50	214	7	50	109	45	50	142	84	50	100	29	50	214	7	50	220	63	50	142	84	50	100	29	50	214	7	50	220	63	50	142	84	50	100	29	50	214	7	50	109	45	50	142	84	50
StateGrid	299	1518208668002	13	1	1	0	0	0	1	1	17	12	50	20	7	50	234	41	50	289	42	50	17	12	50	20	7	50	234	41	50	325	32	50	17	12	50	20	7	50	234	41	50	325	32	50	17	12	50	20	7	50	234	41	50	289	42	50
StateGrid	299	1518208668002	14	1	0	1	0	1	0	4	337	3	50	224	57	50	29	15	50	0	57	50	126	77	50	155	85	50	46	5	50	297	26	50	126	77	50	155	85	50	46	5	50	297	26	50	337	3	50	224	57	50	29	15	50	0	57	50
StateGrid	299	1518208668002	15	0	0	1	0	0	1	4	62	94	50	125	80	50	277	72	50	72	9	50	183	30	50	33	18	50	279	45	50	358	98	50	62	94	50	125	80	50	277	72	50	72	9	50	183	30	50	33	18	50	279	45	50	358	98	50
StateGrid	299	1518208668002	16	0	1	0	1	0	1	2	108	56	50	210	92	50	75	8	50	267	7	50	108	56	50	242	74	50	75	8	50	98	89	50	108	56	50	242	74	50	75	8	50	98	89	50	108	56	50	210	92	50	75	8	50	267	7	50
StateGrid	299	1518208668002	17	0	0	1	1	1	0	3	116	63	50	106	24	50	68	28	50	186	28	50	26	15	50	13	42	50	146	11	50	186	28	50	26	15	50	13	42	50	146	11	50	186	28	50	116	63	50	106	24	50	68	28	50	186	28	50
StateGrid	299	1518208668002	18	1	1	0	0	0	1	1	68	82	50	24	34	50	15	97	50	69	40	50	68	82	50	44	30	50	15	97	50	69	40	50	68	82	50	44	30	50	15	97	50	69	40	50	68	82	50	24	34	50	15	97	50	69	40	50
StateGrid	299	1518208668002	19	0	0	1	1	1	0	1	310	99	50	184	6	50	319	93	50	4	78	50	189	25	50	184	6	50	319	93	50	4	78	50	189	25	50	184	6	50	319	93	50	4	78	50	310	99	50	184	6	50	319	93	50	4	78	50
