type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	974	1518208670510	0	1	0	1	0	1	0	1	128	63	50	249	73	50	77	27	50	7	52	50	128	63	50	182	47	50	77	27	50	7	52	50	128	63	50	182	47	50	77	27	50	7	52	50	128	63	50	249	73	50	77	27	50	7	52	50
StateGrid	974	1518208670510	1	1	1	0	1	1	0	3	173	73	50	158	62	50	91	36	50	20	50	50	318	72	50	88	85	50	158	69	50	20	50	50	173	73	50	158	62	50	91	36	50	20	50	50	318	72	50	88	85	50	158	69	50	20	50	50
StateGrid	974	1518208670510	2	1	0	1	0	1	0	2	68	37	50	339	55	50	293	26	50	104	29	50	68	37	50	280	43	50	293	26	50	295	22	50	68	37	50	280	43	50	293	26	50	295	22	50	68	37	50	339	55	50	293	26	50	104	29	50
StateGrid	974	1518208670510	3	0	0	1	1	1	0	4	264	59	50	21	75	50	123	57	50	156	43	50	166	51	50	196	39	50	8	43	50	262	68	50	166	51	50	196	39	50	8	43	50	262	68	50	264	59	50	21	75	50	123	57	50	156	43	50
StateGrid	974	1518208670510	4	0	1	0	0	1	0	2	229	69	50	9	91	50	170	94	50	327	68	50	287	91	50	338	89	50	170	94	50	327	68	50	229	69	50	9	91	50	170	94	50	327	68	50	287	91	50	338	89	50	170	94	50	327	68	50
StateGrid	974	1518208670510	5	1	1	0	1	1	0	2	263	14	50	273	96	50	213	94	50	144	34	50	210	79	50	113	40	50	213	94	50	144	34	50	263	14	50	273	96	50	213	94	50	144	34	50	210	79	50	113	40	50	213	94	50	144	34	50
StateGrid	974	1518208670510	6	0	1	0	0	1	0	3	320	26	50	168	90	50	192	81	50	149	81	50	320	26	50	175	29	50	15	51	50	39	18	50	320	26	50	168	90	50	192	81	50	149	81	50	320	26	50	175	29	50	15	51	50	39	18	50
StateGrid	974	1518208670510	7	0	1	0	1	0	1	4	354	38	50	253	73	50	189	35	50	358	40	50	229	4	50	245	52	50	330	65	50	282	80	50	229	4	50	245	52	50	330	65	50	282	80	50	354	38	50	253	73	50	189	35	50	358	40	50
StateGrid	974	1518208670510	8	0	0	1	1	1	0	1	45	50	50	177	91	50	226	24	50	346	63	50	45	50	50	177	91	50	36	17	50	346	63	50	45	50	50	177	91	50	36	17	50	346	63	50	45	50	50	177	91	50	226	24	50	346	63	50
StateGrid	974	1518208670510	9	0	0	1	1	1	0	3	120	91	50	79	96	50	54	84	50	123	12	50	120	91	50	340	55	50	293	68	50	210	64	50	120	91	50	340	55	50	293	68	50	210	64	50	120	91	50	79	96	50	54	84	50	123	12	50
StateGrid	974	1518208670514	10	0	0	1	1	1	0	4	202	7	50	148	71	50	63	95	50	224	19	50	307	88	50	202	90	50	250	65	50	96	5	50	307	88	50	202	90	50	250	65	50	96	5	50	202	7	50	148	71	50	63	95	50	224	19	50
StateGrid	974	1518208670514	11	1	1	0	1	1	0	3	76	6	50	272	24	50	18	4	50	335	92	50	339	77	50	264	24	50	78	51	50	335	92	50	76	6	50	272	24	50	18	4	50	335	92	50	339	77	50	264	24	50	78	51	50	335	92	50
StateGrid	974	1518208670514	12	1	1	0	1	1	0	1	246	20	50	216	70	50	34	19	50	186	40	50	246	20	50	216	70	50	191	90	50	186	40	50	246	20	50	216	70	50	34	19	50	186	40	50	246	20	50	216	70	50	191	90	50	186	40	50
StateGrid	974	1518208670514	13	1	0	1	0	1	0	4	3	93	50	316	74	50	225	76	50	331	94	50	36	53	50	82	53	50	87	85	50	128	89	50	36	53	50	82	53	50	87	85	50	128	89	50	3	93	50	316	74	50	225	76	50	331	94	50
StateGrid	974	1518208670514	14	0	1	0	0	1	0	3	159	86	50	29	66	50	77	40	50	328	37	50	109	93	50	29	66	50	85	74	50	236	79	50	159	86	50	29	66	50	77	40	50	328	37	50	109	93	50	29	66	50	85	74	50	236	79	50
StateGrid	974	1518208670514	15	0	1	0	0	1	0	4	20	98	50	167	89	50	281	3	50	141	2	50	43	78	50	236	14	50	275	81	50	82	78	50	20	98	50	167	89	50	281	3	50	141	2	50	43	78	50	236	14	50	275	81	50	82	78	50
StateGrid	974	1518208670514	16	1	0	1	0	1	0	1	283	1	50	14	91	50	162	53	50	282	78	50	283	1	50	14	91	50	206	32	50	282	78	50	283	1	50	14	91	50	206	32	50	282	78	50	283	1	50	14	91	50	162	53	50	282	78	50
StateGrid	974	1518208670514	17	0	0	1	0	0	1	2	243	73	50	23	33	50	216	32	50	323	47	50	88	3	50	23	33	50	216	32	50	330	8	50	243	73	50	23	33	50	216	32	50	323	47	50	88	3	50	23	33	50	216	32	50	330	8	50
StateGrid	974	1518208670514	18	0	0	1	1	1	0	1	167	34	50	88	71	50	309	89	50	322	29	50	167	34	50	88	71	50	227	68	50	322	29	50	167	34	50	88	71	50	227	68	50	322	29	50	167	34	50	88	71	50	309	89	50	322	29	50
StateGrid	974	1518208670514	19	1	0	1	0	1	0	2	317	82	50	7	81	50	227	18	50	142	48	50	6	2	50	7	81	50	227	18	50	104	22	50	6	2	50	7	81	50	227	18	50	104	22	50	317	82	50	7	81	50	227	18	50	142	48	50
