type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	803	1518208669963	0	1	1	0	1	1	0	4	62	98	50	48	85	50	20	37	50	353	9	50	207	77	50	128	33	50	213	71	50	267	91	50	62	98	50	48	85	50	20	37	50	353	9	50	207	77	50	128	33	50	213	71	50	267	91	50
StateGrid	803	1518208669963	1	1	1	0	0	0	1	2	231	25	50	124	61	50	319	52	50	255	45	50	321	58	50	172	58	50	319	52	50	255	45	50	321	58	50	172	58	50	319	52	50	255	45	50	231	25	50	124	61	50	319	52	50	255	45	50
StateGrid	803	1518208669963	2	1	1	0	0	0	1	2	182	34	50	225	88	50	245	22	50	131	35	50	182	34	50	165	61	50	245	22	50	315	12	50	182	34	50	165	61	50	245	22	50	315	12	50	182	34	50	225	88	50	245	22	50	131	35	50
StateGrid	803	1518208669963	3	0	0	1	0	0	1	1	259	31	50	139	87	50	251	40	50	20	73	50	143	18	50	139	87	50	251	40	50	20	73	50	259	31	50	139	87	50	251	40	50	20	73	50	143	18	50	139	87	50	251	40	50	20	73	50
StateGrid	803	1518208669963	4	0	0	1	1	1	0	3	326	20	50	354	3	50	235	62	50	69	57	50	326	20	50	337	23	50	289	42	50	340	57	50	326	20	50	337	23	50	289	42	50	340	57	50	326	20	50	354	3	50	235	62	50	69	57	50
StateGrid	803	1518208669963	5	1	0	1	0	1	0	4	306	64	50	174	51	50	167	39	50	80	8	50	79	68	50	303	9	50	163	71	50	100	82	50	79	68	50	303	9	50	163	71	50	100	82	50	306	64	50	174	51	50	167	39	50	80	8	50
StateGrid	803	1518208669963	6	0	0	1	1	1	0	1	102	60	50	256	72	50	76	70	50	308	37	50	120	36	50	256	72	50	76	70	50	308	37	50	120	36	50	256	72	50	76	70	50	308	37	50	102	60	50	256	72	50	76	70	50	308	37	50
StateGrid	803	1518208669963	7	0	1	0	0	1	0	4	179	92	50	148	38	50	210	17	50	103	99	50	51	15	50	10	62	50	187	73	50	323	55	50	179	92	50	148	38	50	210	17	50	103	99	50	51	15	50	10	62	50	187	73	50	323	55	50
StateGrid	803	1518208669964	8	0	1	0	0	1	0	1	300	30	50	270	3	50	334	37	50	191	61	50	300	30	50	270	3	50	334	37	50	298	20	50	300	30	50	270	3	50	334	37	50	191	61	50	300	30	50	270	3	50	334	37	50	298	20	50
StateGrid	803	1518208669964	9	0	1	0	1	0	1	3	138	20	50	8	54	50	220	7	50	355	75	50	138	20	50	74	39	50	259	83	50	6	45	50	138	20	50	74	39	50	259	83	50	6	45	50	138	20	50	8	54	50	220	7	50	355	75	50
StateGrid	803	1518208669964	10	0	1	0	1	0	1	4	181	66	50	201	37	50	46	11	50	336	53	50	114	29	50	134	76	50	284	61	50	161	2	50	114	29	50	134	76	50	284	61	50	161	2	50	181	66	50	201	37	50	46	11	50	336	53	50
StateGrid	803	1518208669964	11	0	0	1	1	1	0	3	302	9	50	332	60	50	356	21	50	9	83	50	342	31	50	113	99	50	356	21	50	111	22	50	342	31	50	113	99	50	356	21	50	111	22	50	302	9	50	332	60	50	356	21	50	9	83	50
StateGrid	803	1518208669964	12	1	1	0	0	0	1	2	358	62	50	240	88	50	281	89	50	281	53	50	150	3	50	195	65	50	281	89	50	281	53	50	150	3	50	195	65	50	281	89	50	281	53	50	358	62	50	240	88	50	281	89	50	281	53	50
StateGrid	803	1518208669964	13	1	0	1	0	1	0	1	3	97	50	90	51	50	238	40	50	350	39	50	3	97	50	90	51	50	238	40	50	270	49	50	3	97	50	90	51	50	238	40	50	270	49	50	3	97	50	90	51	50	238	40	50	350	39	50
StateGrid	803	1518208669964	14	0	1	0	1	0	1	4	71	18	50	266	35	50	31	17	50	348	78	50	209	98	50	78	77	50	205	72	50	181	73	50	209	98	50	78	77	50	205	72	50	181	73	50	71	18	50	266	35	50	31	17	50	348	78	50
StateGrid	803	1518208669964	15	1	1	0	1	1	0	2	350	58	50	318	66	50	286	48	50	13	89	50	350	58	50	6	68	50	351	14	50	13	89	50	350	58	50	318	66	50	286	48	50	13	89	50	350	58	50	6	68	50	351	14	50	13	89	50
StateGrid	803	1518208669964	16	0	1	0	1	0	1	3	223	9	50	98	19	50	291	2	50	343	15	50	223	9	50	226	81	50	187	43	50	97	47	50	223	9	50	226	81	50	187	43	50	97	47	50	223	9	50	98	19	50	291	2	50	343	15	50
StateGrid	803	1518208669964	17	0	0	1	0	0	1	2	266	80	50	227	63	50	354	86	50	195	31	50	266	80	50	20	87	50	354	86	50	176	40	50	266	80	50	227	63	50	354	86	50	195	31	50	266	80	50	20	87	50	354	86	50	176	40	50
StateGrid	803	1518208669964	18	1	0	1	0	1	0	1	323	48	50	215	43	50	75	32	50	285	50	50	323	48	50	215	43	50	75	32	50	238	1	50	323	48	50	215	43	50	75	32	50	238	1	50	323	48	50	215	43	50	75	32	50	285	50	50
StateGrid	803	1518208669964	19	1	0	1	0	1	0	3	123	13	50	131	35	50	93	74	50	333	21	50	123	13	50	114	3	50	347	66	50	115	68	50	123	13	50	114	3	50	347	66	50	115	68	50	123	13	50	131	35	50	93	74	50	333	21	50
