type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	211	1518208667647	0	1	1	0	1	1	0	2	92	17	50	135	88	50	155	45	50	212	49	50	31	83	50	162	54	50	155	45	50	212	49	50	92	17	50	135	88	50	155	45	50	212	49	50	31	83	50	162	54	50	155	45	50	212	49	50
StateGrid	211	1518208667647	1	0	0	1	0	0	1	3	219	42	50	158	76	50	343	88	50	22	88	50	219	42	50	221	72	50	5	6	50	207	7	50	219	42	50	158	76	50	343	88	50	22	88	50	219	42	50	221	72	50	5	6	50	207	7	50
StateGrid	211	1518208667649	2	1	1	0	0	0	1	4	160	79	50	131	75	50	157	30	50	281	21	50	30	39	50	290	55	50	52	91	50	331	89	50	30	39	50	290	55	50	52	91	50	331	89	50	160	79	50	131	75	50	157	30	50	281	21	50
StateGrid	211	1518208667649	3	0	0	1	1	1	0	3	110	5	50	227	58	50	329	10	50	242	80	50	314	8	50	104	48	50	274	18	50	242	80	50	314	8	50	104	48	50	274	18	50	242	80	50	110	5	50	227	58	50	329	10	50	242	80	50
StateGrid	211	1518208667649	4	0	1	0	0	1	0	1	21	57	50	309	61	50	21	35	50	129	44	50	21	57	50	147	97	50	21	35	50	129	44	50	21	57	50	309	61	50	21	35	50	129	44	50	21	57	50	147	97	50	21	35	50	129	44	50
StateGrid	211	1518208667649	5	0	1	0	1	0	1	2	148	43	50	244	82	50	284	86	50	304	40	50	148	43	50	330	40	50	145	21	50	304	40	50	148	43	50	330	40	50	145	21	50	304	40	50	148	43	50	244	82	50	284	86	50	304	40	50
StateGrid	211	1518208667649	6	1	1	0	0	0	1	2	113	26	50	208	40	50	293	97	50	321	66	50	198	40	50	208	40	50	14	78	50	321	66	50	198	40	50	208	40	50	14	78	50	321	66	50	113	26	50	208	40	50	293	97	50	321	66	50
StateGrid	211	1518208667649	7	1	1	0	0	0	1	4	92	85	50	141	9	50	174	17	50	37	7	50	95	46	50	292	95	50	144	5	50	165	94	50	95	46	50	292	95	50	144	5	50	165	94	50	92	85	50	141	9	50	174	17	50	37	7	50
StateGrid	211	1518208667650	8	0	0	1	0	0	1	1	219	69	50	81	20	50	316	24	50	269	91	50	219	69	50	154	60	50	316	24	50	269	91	50	219	69	50	81	20	50	316	24	50	269	91	50	219	69	50	154	60	50	316	24	50	269	91	50
StateGrid	211	1518208667650	9	1	0	1	1	0	1	4	346	13	50	331	9	50	249	87	50	71	83	50	83	70	50	55	80	50	175	44	50	89	46	50	346	13	50	331	9	50	249	87	50	71	83	50	83	70	50	55	80	50	175	44	50	89	46	50
