type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	501	1518208668848	0	1	0	1	0	1	0	3	257	46	50	38	84	50	12	77	50	115	39	50	358	27	50	38	84	50	113	41	50	132	14	50	358	27	50	38	84	50	113	41	50	132	14	50	257	46	50	38	84	50	12	77	50	115	39	50
StateGrid	501	1518208668848	1	1	1	0	0	0	1	4	68	43	50	60	15	50	48	80	50	266	38	50	320	16	50	86	41	50	69	55	50	36	7	50	320	16	50	86	41	50	69	55	50	36	7	50	68	43	50	60	15	50	48	80	50	266	38	50
StateGrid	501	1518208668848	2	0	0	1	0	0	1	2	238	87	50	66	13	50	158	59	50	260	80	50	114	92	50	66	13	50	158	59	50	121	66	50	238	87	50	66	13	50	158	59	50	260	80	50	114	92	50	66	13	50	158	59	50	121	66	50
StateGrid	501	1518208668848	3	1	0	1	1	0	1	1	140	77	50	4	17	50	220	70	50	14	21	50	140	77	50	4	17	50	284	63	50	14	21	50	140	77	50	4	17	50	220	70	50	14	21	50	140	77	50	4	17	50	284	63	50	14	21	50
StateGrid	501	1518208668848	4	0	0	1	0	0	1	1	343	66	50	83	14	50	5	5	50	95	46	50	343	66	50	13	2	50	5	5	50	95	46	50	343	66	50	83	14	50	5	5	50	95	46	50	343	66	50	13	2	50	5	5	50	95	46	50
StateGrid	501	1518208668848	5	1	1	0	0	0	1	4	23	86	50	13	67	50	98	50	50	19	32	50	34	34	50	68	95	50	118	53	50	90	58	50	34	34	50	68	95	50	118	53	50	90	58	50	23	86	50	13	67	50	98	50	50	19	32	50
StateGrid	501	1518208668848	6	1	1	0	1	1	0	4	109	37	50	209	55	50	298	93	50	195	39	50	57	35	50	260	6	50	297	12	50	70	18	50	109	37	50	209	55	50	298	93	50	195	39	50	57	35	50	260	6	50	297	12	50	70	18	50
StateGrid	501	1518208668848	7	0	1	0	1	0	1	3	322	11	50	353	14	50	306	12	50	119	33	50	160	16	50	45	67	50	224	29	50	119	33	50	160	16	50	45	67	50	224	29	50	119	33	50	322	11	50	353	14	50	306	12	50	119	33	50
StateGrid	501	1518208668848	8	1	1	0	1	1	0	4	154	52	50	21	90	50	30	16	50	237	80	50	144	75	50	308	24	50	100	65	50	335	35	50	154	52	50	21	90	50	30	16	50	237	80	50	144	75	50	308	24	50	100	65	50	335	35	50
StateGrid	501	1518208668848	9	1	1	0	0	0	1	3	298	37	50	154	63	50	40	75	50	229	58	50	73	60	50	5	22	50	40	75	50	203	82	50	73	60	50	5	22	50	40	75	50	203	82	50	298	37	50	154	63	50	40	75	50	229	58	50
StateGrid	501	1518208668848	10	0	1	0	0	1	0	1	162	90	50	215	84	50	244	73	50	74	41	50	162	90	50	215	84	50	244	73	50	294	80	50	162	90	50	215	84	50	244	73	50	74	41	50	162	90	50	215	84	50	244	73	50	294	80	50
