type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	618	1518208669284	0	0	0	1	1	1	0	3	34	72	50	18	28	50	117	39	50	248	71	50	34	72	50	345	61	50	1	34	50	11	12	50	34	72	50	345	61	50	1	34	50	11	12	50	34	72	50	18	28	50	117	39	50	248	71	50
StateGrid	618	1518208669284	1	0	1	0	0	1	0	4	259	2	50	248	32	50	121	91	50	259	52	50	173	11	50	26	89	50	235	38	50	294	99	50	259	2	50	248	32	50	121	91	50	259	52	50	173	11	50	26	89	50	235	38	50	294	99	50
StateGrid	618	1518208669284	2	0	0	1	1	1	0	2	5	95	50	322	42	50	243	42	50	114	50	50	297	33	50	322	42	50	243	42	50	346	91	50	297	33	50	322	42	50	243	42	50	346	91	50	5	95	50	322	42	50	243	42	50	114	50	50
StateGrid	618	1518208669287	3	0	0	1	0	0	1	3	103	61	50	232	36	50	212	53	50	356	96	50	103	61	50	49	10	50	76	59	50	15	66	50	103	61	50	232	36	50	212	53	50	356	96	50	103	61	50	49	10	50	76	59	50	15	66	50
StateGrid	618	1518208669287	4	1	1	0	1	1	0	4	287	29	50	6	41	50	320	32	50	126	78	50	179	31	50	16	58	50	81	18	50	18	3	50	287	29	50	6	41	50	320	32	50	126	78	50	179	31	50	16	58	50	81	18	50	18	3	50
StateGrid	618	1518208669287	5	1	1	0	0	0	1	4	335	72	50	299	78	50	287	72	50	263	59	50	273	17	50	323	83	50	312	1	50	269	66	50	273	17	50	323	83	50	312	1	50	269	66	50	335	72	50	299	78	50	287	72	50	263	59	50
StateGrid	618	1518208669287	6	1	0	1	1	0	1	3	174	74	50	218	63	50	174	75	50	104	88	50	125	80	50	222	41	50	36	90	50	104	88	50	174	74	50	218	63	50	174	75	50	104	88	50	125	80	50	222	41	50	36	90	50	104	88	50
StateGrid	618	1518208669287	7	0	1	0	0	1	0	4	7	4	50	221	95	50	327	40	50	69	55	50	213	81	50	127	55	50	187	50	50	128	33	50	7	4	50	221	95	50	327	40	50	69	55	50	213	81	50	127	55	50	187	50	50	128	33	50
StateGrid	618	1518208669287	8	1	0	1	1	0	1	1	274	19	50	42	9	50	33	87	50	253	10	50	274	19	50	42	9	50	33	87	50	307	32	50	274	19	50	42	9	50	33	87	50	253	10	50	274	19	50	42	9	50	33	87	50	307	32	50
StateGrid	618	1518208669287	9	0	0	1	1	1	0	4	98	43	50	258	33	50	186	71	50	22	17	50	331	78	50	58	42	50	343	55	50	25	47	50	331	78	50	58	42	50	343	55	50	25	47	50	98	43	50	258	33	50	186	71	50	22	17	50
StateGrid	618	1518208669288	10	0	0	1	0	0	1	1	181	82	50	215	90	50	150	87	50	126	38	50	258	22	50	215	90	50	150	87	50	126	38	50	181	82	50	215	90	50	150	87	50	126	38	50	258	22	50	215	90	50	150	87	50	126	38	50
StateGrid	618	1518208669288	11	1	0	1	0	1	0	2	304	32	50	209	8	50	280	58	50	78	59	50	152	77	50	209	8	50	280	58	50	293	26	50	152	77	50	209	8	50	280	58	50	293	26	50	304	32	50	209	8	50	280	58	50	78	59	50
StateGrid	618	1518208669288	12	1	1	0	1	1	0	2	338	90	50	162	23	50	20	40	50	319	97	50	294	73	50	339	78	50	20	40	50	319	97	50	338	90	50	162	23	50	20	40	50	319	97	50	294	73	50	339	78	50	20	40	50	319	97	50
StateGrid	618	1518208669288	13	0	0	1	0	0	1	2	129	19	50	355	66	50	201	65	50	84	16	50	129	19	50	14	40	50	201	65	50	20	37	50	129	19	50	355	66	50	201	65	50	84	16	50	129	19	50	14	40	50	201	65	50	20	37	50
StateGrid	618	1518208669288	14	1	1	0	0	0	1	3	17	76	50	219	39	50	187	83	50	76	68	50	182	18	50	225	63	50	187	83	50	207	38	50	182	18	50	225	63	50	187	83	50	207	38	50	17	76	50	219	39	50	187	83	50	76	68	50
StateGrid	618	1518208669288	15	0	1	0	1	0	1	3	0	97	50	148	80	50	167	25	50	9	20	50	343	38	50	148	80	50	341	25	50	260	29	50	343	38	50	148	80	50	341	25	50	260	29	50	0	97	50	148	80	50	167	25	50	9	20	50
StateGrid	618	1518208669288	16	1	1	0	0	0	1	2	204	86	50	271	25	50	349	84	50	341	50	50	204	86	50	350	75	50	349	84	50	54	50	50	204	86	50	350	75	50	349	84	50	54	50	50	204	86	50	271	25	50	349	84	50	341	50	50
StateGrid	618	1518208669288	17	0	0	1	0	0	1	1	125	44	50	154	57	50	214	75	50	338	72	50	125	44	50	154	57	50	81	88	50	338	72	50	125	44	50	154	57	50	214	75	50	338	72	50	125	44	50	154	57	50	81	88	50	338	72	50
