type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	197	1518208667592	0	1	1	0	1	1	0	4	105	99	50	77	42	50	155	93	50	19	27	50	1	67	50	0	41	50	199	93	50	291	24	50	105	99	50	77	42	50	155	93	50	19	27	50	1	67	50	0	41	50	199	93	50	291	24	50
StateGrid	197	1518208667592	1	1	0	1	1	0	1	1	271	15	50	49	36	50	83	49	50	118	35	50	271	15	50	49	36	50	2	90	50	118	35	50	271	15	50	49	36	50	83	49	50	118	35	50	271	15	50	49	36	50	2	90	50	118	35	50
StateGrid	197	1518208667596	2	1	0	1	0	1	0	2	260	96	50	166	99	50	202	77	50	26	68	50	119	24	50	166	99	50	202	77	50	162	84	50	119	24	50	166	99	50	202	77	50	162	84	50	260	96	50	166	99	50	202	77	50	26	68	50
StateGrid	197	1518208667596	3	1	0	1	0	1	0	3	37	56	50	206	30	50	287	21	50	352	92	50	37	56	50	263	39	50	43	16	50	1	8	50	37	56	50	263	39	50	43	16	50	1	8	50	37	56	50	206	30	50	287	21	50	352	92	50
StateGrid	197	1518208667596	4	0	0	1	1	1	0	4	181	28	50	143	64	50	351	17	50	48	0	50	309	79	50	152	6	50	338	59	50	4	53	50	309	79	50	152	6	50	338	59	50	4	53	50	181	28	50	143	64	50	351	17	50	48	0	50
StateGrid	197	1518208667596	5	0	1	0	0	1	0	3	44	47	50	12	85	50	188	64	50	0	51	50	227	1	50	321	90	50	188	64	50	156	48	50	44	47	50	12	85	50	188	64	50	0	51	50	227	1	50	321	90	50	188	64	50	156	48	50
StateGrid	197	1518208667597	6	1	1	0	0	0	1	1	197	9	50	30	64	50	116	95	50	29	80	50	197	9	50	234	30	50	116	95	50	29	80	50	197	9	50	234	30	50	116	95	50	29	80	50	197	9	50	30	64	50	116	95	50	29	80	50
StateGrid	197	1518208667597	7	0	0	1	0	0	1	1	269	66	50	139	47	50	13	57	50	50	73	50	28	33	50	139	47	50	13	57	50	50	73	50	269	66	50	139	47	50	13	57	50	50	73	50	28	33	50	139	47	50	13	57	50	50	73	50
StateGrid	197	1518208667597	8	0	1	0	1	0	1	3	84	92	50	155	77	50	281	9	50	356	99	50	84	92	50	191	92	50	170	70	50	23	59	50	84	92	50	191	92	50	170	70	50	23	59	50	84	92	50	155	77	50	281	9	50	356	99	50
StateGrid	197	1518208667597	9	0	0	1	1	1	0	2	17	6	50	237	58	50	27	22	50	138	75	50	17	6	50	237	58	50	157	0	50	337	11	50	17	6	50	237	58	50	157	0	50	337	11	50	17	6	50	237	58	50	27	22	50	138	75	50
