type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	117	1518208667201	0	1	0	1	0	1	0	3	113	3	50	96	99	50	274	43	50	156	38	50	182	58	50	96	99	50	100	71	50	27	3	50	182	58	50	96	99	50	100	71	50	27	3	50	113	3	50	96	99	50	274	43	50	156	38	50
StateGrid	117	1518208667201	1	1	0	1	1	0	1	1	84	0	50	284	73	50	33	84	50	261	23	50	84	0	50	284	73	50	24	87	50	261	23	50	84	0	50	284	73	50	33	84	50	261	23	50	84	0	50	284	73	50	24	87	50	261	23	50
StateGrid	117	1518208667202	2	1	0	1	1	0	1	3	131	22	50	35	93	50	79	17	50	34	20	50	75	44	50	35	93	50	327	25	50	353	61	50	131	22	50	35	93	50	79	17	50	34	20	50	75	44	50	35	93	50	327	25	50	353	61	50
StateGrid	117	1518208667202	3	1	0	1	0	1	0	2	316	20	50	351	8	50	173	97	50	145	19	50	316	20	50	324	7	50	165	34	50	145	19	50	316	20	50	324	7	50	165	34	50	145	19	50	316	20	50	351	8	50	173	97	50	145	19	50
StateGrid	117	1518208667202	4	0	0	1	1	1	0	1	116	56	50	313	13	50	235	60	50	243	53	50	116	56	50	313	13	50	235	60	50	103	42	50	116	56	50	313	13	50	235	60	50	103	42	50	116	56	50	313	13	50	235	60	50	243	53	50
StateGrid	117	1518208667202	5	0	1	0	1	0	1	3	29	67	50	135	5	50	172	46	50	37	57	50	265	28	50	135	5	50	128	48	50	286	93	50	265	28	50	135	5	50	128	48	50	286	93	50	29	67	50	135	5	50	172	46	50	37	57	50
StateGrid	117	1518208667202	6	0	1	0	1	0	1	4	339	3	50	4	62	50	224	21	50	46	89	50	269	81	50	282	48	50	61	61	50	183	94	50	269	81	50	282	48	50	61	61	50	183	94	50	339	3	50	4	62	50	224	21	50	46	89	50
StateGrid	117	1518208667202	7	0	0	1	1	1	0	1	286	0	50	321	43	50	194	32	50	330	43	50	286	0	50	321	43	50	134	37	50	330	43	50	286	0	50	321	43	50	134	37	50	330	43	50	286	0	50	321	43	50	194	32	50	330	43	50
StateGrid	117	1518208667202	8	1	1	0	0	0	1	4	249	15	50	306	78	50	236	67	50	357	33	50	187	90	50	287	26	50	144	78	50	5	56	50	187	90	50	287	26	50	144	78	50	5	56	50	249	15	50	306	78	50	236	67	50	357	33	50
StateGrid	117	1518208667202	9	1	1	0	1	1	0	2	109	69	50	245	10	50	134	57	50	75	47	50	124	88	50	155	84	50	134	57	50	75	47	50	109	69	50	245	10	50	134	57	50	75	47	50	124	88	50	155	84	50	134	57	50	75	47	50
StateGrid	117	1518208667202	10	0	1	0	1	0	1	3	301	70	50	1	18	50	1	26	50	189	30	50	241	66	50	61	16	50	6	23	50	189	30	50	241	66	50	61	16	50	6	23	50	189	30	50	301	70	50	1	18	50	1	26	50	189	30	50
