type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	908	1518208670281	0	0	1	0	1	0	1	1	99	87	50	335	53	50	330	70	50	154	67	50	35	36	50	335	53	50	330	70	50	154	67	50	35	36	50	335	53	50	330	70	50	154	67	50	99	87	50	335	53	50	330	70	50	154	67	50
StateGrid	908	1518208670281	1	0	0	1	1	1	0	2	172	2	50	163	69	50	95	42	50	30	82	50	77	35	50	69	7	50	95	42	50	30	82	50	77	35	50	69	7	50	95	42	50	30	82	50	172	2	50	163	69	50	95	42	50	30	82	50
StateGrid	908	1518208670281	2	0	1	0	0	1	0	3	251	25	50	270	45	50	331	98	50	251	72	50	11	83	50	156	62	50	253	0	50	251	72	50	251	25	50	270	45	50	331	98	50	251	72	50	11	83	50	156	62	50	253	0	50	251	72	50
StateGrid	908	1518208670284	3	0	1	0	1	0	1	4	124	60	50	9	93	50	281	30	50	256	31	50	310	60	50	269	81	50	309	75	50	149	55	50	310	60	50	269	81	50	309	75	50	149	55	50	124	60	50	9	93	50	281	30	50	256	31	50
StateGrid	908	1518208670284	4	0	1	0	0	1	0	4	306	16	50	260	90	50	23	24	50	7	64	50	131	54	50	220	38	50	153	79	50	323	12	50	306	16	50	260	90	50	23	24	50	7	64	50	131	54	50	220	38	50	153	79	50	323	12	50
StateGrid	908	1518208670284	5	1	0	1	1	0	1	3	92	46	50	324	97	50	137	23	50	89	18	50	99	69	50	65	62	50	39	25	50	89	18	50	92	46	50	324	97	50	137	23	50	89	18	50	99	69	50	65	62	50	39	25	50	89	18	50
StateGrid	908	1518208670284	6	0	1	0	0	1	0	1	119	70	50	84	87	50	188	94	50	201	31	50	119	70	50	84	87	50	284	30	50	201	31	50	119	70	50	84	87	50	188	94	50	201	31	50	119	70	50	84	87	50	284	30	50	201	31	50
StateGrid	908	1518208670285	7	1	1	0	1	1	0	2	216	23	50	158	67	50	7	37	50	122	81	50	59	24	50	158	67	50	7	37	50	247	38	50	216	23	50	158	67	50	7	37	50	122	81	50	59	24	50	158	67	50	7	37	50	247	38	50
StateGrid	908	1518208670285	8	0	0	1	1	1	0	4	73	60	50	224	1	50	239	95	50	144	41	50	353	42	50	274	83	50	132	62	50	299	38	50	353	42	50	274	83	50	132	62	50	299	38	50	73	60	50	224	1	50	239	95	50	144	41	50
StateGrid	908	1518208670285	9	1	0	1	1	0	1	3	359	45	50	111	89	50	109	46	50	177	59	50	139	32	50	162	5	50	109	46	50	349	36	50	359	45	50	111	89	50	109	46	50	177	59	50	139	32	50	162	5	50	109	46	50	349	36	50
StateGrid	908	1518208670285	10	1	0	1	1	0	1	1	314	33	50	197	77	50	94	8	50	18	14	50	314	33	50	141	79	50	94	8	50	18	14	50	314	33	50	197	77	50	94	8	50	18	14	50	314	33	50	141	79	50	94	8	50	18	14	50
StateGrid	908	1518208670285	11	1	0	1	0	1	0	4	320	36	50	220	71	50	34	95	50	41	21	50	229	28	50	263	23	50	7	52	50	270	22	50	229	28	50	263	23	50	7	52	50	270	22	50	320	36	50	220	71	50	34	95	50	41	21	50
StateGrid	908	1518208670285	12	0	0	1	0	0	1	2	196	20	50	338	81	50	39	26	50	189	36	50	131	77	50	338	81	50	39	26	50	280	42	50	196	20	50	338	81	50	39	26	50	189	36	50	131	77	50	338	81	50	39	26	50	280	42	50
StateGrid	908	1518208670286	13	1	0	1	1	0	1	3	101	87	50	140	77	50	83	80	50	11	89	50	101	87	50	125	70	50	26	11	50	226	77	50	101	87	50	140	77	50	83	80	50	11	89	50	101	87	50	125	70	50	26	11	50	226	77	50
StateGrid	908	1518208670286	14	1	0	1	1	0	1	2	142	47	50	314	73	50	152	42	50	302	86	50	142	47	50	131	33	50	152	42	50	356	87	50	142	47	50	314	73	50	152	42	50	302	86	50	142	47	50	131	33	50	152	42	50	356	87	50
StateGrid	908	1518208670286	15	0	1	0	1	0	1	2	231	79	50	357	80	50	345	43	50	92	4	50	125	17	50	188	30	50	345	43	50	92	4	50	125	17	50	188	30	50	345	43	50	92	4	50	231	79	50	357	80	50	345	43	50	92	4	50
StateGrid	908	1518208670286	16	1	0	1	1	0	1	3	63	82	50	124	38	50	275	69	50	32	55	50	337	83	50	306	9	50	22	38	50	32	55	50	63	82	50	124	38	50	275	69	50	32	55	50	337	83	50	306	9	50	22	38	50	32	55	50
StateGrid	908	1518208670286	17	1	0	1	1	0	1	4	249	68	50	286	74	50	62	66	50	180	42	50	256	85	50	185	67	50	233	46	50	197	68	50	249	68	50	286	74	50	62	66	50	180	42	50	256	85	50	185	67	50	233	46	50	197	68	50
StateGrid	908	1518208670286	18	1	0	1	1	0	1	1	313	94	50	66	73	50	65	10	50	94	98	50	241	85	50	66	73	50	65	10	50	94	98	50	313	94	50	66	73	50	65	10	50	94	98	50	241	85	50	66	73	50	65	10	50	94	98	50
StateGrid	908	1518208670286	19	1	0	1	0	1	0	1	70	4	50	94	88	50	289	37	50	37	48	50	70	4	50	94	88	50	289	37	50	221	99	50	70	4	50	94	88	50	289	37	50	221	99	50	70	4	50	94	88	50	289	37	50	37	48	50
