type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	988	1518208670556	0	0	0	1	1	1	0	4	88	79	50	297	42	50	241	57	50	103	14	50	171	77	50	200	6	50	214	85	50	291	79	50	171	77	50	200	6	50	214	85	50	291	79	50	88	79	50	297	42	50	241	57	50	103	14	50
StateGrid	988	1518208670556	1	1	1	0	1	1	0	2	188	70	50	327	16	50	205	42	50	44	14	50	350	61	50	95	48	50	205	42	50	44	14	50	188	70	50	327	16	50	205	42	50	44	14	50	350	61	50	95	48	50	205	42	50	44	14	50
StateGrid	988	1518208670556	2	0	0	1	0	0	1	4	68	0	50	229	18	50	196	65	50	218	72	50	333	19	50	223	64	50	257	3	50	254	32	50	68	0	50	229	18	50	196	65	50	218	72	50	333	19	50	223	64	50	257	3	50	254	32	50
StateGrid	988	1518208670557	3	1	0	1	0	1	0	2	236	22	50	201	26	50	100	82	50	249	3	50	341	12	50	201	26	50	204	24	50	249	3	50	341	12	50	201	26	50	204	24	50	249	3	50	236	22	50	201	26	50	100	82	50	249	3	50
StateGrid	988	1518208670557	4	0	0	1	0	0	1	3	353	66	50	135	27	50	173	70	50	214	55	50	177	17	50	135	27	50	185	3	50	26	41	50	353	66	50	135	27	50	173	70	50	214	55	50	177	17	50	135	27	50	185	3	50	26	41	50
StateGrid	988	1518208670557	5	1	1	0	1	1	0	3	195	45	50	216	2	50	276	41	50	258	35	50	348	70	50	216	2	50	26	90	50	329	2	50	195	45	50	216	2	50	276	41	50	258	35	50	348	70	50	216	2	50	26	90	50	329	2	50
StateGrid	988	1518208670557	6	0	0	1	0	0	1	1	208	65	50	192	24	50	356	52	50	301	85	50	290	2	50	192	24	50	356	52	50	301	85	50	208	65	50	192	24	50	356	52	50	301	85	50	290	2	50	192	24	50	356	52	50	301	85	50
StateGrid	988	1518208670557	7	1	1	0	1	1	0	3	246	24	50	145	91	50	87	0	50	20	75	50	164	92	50	103	72	50	87	0	50	218	81	50	246	24	50	145	91	50	87	0	50	20	75	50	164	92	50	103	72	50	87	0	50	218	81	50
StateGrid	988	1518208670557	8	0	0	1	0	0	1	3	336	7	50	140	98	50	60	90	50	121	75	50	336	7	50	56	67	50	82	98	50	137	84	50	336	7	50	140	98	50	60	90	50	121	75	50	336	7	50	56	67	50	82	98	50	137	84	50
StateGrid	988	1518208670557	9	1	0	1	1	0	1	3	33	9	50	240	92	50	108	76	50	225	20	50	33	51	50	2	48	50	108	76	50	216	29	50	33	9	50	240	92	50	108	76	50	225	20	50	33	51	50	2	48	50	108	76	50	216	29	50
StateGrid	988	1518208670557	10	1	1	0	1	1	0	4	118	68	50	222	31	50	133	38	50	325	95	50	147	21	50	121	92	50	330	92	50	114	61	50	118	68	50	222	31	50	133	38	50	325	95	50	147	21	50	121	92	50	330	92	50	114	61	50
StateGrid	988	1518208670558	11	1	1	0	0	0	1	2	90	79	50	304	50	50	109	53	50	226	76	50	95	81	50	304	50	50	109	53	50	172	81	50	95	81	50	304	50	50	109	53	50	172	81	50	90	79	50	304	50	50	109	53	50	226	76	50
StateGrid	988	1518208670558	12	0	0	1	1	1	0	1	175	86	50	294	21	50	152	45	50	76	52	50	175	86	50	294	21	50	205	92	50	76	52	50	175	86	50	294	21	50	205	92	50	76	52	50	175	86	50	294	21	50	152	45	50	76	52	50
StateGrid	988	1518208670558	13	0	0	1	0	0	1	2	359	60	50	112	15	50	26	34	50	217	57	50	359	60	50	112	15	50	282	57	50	58	18	50	359	60	50	112	15	50	26	34	50	217	57	50	359	60	50	112	15	50	282	57	50	58	18	50
StateGrid	988	1518208670558	14	0	1	0	0	1	0	4	121	42	50	359	78	50	172	0	50	312	30	50	247	87	50	133	60	50	57	67	50	14	32	50	121	42	50	359	78	50	172	0	50	312	30	50	247	87	50	133	60	50	57	67	50	14	32	50
StateGrid	988	1518208670558	15	1	1	0	1	1	0	1	178	56	50	98	20	50	274	57	50	273	86	50	178	56	50	98	20	50	274	57	50	310	68	50	178	56	50	98	20	50	274	57	50	273	86	50	178	56	50	98	20	50	274	57	50	310	68	50
StateGrid	988	1518208670558	16	1	1	0	1	1	0	1	62	79	50	236	42	50	168	99	50	229	77	50	62	79	50	229	26	50	168	99	50	229	77	50	62	79	50	236	42	50	168	99	50	229	77	50	62	79	50	229	26	50	168	99	50	229	77	50
StateGrid	988	1518208670558	17	1	0	1	0	1	0	4	218	86	50	100	94	50	77	65	50	200	94	50	138	10	50	25	23	50	112	38	50	245	11	50	138	10	50	25	23	50	112	38	50	245	11	50	218	86	50	100	94	50	77	65	50	200	94	50
StateGrid	988	1518208670558	18	1	1	0	1	1	0	2	61	15	50	233	86	50	345	51	50	111	37	50	70	31	50	233	86	50	345	51	50	86	1	50	61	15	50	233	86	50	345	51	50	111	37	50	70	31	50	233	86	50	345	51	50	86	1	50
StateGrid	988	1518208670558	19	0	0	1	1	1	0	1	103	10	50	82	12	50	253	70	50	295	16	50	175	6	50	82	12	50	253	70	50	295	16	50	175	6	50	82	12	50	253	70	50	295	16	50	103	10	50	82	12	50	253	70	50	295	16	50
