type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	163	1518208667446	0	0	1	0	0	1	0	1	111	94	50	207	64	50	345	47	50	52	18	50	307	68	50	207	64	50	345	47	50	52	18	50	111	94	50	207	64	50	345	47	50	52	18	50	307	68	50	207	64	50	345	47	50	52	18	50
StateGrid	163	1518208667446	1	1	0	1	1	0	1	1	11	9	50	115	3	50	304	60	50	137	15	50	11	9	50	348	74	50	304	60	50	137	15	50	11	9	50	115	3	50	304	60	50	137	15	50	11	9	50	348	74	50	304	60	50	137	15	50
StateGrid	163	1518208667449	2	1	1	0	0	0	1	2	44	29	50	247	29	50	344	94	50	163	82	50	272	63	50	255	19	50	344	94	50	163	82	50	272	63	50	255	19	50	344	94	50	163	82	50	44	29	50	247	29	50	344	94	50	163	82	50
StateGrid	163	1518208667449	3	0	0	1	0	0	1	3	323	21	50	248	93	50	33	72	50	339	39	50	323	21	50	196	85	50	258	82	50	74	73	50	323	21	50	248	93	50	33	72	50	339	39	50	323	21	50	196	85	50	258	82	50	74	73	50
StateGrid	163	1518208667449	4	0	0	1	0	0	1	1	161	29	50	311	82	50	0	89	50	229	82	50	161	29	50	311	82	50	0	89	50	215	24	50	161	29	50	311	82	50	0	89	50	229	82	50	161	29	50	311	82	50	0	89	50	215	24	50
StateGrid	163	1518208667449	5	1	1	0	1	1	0	4	113	1	50	315	96	50	124	31	50	134	21	50	18	89	50	182	48	50	75	33	50	265	81	50	113	1	50	315	96	50	124	31	50	134	21	50	18	89	50	182	48	50	75	33	50	265	81	50
StateGrid	163	1518208667449	6	0	0	1	1	1	0	2	16	97	50	345	93	50	25	80	50	23	71	50	103	97	50	345	93	50	25	80	50	310	37	50	103	97	50	345	93	50	25	80	50	310	37	50	16	97	50	345	93	50	25	80	50	23	71	50
StateGrid	163	1518208667449	7	1	1	0	1	1	0	2	42	82	50	143	18	50	111	66	50	210	9	50	42	82	50	104	4	50	157	32	50	210	9	50	42	82	50	143	18	50	111	66	50	210	9	50	42	82	50	104	4	50	157	32	50	210	9	50
StateGrid	163	1518208667449	8	1	0	1	0	1	0	4	279	68	50	26	25	50	274	86	50	182	83	50	22	32	50	236	1	50	222	7	50	257	99	50	22	32	50	236	1	50	222	7	50	257	99	50	279	68	50	26	25	50	274	86	50	182	83	50
StateGrid	163	1518208667449	9	1	0	1	0	1	0	4	184	17	50	206	21	50	49	59	50	131	2	50	241	94	50	302	66	50	89	11	50	195	54	50	241	94	50	302	66	50	89	11	50	195	54	50	184	17	50	206	21	50	49	59	50	131	2	50
StateGrid	163	1518208667450	10	1	1	0	0	0	1	4	118	99	50	256	47	50	72	61	50	99	31	50	228	2	50	103	48	50	358	73	50	307	32	50	228	2	50	103	48	50	358	73	50	307	32	50	118	99	50	256	47	50	72	61	50	99	31	50
StateGrid	163	1518208667450	11	0	1	0	0	1	0	4	292	15	50	232	5	50	39	93	50	247	56	50	87	14	50	114	64	50	92	78	50	141	42	50	292	15	50	232	5	50	39	93	50	247	56	50	87	14	50	114	64	50	92	78	50	141	42	50
StateGrid	163	1518208667450	12	0	1	0	0	1	0	2	177	7	50	59	72	50	79	9	50	74	43	50	10	65	50	59	72	50	166	41	50	74	43	50	177	7	50	59	72	50	79	9	50	74	43	50	10	65	50	59	72	50	166	41	50	74	43	50
