type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	170	1518208667476	0	1	1	0	1	1	0	3	351	71	50	331	5	50	234	22	50	352	74	50	351	71	50	79	35	50	47	52	50	323	10	50	351	71	50	331	5	50	234	22	50	352	74	50	351	71	50	79	35	50	47	52	50	323	10	50
StateGrid	170	1518208667476	1	0	0	1	0	0	1	4	20	61	50	7	98	50	85	27	50	118	99	50	289	16	50	166	39	50	88	13	50	90	70	50	20	61	50	7	98	50	85	27	50	118	99	50	289	16	50	166	39	50	88	13	50	90	70	50
StateGrid	170	1518208667476	2	1	0	1	1	0	1	1	178	3	50	328	50	50	165	34	50	3	93	50	178	3	50	328	50	50	165	34	50	231	44	50	178	3	50	328	50	50	165	34	50	3	93	50	178	3	50	328	50	50	165	34	50	231	44	50
StateGrid	170	1518208667476	3	1	0	1	1	0	1	4	151	8	50	258	30	50	57	60	50	28	2	50	28	47	50	118	17	50	161	49	50	303	9	50	151	8	50	258	30	50	57	60	50	28	2	50	28	47	50	118	17	50	161	49	50	303	9	50
StateGrid	170	1518208667476	4	1	0	1	1	0	1	2	162	30	50	307	60	50	30	55	50	68	56	50	47	46	50	241	70	50	30	55	50	68	56	50	162	30	50	307	60	50	30	55	50	68	56	50	47	46	50	241	70	50	30	55	50	68	56	50
StateGrid	170	1518208667476	5	0	1	0	1	0	1	3	75	87	50	38	0	50	137	1	50	72	40	50	169	38	50	3	18	50	137	1	50	246	15	50	169	38	50	3	18	50	137	1	50	246	15	50	75	87	50	38	0	50	137	1	50	72	40	50
StateGrid	170	1518208667476	6	0	0	1	0	0	1	4	61	21	50	9	49	50	211	33	50	47	12	50	267	88	50	232	96	50	7	23	50	21	15	50	61	21	50	9	49	50	211	33	50	47	12	50	267	88	50	232	96	50	7	23	50	21	15	50
StateGrid	170	1518208667476	7	0	1	0	1	0	1	3	263	64	50	245	27	50	49	90	50	272	89	50	74	41	50	68	48	50	16	18	50	272	89	50	74	41	50	68	48	50	16	18	50	272	89	50	263	64	50	245	27	50	49	90	50	272	89	50
StateGrid	170	1518208667476	8	0	0	1	1	1	0	1	282	98	50	55	69	50	102	63	50	135	8	50	282	98	50	278	50	50	102	63	50	135	8	50	282	98	50	278	50	50	102	63	50	135	8	50	282	98	50	55	69	50	102	63	50	135	8	50
StateGrid	170	1518208667476	9	1	1	0	1	1	0	4	166	78	50	184	11	50	124	64	50	50	7	50	301	72	50	60	27	50	231	73	50	357	57	50	166	78	50	184	11	50	124	64	50	50	7	50	301	72	50	60	27	50	231	73	50	357	57	50
StateGrid	170	1518208667476	10	0	0	1	0	0	1	3	92	33	50	103	76	50	234	72	50	195	97	50	307	64	50	40	26	50	234	72	50	234	17	50	92	33	50	103	76	50	234	72	50	195	97	50	307	64	50	40	26	50	234	72	50	234	17	50
StateGrid	170	1518208667476	11	0	1	0	1	0	1	2	174	50	50	342	77	50	11	87	50	98	14	50	300	67	50	262	91	50	11	87	50	98	14	50	300	67	50	262	91	50	11	87	50	98	14	50	174	50	50	342	77	50	11	87	50	98	14	50
StateGrid	170	1518208667476	12	1	1	0	1	1	0	1	357	54	50	156	10	50	220	13	50	78	95	50	357	54	50	156	10	50	184	11	50	78	95	50	357	54	50	156	10	50	220	13	50	78	95	50	357	54	50	156	10	50	184	11	50	78	95	50
StateGrid	170	1518208667476	13	1	0	1	1	0	1	1	169	11	50	334	25	50	354	89	50	132	72	50	169	11	50	334	25	50	251	87	50	132	72	50	169	11	50	334	25	50	354	89	50	132	72	50	169	11	50	334	25	50	251	87	50	132	72	50
StateGrid	170	1518208667476	14	1	1	0	1	1	0	2	114	89	50	334	54	50	69	3	50	327	38	50	114	89	50	46	82	50	302	15	50	327	38	50	114	89	50	334	54	50	69	3	50	327	38	50	114	89	50	46	82	50	302	15	50	327	38	50
