type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	526	1518208668957	0	1	1	0	0	0	1	2	358	88	50	261	4	50	64	27	50	346	71	50	358	88	50	339	32	50	45	71	50	346	71	50	358	88	50	339	32	50	45	71	50	346	71	50	358	88	50	261	4	50	64	27	50	346	71	50
StateGrid	526	1518208668958	1	0	1	0	0	1	0	4	327	97	50	31	80	50	239	30	50	84	24	50	239	64	50	333	54	50	345	12	50	123	89	50	327	97	50	31	80	50	239	30	50	84	24	50	239	64	50	333	54	50	345	12	50	123	89	50
StateGrid	526	1518208668958	2	1	0	1	0	1	0	4	1	35	50	108	23	50	51	52	50	320	59	50	114	71	50	279	94	50	173	22	50	198	42	50	114	71	50	279	94	50	173	22	50	198	42	50	1	35	50	108	23	50	51	52	50	320	59	50
StateGrid	526	1518208668958	3	1	0	1	0	1	0	3	98	43	50	25	47	50	17	62	50	292	40	50	98	43	50	106	98	50	129	71	50	282	63	50	98	43	50	106	98	50	129	71	50	282	63	50	98	43	50	25	47	50	17	62	50	292	40	50
StateGrid	526	1518208668958	4	0	1	0	0	1	0	2	293	36	50	253	73	50	65	17	50	179	34	50	293	36	50	253	73	50	65	75	50	294	64	50	293	36	50	253	73	50	65	17	50	179	34	50	293	36	50	253	73	50	65	75	50	294	64	50
StateGrid	526	1518208668958	5	1	0	1	1	0	1	2	311	17	50	187	75	50	118	12	50	231	59	50	311	17	50	213	13	50	118	12	50	163	25	50	311	17	50	187	75	50	118	12	50	231	59	50	311	17	50	213	13	50	118	12	50	163	25	50
StateGrid	526	1518208668958	6	1	0	1	0	1	0	4	314	73	50	58	55	50	181	67	50	120	54	50	335	45	50	82	16	50	292	17	50	90	46	50	335	45	50	82	16	50	292	17	50	90	46	50	314	73	50	58	55	50	181	67	50	120	54	50
StateGrid	526	1518208668958	7	0	0	1	0	0	1	1	177	52	50	7	63	50	29	62	50	55	60	50	177	52	50	7	63	50	29	62	50	182	85	50	177	52	50	7	63	50	29	62	50	55	60	50	177	52	50	7	63	50	29	62	50	182	85	50
StateGrid	526	1518208668958	8	0	0	1	0	0	1	4	319	29	50	9	57	50	110	91	50	40	99	50	351	65	50	86	87	50	73	73	50	166	42	50	319	29	50	9	57	50	110	91	50	40	99	50	351	65	50	86	87	50	73	73	50	166	42	50
StateGrid	526	1518208668958	9	1	1	0	0	0	1	3	37	53	50	291	74	50	238	24	50	200	79	50	140	97	50	277	96	50	167	36	50	200	79	50	140	97	50	277	96	50	167	36	50	200	79	50	37	53	50	291	74	50	238	24	50	200	79	50
StateGrid	526	1518208668958	10	0	1	0	1	0	1	2	274	57	50	30	96	50	70	19	50	1	35	50	274	57	50	343	93	50	70	19	50	78	38	50	274	57	50	343	93	50	70	19	50	78	38	50	274	57	50	30	96	50	70	19	50	1	35	50
StateGrid	526	1518208668958	11	0	1	0	0	1	0	1	271	75	50	72	95	50	7	70	50	203	47	50	271	75	50	251	14	50	7	70	50	203	47	50	271	75	50	72	95	50	7	70	50	203	47	50	271	75	50	251	14	50	7	70	50	203	47	50
StateGrid	526	1518208668958	12	0	1	0	0	1	0	3	244	25	50	221	76	50	12	7	50	243	60	50	244	25	50	59	1	50	220	29	50	215	82	50	244	25	50	221	76	50	12	7	50	243	60	50	244	25	50	59	1	50	220	29	50	215	82	50
StateGrid	526	1518208668958	13	1	1	0	1	1	0	1	155	98	50	17	86	50	107	10	50	241	4	50	155	98	50	17	86	50	107	10	50	0	68	50	155	98	50	17	86	50	107	10	50	241	4	50	155	98	50	17	86	50	107	10	50	0	68	50
StateGrid	526	1518208668958	14	1	1	0	1	1	0	1	8	8	50	281	10	50	105	69	50	155	94	50	11	17	50	281	10	50	105	69	50	155	94	50	8	8	50	281	10	50	105	69	50	155	94	50	11	17	50	281	10	50	105	69	50	155	94	50
StateGrid	526	1518208668958	15	1	1	0	1	1	0	1	265	34	50	330	24	50	94	21	50	90	76	50	265	34	50	55	27	50	94	21	50	90	76	50	265	34	50	330	24	50	94	21	50	90	76	50	265	34	50	55	27	50	94	21	50	90	76	50
StateGrid	526	1518208668958	16	1	0	1	1	0	1	4	26	13	50	24	38	50	81	39	50	84	84	50	163	86	50	175	36	50	299	88	50	139	33	50	26	13	50	24	38	50	81	39	50	84	84	50	163	86	50	175	36	50	299	88	50	139	33	50
StateGrid	526	1518208668958	17	1	0	1	0	1	0	3	0	5	50	244	6	50	9	63	50	308	34	50	60	46	50	244	6	50	39	20	50	197	8	50	60	46	50	244	6	50	39	20	50	197	8	50	0	5	50	244	6	50	9	63	50	308	34	50
StateGrid	526	1518208668958	18	1	0	1	1	0	1	2	334	25	50	2	50	50	69	93	50	205	10	50	16	41	50	2	50	50	69	93	50	273	0	50	334	25	50	2	50	50	69	93	50	205	10	50	16	41	50	2	50	50	69	93	50	273	0	50
StateGrid	526	1518208668958	19	0	1	0	0	1	0	3	294	77	50	9	9	50	111	30	50	44	55	50	286	13	50	9	9	50	253	27	50	64	2	50	294	77	50	9	9	50	111	30	50	44	55	50	286	13	50	9	9	50	253	27	50	64	2	50
