type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	15	1518208666692	0	0	1	0	1	0	1	4	106	13	50	20	27	50	174	92	50	64	83	50	329	31	50	7	62	50	168	87	50	283	30	50	329	31	50	7	62	50	168	87	50	283	30	50	106	13	50	20	27	50	174	92	50	64	83	50
StateGrid	15	1518208666692	1	0	1	0	0	1	0	2	42	70	50	250	74	50	176	62	50	97	19	50	42	70	50	240	76	50	344	33	50	97	19	50	42	70	50	250	74	50	176	62	50	97	19	50	42	70	50	240	76	50	344	33	50	97	19	50
StateGrid	15	1518208666692	2	1	1	0	0	0	1	2	201	94	50	259	88	50	168	4	50	24	42	50	201	94	50	259	88	50	206	29	50	234	98	50	201	94	50	259	88	50	206	29	50	234	98	50	201	94	50	259	88	50	168	4	50	24	42	50
StateGrid	15	1518208666692	3	1	1	0	0	0	1	3	359	93	50	90	63	50	202	46	50	261	24	50	17	41	50	346	52	50	278	46	50	261	24	50	17	41	50	346	52	50	278	46	50	261	24	50	359	93	50	90	63	50	202	46	50	261	24	50
StateGrid	15	1518208666692	4	0	1	0	1	0	1	4	240	56	50	60	63	50	135	6	50	129	94	50	176	93	50	164	49	50	0	0	50	93	3	50	176	93	50	164	49	50	0	0	50	93	3	50	240	56	50	60	63	50	135	6	50	129	94	50
StateGrid	15	1518208666693	5	0	1	0	1	0	1	1	65	56	50	150	81	50	91	54	50	47	74	50	65	56	50	211	50	50	91	54	50	47	74	50	65	56	50	211	50	50	91	54	50	47	74	50	65	56	50	150	81	50	91	54	50	47	74	50
StateGrid	15	1518208666693	6	0	1	0	1	0	1	1	110	15	50	120	1	50	262	34	50	181	69	50	168	30	50	120	1	50	262	34	50	181	69	50	168	30	50	120	1	50	262	34	50	181	69	50	110	15	50	120	1	50	262	34	50	181	69	50
StateGrid	15	1518208666693	7	0	0	1	1	1	0	2	179	57	50	176	93	50	99	27	50	157	0	50	179	57	50	180	0	50	276	73	50	157	0	50	179	57	50	180	0	50	276	73	50	157	0	50	179	57	50	176	93	50	99	27	50	157	0	50
StateGrid	15	1518208666693	8	1	1	0	1	1	0	4	119	55	50	334	68	50	321	56	50	3	64	50	347	16	50	122	75	50	73	57	50	353	86	50	119	55	50	334	68	50	321	56	50	3	64	50	347	16	50	122	75	50	73	57	50	353	86	50
StateGrid	15	1518208666693	9	0	1	0	1	0	1	3	256	2	50	176	73	50	45	5	50	151	27	50	113	15	50	176	73	50	240	16	50	20	3	50	113	15	50	176	73	50	240	16	50	20	3	50	256	2	50	176	73	50	45	5	50	151	27	50
StateGrid	15	1518208666694	10	1	0	1	1	0	1	1	237	87	50	246	41	50	254	24	50	38	80	50	237	87	50	246	41	50	254	24	50	132	90	50	237	87	50	246	41	50	254	24	50	38	80	50	237	87	50	246	41	50	254	24	50	132	90	50
StateGrid	15	1518208666694	11	0	1	0	0	1	0	4	345	45	50	344	49	50	265	42	50	356	82	50	115	70	50	65	8	50	274	70	50	276	10	50	345	45	50	344	49	50	265	42	50	356	82	50	115	70	50	65	8	50	274	70	50	276	10	50
StateGrid	15	1518208666694	12	0	1	0	1	0	1	3	77	27	50	225	92	50	227	85	50	238	84	50	217	54	50	295	35	50	300	38	50	238	84	50	217	54	50	295	35	50	300	38	50	238	84	50	77	27	50	225	92	50	227	85	50	238	84	50
StateGrid	15	1518208666694	13	0	1	0	0	1	0	1	110	73	50	243	94	50	224	44	50	213	8	50	8	23	50	243	94	50	224	44	50	213	8	50	110	73	50	243	94	50	224	44	50	213	8	50	8	23	50	243	94	50	224	44	50	213	8	50
