type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	822	1518208670021	0	0	1	0	1	0	1	3	36	61	50	118	99	50	133	34	50	266	42	50	347	28	50	164	38	50	200	57	50	266	42	50	347	28	50	164	38	50	200	57	50	266	42	50	36	61	50	118	99	50	133	34	50	266	42	50
StateGrid	822	1518208670021	1	1	0	1	1	0	1	2	116	69	50	35	42	50	334	38	50	134	25	50	116	69	50	1	92	50	334	38	50	350	14	50	116	69	50	35	42	50	334	38	50	134	25	50	116	69	50	1	92	50	334	38	50	350	14	50
StateGrid	822	1518208670021	2	0	1	0	0	1	0	4	213	7	50	21	95	50	209	7	50	176	84	50	309	52	50	270	71	50	150	50	50	208	48	50	213	7	50	21	95	50	209	7	50	176	84	50	309	52	50	270	71	50	150	50	50	208	48	50
StateGrid	822	1518208670021	3	1	0	1	1	0	1	2	179	72	50	84	19	50	286	7	50	107	2	50	179	72	50	136	0	50	222	80	50	107	2	50	179	72	50	84	19	50	286	7	50	107	2	50	179	72	50	136	0	50	222	80	50	107	2	50
StateGrid	822	1518208670021	4	0	0	1	1	1	0	2	179	91	50	78	6	50	49	32	50	330	38	50	144	45	50	78	6	50	49	32	50	72	64	50	144	45	50	78	6	50	49	32	50	72	64	50	179	91	50	78	6	50	49	32	50	330	38	50
StateGrid	822	1518208670022	5	0	1	0	0	1	0	1	279	7	50	200	32	50	220	35	50	340	87	50	279	7	50	16	88	50	220	35	50	340	87	50	279	7	50	200	32	50	220	35	50	340	87	50	279	7	50	16	88	50	220	35	50	340	87	50
StateGrid	822	1518208670022	6	0	0	1	0	0	1	3	135	71	50	43	68	50	84	13	50	90	57	50	99	82	50	43	68	50	258	80	50	183	87	50	135	71	50	43	68	50	84	13	50	90	57	50	99	82	50	43	68	50	258	80	50	183	87	50
StateGrid	822	1518208670022	7	1	1	0	1	1	0	3	342	66	50	129	2	50	148	16	50	142	78	50	0	11	50	267	73	50	317	82	50	142	78	50	342	66	50	129	2	50	148	16	50	142	78	50	0	11	50	267	73	50	317	82	50	142	78	50
StateGrid	822	1518208670022	8	1	0	1	1	0	1	2	17	20	50	86	78	50	108	7	50	100	17	50	294	61	50	34	21	50	108	7	50	100	17	50	17	20	50	86	78	50	108	7	50	100	17	50	294	61	50	34	21	50	108	7	50	100	17	50
StateGrid	822	1518208670022	9	1	1	0	1	1	0	4	131	83	50	46	48	50	274	83	50	24	63	50	275	77	50	182	57	50	13	37	50	24	96	50	131	83	50	46	48	50	274	83	50	24	63	50	275	77	50	182	57	50	13	37	50	24	96	50
