type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	398	1518208668409	0	1	0	1	1	0	1	4	190	3	50	220	16	50	348	33	50	262	16	50	327	9	50	287	41	50	164	33	50	164	72	50	190	3	50	220	16	50	348	33	50	262	16	50	327	9	50	287	41	50	164	33	50	164	72	50
StateGrid	398	1518208668409	1	1	0	1	1	0	1	1	57	90	50	279	99	50	248	54	50	51	54	50	57	90	50	279	99	50	248	54	50	123	11	50	57	90	50	279	99	50	248	54	50	51	54	50	57	90	50	279	99	50	248	54	50	123	11	50
StateGrid	398	1518208668409	2	0	0	1	1	1	0	3	251	54	50	329	51	50	333	32	50	158	1	50	251	54	50	71	13	50	69	27	50	17	78	50	251	54	50	71	13	50	69	27	50	17	78	50	251	54	50	329	51	50	333	32	50	158	1	50
StateGrid	398	1518208668423	3	1	1	0	0	0	1	1	88	32	50	305	22	50	304	75	50	356	99	50	88	32	50	305	22	50	105	87	50	356	99	50	88	32	50	305	22	50	105	87	50	356	99	50	88	32	50	305	22	50	304	75	50	356	99	50
StateGrid	398	1518208668423	4	0	0	1	0	0	1	4	12	41	50	10	29	50	27	81	50	289	17	50	220	3	50	197	34	50	87	32	50	21	14	50	12	41	50	10	29	50	27	81	50	289	17	50	220	3	50	197	34	50	87	32	50	21	14	50
StateGrid	398	1518208668423	5	0	0	1	1	1	0	3	27	44	50	310	0	50	148	96	50	323	52	50	27	44	50	122	30	50	353	75	50	194	54	50	27	44	50	122	30	50	353	75	50	194	54	50	27	44	50	310	0	50	148	96	50	323	52	50
StateGrid	398	1518208668423	6	0	1	0	0	1	0	1	259	72	50	313	65	50	114	70	50	314	46	50	259	72	50	313	65	50	114	70	50	351	27	50	259	72	50	313	65	50	114	70	50	314	46	50	259	72	50	313	65	50	114	70	50	351	27	50
StateGrid	398	1518208668423	7	1	0	1	1	0	1	1	117	96	50	331	31	50	145	34	50	78	24	50	48	50	50	331	31	50	145	34	50	78	24	50	117	96	50	331	31	50	145	34	50	78	24	50	48	50	50	331	31	50	145	34	50	78	24	50
StateGrid	398	1518208668423	8	0	1	0	0	1	0	4	64	73	50	302	94	50	224	66	50	54	84	50	296	90	50	311	59	50	326	30	50	342	91	50	64	73	50	302	94	50	224	66	50	54	84	50	296	90	50	311	59	50	326	30	50	342	91	50
StateGrid	398	1518208668423	9	1	0	1	0	1	0	2	192	20	50	43	82	50	227	30	50	214	4	50	161	33	50	195	20	50	227	30	50	214	4	50	161	33	50	195	20	50	227	30	50	214	4	50	192	20	50	43	82	50	227	30	50	214	4	50
