type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	265	1518208667875	0	1	1	0	1	1	0	4	24	92	50	100	68	50	311	52	50	93	68	50	339	79	50	151	65	50	79	17	50	325	98	50	24	92	50	100	68	50	311	52	50	93	68	50	339	79	50	151	65	50	79	17	50	325	98	50
StateGrid	265	1518208667875	1	1	1	0	0	0	1	4	210	30	50	127	64	50	90	51	50	337	40	50	24	4	50	132	2	50	98	5	50	109	7	50	24	4	50	132	2	50	98	5	50	109	7	50	210	30	50	127	64	50	90	51	50	337	40	50
StateGrid	265	1518208667875	2	1	1	0	1	1	0	3	128	21	50	211	46	50	8	81	50	345	51	50	93	85	50	223	50	50	142	28	50	345	51	50	128	21	50	211	46	50	8	81	50	345	51	50	93	85	50	223	50	50	142	28	50	345	51	50
StateGrid	265	1518208667875	3	1	0	1	1	0	1	4	79	86	50	268	62	50	49	42	50	214	28	50	298	66	50	257	0	50	246	55	50	28	66	50	79	86	50	268	62	50	49	42	50	214	28	50	298	66	50	257	0	50	246	55	50	28	66	50
StateGrid	265	1518208667875	4	0	0	1	0	0	1	2	201	45	50	333	47	50	70	69	50	234	61	50	106	72	50	333	47	50	70	69	50	221	82	50	201	45	50	333	47	50	70	69	50	234	61	50	106	72	50	333	47	50	70	69	50	221	82	50
StateGrid	265	1518208667875	5	0	0	1	0	0	1	3	205	63	50	86	80	50	170	65	50	61	25	50	205	63	50	110	0	50	189	2	50	220	6	50	205	63	50	86	80	50	170	65	50	61	25	50	205	63	50	110	0	50	189	2	50	220	6	50
StateGrid	265	1518208667875	6	0	1	0	1	0	1	1	172	44	50	174	83	50	235	44	50	350	90	50	172	44	50	174	83	50	139	35	50	350	90	50	172	44	50	174	83	50	139	35	50	350	90	50	172	44	50	174	83	50	235	44	50	350	90	50
StateGrid	265	1518208667875	7	0	0	1	0	0	1	2	255	78	50	8	14	50	245	55	50	229	38	50	255	78	50	334	12	50	245	55	50	79	91	50	255	78	50	8	14	50	245	55	50	229	38	50	255	78	50	334	12	50	245	55	50	79	91	50
StateGrid	265	1518208667875	8	0	1	0	1	0	1	1	150	77	50	213	49	50	245	0	50	171	80	50	127	26	50	213	49	50	245	0	50	171	80	50	127	26	50	213	49	50	245	0	50	171	80	50	150	77	50	213	49	50	245	0	50	171	80	50
StateGrid	265	1518208667875	9	1	0	1	0	1	0	1	57	19	50	147	76	50	31	50	50	247	10	50	158	40	50	147	76	50	31	50	50	247	10	50	158	40	50	147	76	50	31	50	50	247	10	50	57	19	50	147	76	50	31	50	50	247	10	50
StateGrid	265	1518208667875	10	1	1	0	1	1	0	2	6	37	50	137	97	50	158	48	50	305	27	50	6	37	50	157	33	50	197	9	50	305	27	50	6	37	50	137	97	50	158	48	50	305	27	50	6	37	50	157	33	50	197	9	50	305	27	50
StateGrid	265	1518208667876	11	0	1	0	1	0	1	3	330	5	50	332	58	50	80	59	50	264	74	50	240	70	50	88	6	50	80	59	50	343	53	50	240	70	50	88	6	50	80	59	50	343	53	50	330	5	50	332	58	50	80	59	50	264	74	50
StateGrid	265	1518208667876	12	1	1	0	1	1	0	4	274	68	50	125	19	50	247	59	50	96	17	50	74	56	50	254	82	50	113	18	50	29	38	50	274	68	50	125	19	50	247	59	50	96	17	50	74	56	50	254	82	50	113	18	50	29	38	50
StateGrid	265	1518208667876	13	1	0	1	0	1	0	1	48	37	50	210	21	50	52	96	50	242	5	50	33	51	50	210	21	50	52	96	50	242	5	50	33	51	50	210	21	50	52	96	50	242	5	50	48	37	50	210	21	50	52	96	50	242	5	50
StateGrid	265	1518208667876	14	0	1	0	1	0	1	4	159	55	50	143	44	50	138	96	50	172	33	50	242	61	50	162	52	50	267	1	50	273	96	50	242	61	50	162	52	50	267	1	50	273	96	50	159	55	50	143	44	50	138	96	50	172	33	50
StateGrid	265	1518208667876	15	1	0	1	0	1	0	3	173	10	50	68	77	50	270	9	50	315	83	50	358	58	50	143	2	50	271	53	50	315	83	50	358	58	50	143	2	50	271	53	50	315	83	50	173	10	50	68	77	50	270	9	50	315	83	50
StateGrid	265	1518208667876	16	0	0	1	0	0	1	2	104	39	50	77	43	50	149	62	50	23	73	50	224	15	50	31	49	50	149	62	50	23	73	50	104	39	50	77	43	50	149	62	50	23	73	50	224	15	50	31	49	50	149	62	50	23	73	50
StateGrid	265	1518208667876	17	1	1	0	1	1	0	1	11	71	50	332	39	50	343	28	50	339	52	50	11	71	50	332	39	50	343	28	50	216	4	50	11	71	50	332	39	50	343	28	50	339	52	50	11	71	50	332	39	50	343	28	50	216	4	50
StateGrid	265	1518208667876	18	1	0	1	0	1	0	2	234	69	50	328	18	50	228	49	50	164	12	50	248	32	50	328	18	50	104	66	50	164	12	50	248	32	50	328	18	50	104	66	50	164	12	50	234	69	50	328	18	50	228	49	50	164	12	50
StateGrid	265	1518208667877	19	0	1	0	1	0	1	3	174	3	50	33	50	50	158	44	50	262	13	50	174	3	50	265	84	50	342	90	50	235	77	50	174	3	50	265	84	50	342	90	50	235	77	50	174	3	50	33	50	50	158	44	50	262	13	50
