type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	92	1518208667054	0	0	1	0	1	0	1	3	292	31	50	39	36	50	52	25	50	153	66	50	131	92	50	39	36	50	27	97	50	346	34	50	131	92	50	39	36	50	27	97	50	346	34	50	292	31	50	39	36	50	52	25	50	153	66	50
StateGrid	92	1518208667054	1	1	0	1	0	1	0	1	301	27	50	141	68	50	159	46	50	27	82	50	301	27	50	141	68	50	312	63	50	27	82	50	301	27	50	141	68	50	312	63	50	27	82	50	301	27	50	141	68	50	159	46	50	27	82	50
StateGrid	92	1518208667054	2	0	1	0	1	0	1	4	297	33	50	127	67	50	131	0	50	82	31	50	235	94	50	343	7	50	336	37	50	170	25	50	235	94	50	343	7	50	336	37	50	170	25	50	297	33	50	127	67	50	131	0	50	82	31	50
StateGrid	92	1518208667054	3	1	0	1	1	0	1	3	157	6	50	52	83	50	27	77	50	311	0	50	304	60	50	318	27	50	170	14	50	311	0	50	157	6	50	52	83	50	27	77	50	311	0	50	304	60	50	318	27	50	170	14	50	311	0	50
StateGrid	92	1518208667054	4	0	0	1	0	0	1	3	134	82	50	190	55	50	356	96	50	180	84	50	134	82	50	100	10	50	272	59	50	145	48	50	134	82	50	190	55	50	356	96	50	180	84	50	134	82	50	100	10	50	272	59	50	145	48	50
StateGrid	92	1518208667054	5	1	0	1	1	0	1	1	349	33	50	354	6	50	79	31	50	242	86	50	349	33	50	354	6	50	92	91	50	242	86	50	349	33	50	354	6	50	79	31	50	242	86	50	349	33	50	354	6	50	92	91	50	242	86	50
StateGrid	92	1518208667054	6	1	0	1	1	0	1	3	169	2	50	147	38	50	135	75	50	21	37	50	275	51	50	346	38	50	239	91	50	21	37	50	169	2	50	147	38	50	135	75	50	21	37	50	275	51	50	346	38	50	239	91	50	21	37	50
StateGrid	92	1518208667054	7	0	1	0	1	0	1	4	50	92	50	89	50	50	183	76	50	158	37	50	289	98	50	160	28	50	357	37	50	300	86	50	289	98	50	160	28	50	357	37	50	300	86	50	50	92	50	89	50	50	183	76	50	158	37	50
StateGrid	92	1518208667054	8	0	1	0	0	1	0	2	194	70	50	302	39	50	358	97	50	233	70	50	117	77	50	302	39	50	164	62	50	233	70	50	194	70	50	302	39	50	358	97	50	233	70	50	117	77	50	302	39	50	164	62	50	233	70	50
StateGrid	92	1518208667054	9	1	0	1	0	1	0	1	0	84	50	246	59	50	341	49	50	307	43	50	0	84	50	344	18	50	341	49	50	307	43	50	0	84	50	344	18	50	341	49	50	307	43	50	0	84	50	246	59	50	341	49	50	307	43	50
StateGrid	92	1518208667054	10	1	0	1	0	1	0	1	233	86	50	140	38	50	131	96	50	170	99	50	233	86	50	140	38	50	131	96	50	87	42	50	233	86	50	140	38	50	131	96	50	87	42	50	233	86	50	140	38	50	131	96	50	170	99	50
StateGrid	92	1518208667054	11	1	1	0	0	0	1	4	14	15	50	159	60	50	334	2	50	236	51	50	358	52	50	312	43	50	191	73	50	346	37	50	358	52	50	312	43	50	191	73	50	346	37	50	14	15	50	159	60	50	334	2	50	236	51	50
