type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	47	1518208666854	0	0	1	0	1	0	1	2	24	40	50	46	99	50	185	98	50	278	77	50	260	67	50	46	99	50	19	8	50	278	77	50	260	67	50	46	99	50	19	8	50	278	77	50	24	40	50	46	99	50	185	98	50	278	77	50
StateGrid	47	1518208666854	1	0	0	1	0	0	1	3	334	28	50	120	36	50	320	69	50	326	27	50	72	13	50	7	88	50	186	5	50	326	27	50	334	28	50	120	36	50	320	69	50	326	27	50	72	13	50	7	88	50	186	5	50	326	27	50
StateGrid	47	1518208666854	2	1	0	1	1	0	1	3	279	61	50	209	15	50	252	71	50	183	63	50	323	91	50	16	85	50	252	71	50	282	95	50	279	61	50	209	15	50	252	71	50	183	63	50	323	91	50	16	85	50	252	71	50	282	95	50
StateGrid	47	1518208666854	3	1	0	1	1	0	1	2	258	67	50	84	96	50	168	69	50	298	72	50	258	67	50	272	30	50	168	69	50	144	86	50	258	67	50	84	96	50	168	69	50	298	72	50	258	67	50	272	30	50	168	69	50	144	86	50
StateGrid	47	1518208666854	4	0	0	1	1	1	0	3	239	6	50	197	95	50	271	40	50	263	1	50	260	70	50	80	30	50	271	40	50	160	15	50	260	70	50	80	30	50	271	40	50	160	15	50	239	6	50	197	95	50	271	40	50	263	1	50
StateGrid	47	1518208666855	5	1	1	0	1	1	0	4	176	84	50	115	66	50	260	83	50	317	1	50	164	32	50	158	17	50	146	19	50	313	16	50	176	84	50	115	66	50	260	83	50	317	1	50	164	32	50	158	17	50	146	19	50	313	16	50
StateGrid	47	1518208666855	6	0	0	1	0	0	1	4	23	76	50	181	61	50	70	3	50	26	0	50	358	23	50	53	66	50	156	24	50	157	68	50	23	76	50	181	61	50	70	3	50	26	0	50	358	23	50	53	66	50	156	24	50	157	68	50
StateGrid	47	1518208666855	7	1	0	1	0	1	0	1	81	69	50	320	91	50	241	47	50	167	50	50	81	69	50	271	84	50	241	47	50	167	50	50	81	69	50	271	84	50	241	47	50	167	50	50	81	69	50	320	91	50	241	47	50	167	50	50
StateGrid	47	1518208666855	8	0	0	1	0	0	1	2	49	65	50	232	84	50	244	41	50	232	3	50	49	65	50	232	84	50	322	74	50	223	40	50	49	65	50	232	84	50	244	41	50	232	3	50	49	65	50	232	84	50	322	74	50	223	40	50
StateGrid	47	1518208666855	9	0	1	0	1	0	1	4	308	15	50	169	39	50	296	57	50	71	40	50	239	45	50	139	54	50	25	1	50	253	38	50	239	45	50	139	54	50	25	1	50	253	38	50	308	15	50	169	39	50	296	57	50	71	40	50
StateGrid	47	1518208666855	10	1	1	0	1	1	0	3	294	61	50	15	83	50	0	83	50	76	90	50	251	55	50	15	83	50	245	36	50	130	71	50	294	61	50	15	83	50	0	83	50	76	90	50	251	55	50	15	83	50	245	36	50	130	71	50
StateGrid	47	1518208666856	11	0	0	1	0	0	1	2	17	16	50	117	34	50	233	59	50	253	71	50	17	16	50	12	4	50	233	59	50	125	2	50	17	16	50	117	34	50	233	59	50	253	71	50	17	16	50	12	4	50	233	59	50	125	2	50
StateGrid	47	1518208666856	12	1	1	0	0	0	1	2	199	16	50	126	94	50	53	22	50	44	0	50	296	46	50	126	94	50	53	22	50	76	74	50	296	46	50	126	94	50	53	22	50	76	74	50	199	16	50	126	94	50	53	22	50	44	0	50
StateGrid	47	1518208666856	13	1	1	0	0	0	1	4	301	54	50	98	13	50	343	14	50	146	23	50	96	70	50	357	44	50	203	76	50	347	53	50	96	70	50	357	44	50	203	76	50	347	53	50	301	54	50	98	13	50	343	14	50	146	23	50
