type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	113	1518208667186	0	1	1	0	0	0	1	4	6	25	50	41	60	50	244	14	50	269	81	50	315	36	50	283	54	50	205	52	50	266	51	50	315	36	50	283	54	50	205	52	50	266	51	50	6	25	50	41	60	50	244	14	50	269	81	50
StateGrid	113	1518208667186	1	0	0	1	0	0	1	4	183	98	50	293	24	50	131	58	50	222	66	50	261	22	50	103	52	50	80	40	50	275	30	50	183	98	50	293	24	50	131	58	50	222	66	50	261	22	50	103	52	50	80	40	50	275	30	50
StateGrid	113	1518208667186	2	1	1	0	0	0	1	4	174	25	50	58	92	50	331	93	50	113	38	50	241	37	50	264	3	50	158	25	50	217	92	50	241	37	50	264	3	50	158	25	50	217	92	50	174	25	50	58	92	50	331	93	50	113	38	50
StateGrid	113	1518208667186	3	0	1	0	1	0	1	1	62	68	50	252	75	50	223	44	50	196	87	50	49	50	50	252	75	50	223	44	50	196	87	50	49	50	50	252	75	50	223	44	50	196	87	50	62	68	50	252	75	50	223	44	50	196	87	50
StateGrid	113	1518208667186	4	0	1	0	1	0	1	3	103	62	50	5	39	50	77	54	50	336	95	50	43	68	50	5	39	50	258	78	50	297	32	50	43	68	50	5	39	50	258	78	50	297	32	50	103	62	50	5	39	50	77	54	50	336	95	50
StateGrid	113	1518208667186	5	1	1	0	0	0	1	3	182	56	50	308	52	50	44	12	50	150	22	50	200	72	50	252	6	50	256	14	50	150	22	50	200	72	50	252	6	50	256	14	50	150	22	50	182	56	50	308	52	50	44	12	50	150	22	50
StateGrid	113	1518208667186	6	1	0	1	0	1	0	1	296	95	50	98	46	50	140	58	50	78	1	50	296	95	50	98	46	50	140	58	50	185	96	50	296	95	50	98	46	50	140	58	50	185	96	50	296	95	50	98	46	50	140	58	50	78	1	50
StateGrid	113	1518208667186	7	1	0	1	0	1	0	4	24	89	50	38	99	50	147	79	50	103	8	50	63	65	50	243	74	50	20	85	50	86	43	50	63	65	50	243	74	50	20	85	50	86	43	50	24	89	50	38	99	50	147	79	50	103	8	50
StateGrid	113	1518208667186	8	1	1	0	1	1	0	2	255	41	50	197	1	50	210	65	50	136	10	50	278	79	50	197	1	50	25	35	50	136	10	50	255	41	50	197	1	50	210	65	50	136	10	50	278	79	50	197	1	50	25	35	50	136	10	50
StateGrid	113	1518208667186	9	0	0	1	0	0	1	2	168	15	50	132	6	50	345	85	50	219	6	50	168	15	50	273	92	50	345	85	50	327	78	50	168	15	50	132	6	50	345	85	50	219	6	50	168	15	50	273	92	50	345	85	50	327	78	50
