type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	206	1518208667630	0	0	1	0	1	0	1	3	169	88	50	280	98	50	267	90	50	348	7	50	338	83	50	280	98	50	193	34	50	119	32	50	338	83	50	280	98	50	193	34	50	119	32	50	169	88	50	280	98	50	267	90	50	348	7	50
StateGrid	206	1518208667630	1	1	1	0	0	0	1	4	186	49	50	320	94	50	197	96	50	340	91	50	285	85	50	0	41	50	216	61	50	83	80	50	285	85	50	0	41	50	216	61	50	83	80	50	186	49	50	320	94	50	197	96	50	340	91	50
StateGrid	206	1518208667632	2	1	1	0	1	1	0	4	237	39	50	169	48	50	138	72	50	226	29	50	249	85	50	90	33	50	144	31	50	172	31	50	237	39	50	169	48	50	138	72	50	226	29	50	249	85	50	90	33	50	144	31	50	172	31	50
StateGrid	206	1518208667632	3	1	1	0	0	0	1	4	159	28	50	55	79	50	260	36	50	355	90	50	98	42	50	251	15	50	155	58	50	124	88	50	98	42	50	251	15	50	155	58	50	124	88	50	159	28	50	55	79	50	260	36	50	355	90	50
StateGrid	206	1518208667632	4	1	0	1	1	0	1	4	133	49	50	60	81	50	215	12	50	28	85	50	159	60	50	188	74	50	294	97	50	350	55	50	133	49	50	60	81	50	215	12	50	28	85	50	159	60	50	188	74	50	294	97	50	350	55	50
StateGrid	206	1518208667633	5	1	0	1	0	1	0	2	152	9	50	101	6	50	60	52	50	246	49	50	27	39	50	356	37	50	60	52	50	246	49	50	27	39	50	356	37	50	60	52	50	246	49	50	152	9	50	101	6	50	60	52	50	246	49	50
StateGrid	206	1518208667633	6	1	1	0	1	1	0	3	186	98	50	315	36	50	200	67	50	302	77	50	94	57	50	280	42	50	271	63	50	302	77	50	186	98	50	315	36	50	200	67	50	302	77	50	94	57	50	280	42	50	271	63	50	302	77	50
StateGrid	206	1518208667633	7	0	1	0	1	0	1	1	151	91	50	254	6	50	238	9	50	144	82	50	34	8	50	254	6	50	238	9	50	144	82	50	34	8	50	254	6	50	238	9	50	144	82	50	151	91	50	254	6	50	238	9	50	144	82	50
StateGrid	206	1518208667633	8	1	0	1	0	1	0	2	295	31	50	72	73	50	171	90	50	248	19	50	295	31	50	267	7	50	171	90	50	325	21	50	295	31	50	267	7	50	171	90	50	325	21	50	295	31	50	72	73	50	171	90	50	248	19	50
StateGrid	206	1518208667633	9	0	1	0	1	0	1	3	43	41	50	209	20	50	255	7	50	272	16	50	284	15	50	151	99	50	255	7	50	143	72	50	284	15	50	151	99	50	255	7	50	143	72	50	43	41	50	209	20	50	255	7	50	272	16	50
