type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	106	1518208667134	0	1	1	0	0	0	1	1	57	75	50	261	27	50	295	42	50	116	18	50	253	87	50	261	27	50	295	42	50	116	18	50	253	87	50	261	27	50	295	42	50	116	18	50	57	75	50	261	27	50	295	42	50	116	18	50
StateGrid	106	1518208667135	1	0	0	1	1	1	0	4	294	62	50	207	78	50	340	69	50	71	88	50	71	37	50	33	92	50	153	94	50	75	74	50	71	37	50	33	92	50	153	94	50	75	74	50	294	62	50	207	78	50	340	69	50	71	88	50
StateGrid	106	1518208667135	2	1	1	0	0	0	1	2	340	34	50	302	66	50	247	18	50	243	8	50	231	41	50	302	66	50	247	18	50	83	39	50	231	41	50	302	66	50	247	18	50	83	39	50	340	34	50	302	66	50	247	18	50	243	8	50
StateGrid	106	1518208667135	3	1	0	1	0	1	0	4	105	49	50	241	29	50	265	63	50	248	25	50	255	73	50	86	8	50	158	45	50	88	9	50	255	73	50	86	8	50	158	45	50	88	9	50	105	49	50	241	29	50	265	63	50	248	25	50
StateGrid	106	1518208667135	4	0	1	0	1	0	1	1	44	57	50	109	48	50	347	40	50	296	40	50	44	57	50	109	48	50	325	81	50	296	40	50	44	57	50	109	48	50	325	81	50	296	40	50	44	57	50	109	48	50	347	40	50	296	40	50
StateGrid	106	1518208667135	5	0	0	1	1	1	0	4	346	10	50	13	13	50	86	33	50	283	25	50	106	60	50	329	62	50	300	18	50	167	99	50	106	60	50	329	62	50	300	18	50	167	99	50	346	10	50	13	13	50	86	33	50	283	25	50
StateGrid	106	1518208667135	6	0	1	0	0	1	0	1	214	53	50	182	76	50	322	36	50	130	72	50	12	58	50	182	76	50	322	36	50	130	72	50	214	53	50	182	76	50	322	36	50	130	72	50	12	58	50	182	76	50	322	36	50	130	72	50
StateGrid	106	1518208667135	7	0	0	1	0	0	1	2	264	95	50	325	51	50	202	56	50	8	5	50	87	4	50	325	51	50	117	6	50	8	5	50	264	95	50	325	51	50	202	56	50	8	5	50	87	4	50	325	51	50	117	6	50	8	5	50
StateGrid	106	1518208667136	8	0	0	1	1	1	0	3	61	35	50	256	51	50	6	92	50	140	6	50	344	35	50	256	51	50	210	94	50	295	96	50	344	35	50	256	51	50	210	94	50	295	96	50	61	35	50	256	51	50	6	92	50	140	6	50
StateGrid	106	1518208667136	9	0	0	1	0	0	1	1	91	67	50	265	42	50	59	77	50	55	89	50	75	14	50	265	42	50	59	77	50	55	89	50	91	67	50	265	42	50	59	77	50	55	89	50	75	14	50	265	42	50	59	77	50	55	89	50
