type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	852	1518208670104	0	1	1	0	0	0	1	2	319	55	50	76	85	50	335	18	50	205	28	50	319	55	50	185	7	50	280	7	50	205	28	50	319	55	50	185	7	50	280	7	50	205	28	50	319	55	50	76	85	50	335	18	50	205	28	50
StateGrid	852	1518208670104	1	0	1	0	0	1	0	3	315	11	50	303	32	50	189	19	50	214	6	50	315	11	50	303	75	50	121	62	50	227	12	50	315	11	50	303	32	50	189	19	50	214	6	50	315	11	50	303	75	50	121	62	50	227	12	50
StateGrid	852	1518208670104	2	1	1	0	0	0	1	1	217	73	50	83	86	50	254	67	50	341	68	50	217	73	50	83	86	50	128	2	50	341	68	50	217	73	50	83	86	50	128	2	50	341	68	50	217	73	50	83	86	50	254	67	50	341	68	50
StateGrid	852	1518208670104	3	1	1	0	0	0	1	2	94	66	50	326	47	50	318	71	50	336	42	50	94	66	50	170	45	50	335	44	50	336	42	50	94	66	50	170	45	50	335	44	50	336	42	50	94	66	50	326	47	50	318	71	50	336	42	50
StateGrid	852	1518208670110	4	0	0	1	1	1	0	4	112	4	50	140	50	50	185	79	50	8	96	50	196	62	50	59	67	50	335	42	50	201	97	50	196	62	50	59	67	50	335	42	50	201	97	50	112	4	50	140	50	50	185	79	50	8	96	50
StateGrid	852	1518208670110	5	0	0	1	0	0	1	3	206	77	50	35	31	50	154	93	50	311	84	50	206	77	50	123	96	50	254	33	50	145	23	50	206	77	50	35	31	50	154	93	50	311	84	50	206	77	50	123	96	50	254	33	50	145	23	50
StateGrid	852	1518208670110	6	0	0	1	1	1	0	4	158	27	50	202	48	50	165	33	50	81	14	50	17	95	50	157	46	50	284	48	50	147	95	50	17	95	50	157	46	50	284	48	50	147	95	50	158	27	50	202	48	50	165	33	50	81	14	50
StateGrid	852	1518208670110	7	0	1	0	0	1	0	4	320	27	50	262	43	50	301	81	50	42	95	50	348	18	50	208	0	50	242	21	50	283	3	50	320	27	50	262	43	50	301	81	50	42	95	50	348	18	50	208	0	50	242	21	50	283	3	50
StateGrid	852	1518208670110	8	0	1	0	0	1	0	1	335	9	50	294	78	50	322	50	50	225	1	50	335	9	50	294	78	50	214	34	50	225	1	50	335	9	50	294	78	50	322	50	50	225	1	50	335	9	50	294	78	50	214	34	50	225	1	50
StateGrid	852	1518208670110	9	0	1	0	0	1	0	4	268	54	50	243	81	50	55	76	50	71	1	50	25	9	50	239	95	50	193	94	50	285	43	50	268	54	50	243	81	50	55	76	50	71	1	50	25	9	50	239	95	50	193	94	50	285	43	50
StateGrid	852	1518208670111	10	1	0	1	1	0	1	3	191	6	50	140	25	50	295	64	50	270	59	50	191	6	50	317	30	50	85	74	50	357	75	50	191	6	50	140	25	50	295	64	50	270	59	50	191	6	50	317	30	50	85	74	50	357	75	50
StateGrid	852	1518208670111	11	0	0	1	0	0	1	1	255	46	50	80	19	50	167	92	50	265	43	50	255	46	50	80	19	50	355	66	50	265	43	50	255	46	50	80	19	50	167	92	50	265	43	50	255	46	50	80	19	50	355	66	50	265	43	50
StateGrid	852	1518208670111	12	0	1	0	1	0	1	4	348	57	50	133	8	50	260	24	50	222	38	50	129	17	50	311	8	50	179	46	50	33	71	50	129	17	50	311	8	50	179	46	50	33	71	50	348	57	50	133	8	50	260	24	50	222	38	50
StateGrid	852	1518208670111	13	1	1	0	0	0	1	1	97	61	50	231	32	50	206	72	50	253	85	50	97	61	50	217	69	50	206	72	50	253	85	50	97	61	50	217	69	50	206	72	50	253	85	50	97	61	50	231	32	50	206	72	50	253	85	50
StateGrid	852	1518208670111	14	0	0	1	0	0	1	3	129	88	50	323	81	50	42	79	50	114	57	50	4	42	50	323	81	50	35	6	50	128	18	50	129	88	50	323	81	50	42	79	50	114	57	50	4	42	50	323	81	50	35	6	50	128	18	50
StateGrid	852	1518208670111	15	1	0	1	1	0	1	2	13	39	50	21	75	50	231	45	50	64	45	50	13	39	50	246	82	50	245	36	50	64	45	50	13	39	50	21	75	50	231	45	50	64	45	50	13	39	50	246	82	50	245	36	50	64	45	50
StateGrid	852	1518208670111	16	1	1	0	1	1	0	1	136	88	50	257	28	50	343	33	50	80	79	50	136	88	50	257	28	50	355	19	50	80	79	50	136	88	50	257	28	50	343	33	50	80	79	50	136	88	50	257	28	50	355	19	50	80	79	50
StateGrid	852	1518208670111	17	1	1	0	0	0	1	3	242	30	50	79	2	50	180	76	50	286	89	50	155	56	50	112	73	50	180	76	50	329	10	50	155	56	50	112	73	50	180	76	50	329	10	50	242	30	50	79	2	50	180	76	50	286	89	50
StateGrid	852	1518208670111	18	0	0	1	0	0	1	2	225	97	50	78	49	50	6	70	50	277	15	50	74	29	50	78	49	50	269	81	50	277	15	50	225	97	50	78	49	50	6	70	50	277	15	50	74	29	50	78	49	50	269	81	50	277	15	50
StateGrid	852	1518208670111	19	0	0	1	1	1	0	2	236	27	50	248	67	50	75	73	50	167	32	50	236	27	50	307	39	50	75	73	50	84	66	50	236	27	50	307	39	50	75	73	50	84	66	50	236	27	50	248	67	50	75	73	50	167	32	50
