type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	487	1518208668788	0	0	1	0	0	1	0	2	73	16	50	278	16	50	36	63	50	119	32	50	73	16	50	278	16	50	153	92	50	286	37	50	73	16	50	278	16	50	36	63	50	119	32	50	73	16	50	278	16	50	153	92	50	286	37	50
StateGrid	487	1518208668788	1	1	1	0	0	0	1	3	168	42	50	259	32	50	237	6	50	117	10	50	29	45	50	259	32	50	13	15	50	157	67	50	29	45	50	259	32	50	13	15	50	157	67	50	168	42	50	259	32	50	237	6	50	117	10	50
StateGrid	487	1518208668788	2	0	0	1	0	0	1	3	126	47	50	109	51	50	213	8	50	278	36	50	122	82	50	109	51	50	86	12	50	32	48	50	126	47	50	109	51	50	213	8	50	278	36	50	122	82	50	109	51	50	86	12	50	32	48	50
StateGrid	487	1518208668788	3	1	0	1	1	0	1	3	51	7	50	331	32	50	231	25	50	270	67	50	119	73	50	331	32	50	41	11	50	264	92	50	51	7	50	331	32	50	231	25	50	270	67	50	119	73	50	331	32	50	41	11	50	264	92	50
StateGrid	487	1518208668788	4	1	0	1	1	0	1	3	120	66	50	339	34	50	315	18	50	28	12	50	118	42	50	110	38	50	315	18	50	84	26	50	120	66	50	339	34	50	315	18	50	28	12	50	118	42	50	110	38	50	315	18	50	84	26	50
StateGrid	487	1518208668788	5	0	1	0	1	0	1	4	20	60	50	321	1	50	34	27	50	199	46	50	194	9	50	333	12	50	208	51	50	294	54	50	194	9	50	333	12	50	208	51	50	294	54	50	20	60	50	321	1	50	34	27	50	199	46	50
StateGrid	487	1518208668788	6	1	1	0	0	0	1	2	103	76	50	16	64	50	145	12	50	81	66	50	330	74	50	16	64	50	145	12	50	252	92	50	330	74	50	16	64	50	145	12	50	252	92	50	103	76	50	16	64	50	145	12	50	81	66	50
StateGrid	487	1518208668788	7	0	1	0	1	0	1	4	241	84	50	263	67	50	186	26	50	115	50	50	330	28	50	130	60	50	89	95	50	82	57	50	330	28	50	130	60	50	89	95	50	82	57	50	241	84	50	263	67	50	186	26	50	115	50	50
StateGrid	487	1518208668788	8	1	1	0	1	1	0	1	189	12	50	208	47	50	199	72	50	277	11	50	74	91	50	208	47	50	199	72	50	277	11	50	189	12	50	208	47	50	199	72	50	277	11	50	74	91	50	208	47	50	199	72	50	277	11	50
StateGrid	487	1518208668788	9	0	0	1	1	1	0	1	230	40	50	78	60	50	121	89	50	269	5	50	230	40	50	357	32	50	121	89	50	269	5	50	230	40	50	357	32	50	121	89	50	269	5	50	230	40	50	78	60	50	121	89	50	269	5	50
StateGrid	487	1518208668788	10	1	0	1	0	1	0	1	315	37	50	268	85	50	24	43	50	76	73	50	315	37	50	268	85	50	24	43	50	74	52	50	315	37	50	268	85	50	24	43	50	74	52	50	315	37	50	268	85	50	24	43	50	76	73	50
StateGrid	487	1518208668788	11	1	1	0	0	0	1	4	307	66	50	167	76	50	209	71	50	104	83	50	116	11	50	86	85	50	342	72	50	181	94	50	116	11	50	86	85	50	342	72	50	181	94	50	307	66	50	167	76	50	209	71	50	104	83	50
StateGrid	487	1518208668788	12	0	0	1	1	1	0	2	247	72	50	143	38	50	195	89	50	23	90	50	143	9	50	143	38	50	312	28	50	23	90	50	143	9	50	143	38	50	312	28	50	23	90	50	247	72	50	143	38	50	195	89	50	23	90	50
StateGrid	487	1518208668788	13	0	1	0	0	1	0	3	133	34	50	98	91	50	323	77	50	78	92	50	133	34	50	226	99	50	234	74	50	280	37	50	133	34	50	98	91	50	323	77	50	78	92	50	133	34	50	226	99	50	234	74	50	280	37	50
StateGrid	487	1518208668788	14	1	0	1	1	0	1	4	68	12	50	326	46	50	129	4	50	55	61	50	244	6	50	82	22	50	22	77	50	183	17	50	68	12	50	326	46	50	129	4	50	55	61	50	244	6	50	82	22	50	22	77	50	183	17	50
StateGrid	487	1518208668788	15	1	1	0	0	0	1	4	26	40	50	161	83	50	322	81	50	105	33	50	176	8	50	151	37	50	219	19	50	200	28	50	176	8	50	151	37	50	219	19	50	200	28	50	26	40	50	161	83	50	322	81	50	105	33	50
StateGrid	487	1518208668788	16	1	1	0	0	0	1	2	136	11	50	232	9	50	252	39	50	13	72	50	291	69	50	278	39	50	252	39	50	13	72	50	291	69	50	278	39	50	252	39	50	13	72	50	136	11	50	232	9	50	252	39	50	13	72	50
StateGrid	487	1518208668788	17	0	1	0	0	1	0	2	20	99	50	290	37	50	6	45	50	24	94	50	20	99	50	50	15	50	6	45	50	31	57	50	20	99	50	290	37	50	6	45	50	24	94	50	20	99	50	50	15	50	6	45	50	31	57	50
StateGrid	487	1518208668788	18	1	0	1	1	0	1	1	142	4	50	248	69	50	261	43	50	50	35	50	142	4	50	248	69	50	175	25	50	50	35	50	142	4	50	248	69	50	261	43	50	50	35	50	142	4	50	248	69	50	175	25	50	50	35	50
StateGrid	487	1518208668788	19	1	1	0	0	0	1	1	169	62	50	330	40	50	352	70	50	87	63	50	169	62	50	36	95	50	352	70	50	87	63	50	169	62	50	36	95	50	352	70	50	87	63	50	169	62	50	330	40	50	352	70	50	87	63	50
