type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	980	1518208670530	0	0	1	0	1	0	1	2	228	16	50	132	73	50	85	74	50	335	26	50	56	98	50	132	73	50	194	41	50	335	26	50	56	98	50	132	73	50	194	41	50	335	26	50	228	16	50	132	73	50	85	74	50	335	26	50
StateGrid	980	1518208670530	1	0	1	0	1	0	1	3	55	70	50	51	4	50	202	23	50	87	53	50	335	85	50	195	21	50	202	23	50	286	62	50	335	85	50	195	21	50	202	23	50	286	62	50	55	70	50	51	4	50	202	23	50	87	53	50
StateGrid	980	1518208670530	2	0	0	1	1	1	0	4	221	3	50	186	6	50	257	62	50	20	40	50	92	65	50	308	13	50	89	30	50	13	85	50	92	65	50	308	13	50	89	30	50	13	85	50	221	3	50	186	6	50	257	62	50	20	40	50
StateGrid	980	1518208670530	3	0	0	1	1	1	0	3	43	46	50	330	24	50	138	0	50	332	78	50	142	41	50	330	24	50	257	31	50	236	98	50	142	41	50	330	24	50	257	31	50	236	98	50	43	46	50	330	24	50	138	0	50	332	78	50
StateGrid	980	1518208670530	4	1	1	0	0	0	1	4	22	23	50	267	98	50	224	69	50	272	59	50	326	47	50	263	11	50	83	23	50	84	71	50	326	47	50	263	11	50	83	23	50	84	71	50	22	23	50	267	98	50	224	69	50	272	59	50
StateGrid	980	1518208670530	5	0	1	0	1	0	1	1	299	32	50	107	42	50	35	72	50	107	32	50	299	32	50	107	42	50	104	22	50	107	32	50	299	32	50	107	42	50	104	22	50	107	32	50	299	32	50	107	42	50	35	72	50	107	32	50
StateGrid	980	1518208670530	6	0	0	1	1	1	0	1	28	4	50	211	56	50	123	44	50	72	0	50	63	66	50	211	56	50	123	44	50	72	0	50	63	66	50	211	56	50	123	44	50	72	0	50	28	4	50	211	56	50	123	44	50	72	0	50
StateGrid	980	1518208670530	7	1	1	0	0	0	1	2	191	22	50	163	11	50	240	87	50	159	51	50	189	51	50	216	70	50	240	87	50	159	51	50	189	51	50	216	70	50	240	87	50	159	51	50	191	22	50	163	11	50	240	87	50	159	51	50
StateGrid	980	1518208670530	8	0	1	0	0	1	0	1	299	23	50	95	48	50	267	95	50	356	93	50	299	23	50	95	48	50	267	95	50	179	43	50	299	23	50	95	48	50	267	95	50	356	93	50	299	23	50	95	48	50	267	95	50	179	43	50
StateGrid	980	1518208670530	9	1	1	0	1	1	0	2	292	10	50	20	69	50	185	41	50	218	85	50	257	88	50	20	69	50	185	41	50	77	6	50	292	10	50	20	69	50	185	41	50	218	85	50	257	88	50	20	69	50	185	41	50	77	6	50
